Date,vmiopen,vmiclose,vmilow,vmihigh,vmivolume
2008-09-11,86.66999816894531,89.0999984741211,83.1500015258789,89.88999938964844,202500.0
2008-09-12,89.08000183105469,90.52999877929688,88.94999694824219,90.83000183105469,211100.0
2008-09-15,85.58000183105469,87.88999938964844,85.37000274658203,89.93000030517578,236300.0
2008-09-16,85.0,93.41000366210938,82.94000244140625,94.87000274658203,403200.0
2008-09-17,93.38999938964844,89.2699966430664,87.61000061035156,93.38999938964844,270700.0
2008-09-18,90.08999633789062,93.80000305175781,85.31999969482422,93.98999786376953,258500.0
2008-09-19,101.20999908447266,96.06999969482422,91.6500015258789,101.20999908447266,284000.0
2008-09-22,95.08999633789062,95.30000305175781,94.08000183105469,97.94000244140625,164600.0
2008-09-23,95.5,91.55000305175781,91.0,96.48999786376953,127300.0
2008-09-24,92.26000213623047,90.52999877929688,89.61000061035156,92.4800033569336,158100.0
2008-09-25,90.54000091552734,91.83000183105469,89.20999908447266,94.7300033569336,434900.0
2008-09-26,89.7699966430664,87.5999984741211,86.08999633789062,90.08000183105469,387100.0
2008-09-29,84.5999984741211,80.83000183105469,76.08000183105469,85.0999984741211,508300.0
2008-09-30,81.37999725341797,82.69000244140625,79.23999786376953,83.94000244140625,521900.0
2008-10-01,81.75,76.62000274658203,74.87000274658203,82.54000091552734,568100.0
2008-10-02,74.0199966430664,63.369998931884766,62.939998626708984,75.30000305175781,968800.0
2008-10-03,64.0199966430664,66.93000030517578,63.349998474121094,72.5,711400.0
2008-10-06,63.36000061035156,63.58000183105469,55.04999923706055,64.30000305175781,728500.0
2008-10-07,64.18000030517578,60.779998779296875,60.02000045776367,67.43000030517578,768800.0
2008-10-08,59.0,57.779998779296875,54.93000030517578,64.54000091552734,1032500.0
2008-10-09,59.04999923706055,57.220001220703125,55.560001373291016,62.4900016784668,544800.0
2008-10-10,54.5,58.04999923706055,50.0,58.560001373291016,851700.0
2008-10-13,59.0,66.87000274658203,59.0,66.87000274658203,152700.0
2008-10-14,70.37000274658203,64.22000122070312,62.630001068115234,70.37000274658203,303400.0
2008-10-15,63.220001220703125,56.22999954223633,55.65999984741211,63.790000915527344,487600.0
2008-10-16,61.0,59.09000015258789,53.869998931884766,62.31999969482422,1180900.0
2008-10-17,56.720001220703125,57.88999938964844,53.18000030517578,61.790000915527344,549200.0
2008-10-20,59.7400016784668,60.650001525878906,57.29999923706055,60.849998474121094,309000.0
2008-10-21,58.0,56.790000915527344,56.58000183105469,60.06999969482422,272400.0
2008-10-22,55.369998931884766,50.18000030517578,48.08000183105469,55.959999084472656,456900.0
2008-10-23,50.9900016784668,49.349998474121094,47.4900016784668,51.66999816894531,620800.0
2008-10-24,45.79999923706055,45.2599983215332,43.849998474121094,48.43000030517578,619800.0
2008-10-27,45.2599983215332,42.91999816894531,42.91999816894531,46.0099983215332,321700.0
2008-10-28,44.150001525878906,48.09000015258789,41.29999923706055,48.20000076293945,349400.0
2008-10-29,47.95000076293945,50.54999923706055,47.130001068115234,53.2599983215332,419100.0
2008-10-30,52.529998779296875,52.900001525878906,49.529998779296875,53.34000015258789,278700.0
2008-10-31,51.869998931884766,54.779998779296875,51.869998931884766,55.900001525878906,217300.0
2008-11-03,53.529998779296875,53.810001373291016,52.869998931884766,55.900001525878906,271400.0
2008-11-04,54.02000045776367,57.11000061035156,54.02000045776367,58.08000183105469,463100.0
2008-11-05,56.29999923706055,53.7400016784668,53.65999984741211,58.5,364700.0
2008-11-06,52.5,51.209999084472656,49.38999938964844,53.849998474121094,320200.0
2008-11-07,51.369998931884766,52.470001220703125,50.66999816894531,52.79999923706055,250200.0
2008-11-10,53.29999923706055,54.790000915527344,52.63999938964844,55.779998779296875,305500.0
2008-11-11,53.349998474121094,53.31999969482422,52.310001373291016,55.54999923706055,301000.0
2008-11-12,52.95000076293945,46.529998779296875,46.29999923706055,52.97999954223633,410300.0
2008-11-13,48.18000030517578,52.939998626708984,44.529998779296875,53.0,421000.0
2008-11-14,50.790000915527344,50.29999923706055,50.0099983215332,53.56999969482422,354300.0
2008-11-17,49.959999084472656,48.56999969482422,48.029998779296875,50.65999984741211,244200.0
2008-11-18,48.88999938964844,49.209999084472656,47.04999923706055,50.959999084472656,347500.0
2008-11-19,48.0,41.34000015258789,41.09000015258789,49.869998931884766,532800.0
2008-11-20,41.369998931884766,38.220001220703125,37.470001220703125,41.47999954223633,527400.0
2008-11-21,38.779998779296875,42.93000030517578,38.09000015258789,43.0,503800.0
2008-11-24,43.349998474121094,45.61000061035156,43.0099983215332,46.689998626708984,425700.0
2008-11-25,46.0099983215332,48.68000030517578,43.689998626708984,49.040000915527344,365800.0
2008-11-26,46.95000076293945,51.66999816894531,45.95000076293945,51.959999084472656,426200.0
2008-11-28,50.529998779296875,55.29999923706055,50.529998779296875,56.88999938964844,379700.0
2008-12-01,55.06999969482422,45.7599983215332,45.060001373291016,55.06999969482422,592200.0
2008-12-02,45.97999954223633,46.810001373291016,44.790000915527344,47.43000030517578,529000.0
2008-12-03,46.04999923706055,48.54999923706055,45.119998931884766,48.939998626708984,429200.0
2008-12-04,47.470001220703125,48.63999938964844,46.66999816894531,51.779998779296875,735100.0
2008-12-05,46.81999969482422,48.25,45.5,48.54999923706055,433400.0
2008-12-08,50.66999816894531,57.93000030517578,49.91999816894531,58.720001220703125,728300.0
2008-12-09,56.65999984741211,58.279998779296875,56.279998779296875,61.27000045776367,675700.0
2008-12-10,59.15999984741211,60.02000045776367,58.290000915527344,61.5,494000.0
2008-12-11,60.630001068115234,56.47999954223633,55.61000061035156,61.18000030517578,292300.0
2008-12-12,55.47999954223633,57.459999084472656,54.400001525878906,58.34000015258789,417800.0
2008-12-15,58.0,55.689998626708984,54.95000076293945,59.15999984741211,272300.0
2008-12-16,55.91999816894531,60.380001068115234,55.91999816894531,60.70000076293945,586700.0
2008-12-17,57.560001373291016,61.70000076293945,56.27000045776367,62.470001220703125,468900.0
2008-12-18,62.56999969482422,60.29999923706055,58.970001220703125,62.56999969482422,477000.0
2008-12-19,61.15999984741211,60.040000915527344,58.529998779296875,61.15999984741211,559900.0
2008-12-22,60.43000030517578,57.209999084472656,56.06999969482422,60.5,353000.0
2008-12-23,57.189998626708984,56.18000030517578,55.029998779296875,58.75,293600.0
2008-12-24,55.939998626708984,57.33000183105469,55.16999816894531,57.779998779296875,137500.0
2008-12-26,57.33000183105469,58.5099983215332,56.849998474121094,58.709999084472656,123900.0
2008-12-29,58.88999938964844,59.540000915527344,58.5099983215332,60.16999816894531,347700.0
2008-12-30,59.310001373291016,63.0,58.40999984741211,63.0,812800.0
2008-12-31,61.900001525878906,61.36000061035156,61.11000061035156,62.77000045776367,453600.0
2009-01-02,61.220001220703125,64.76000213623047,60.400001525878906,65.37999725341797,363200.0
2009-01-05,64.69999694824219,65.44000244140625,64.62000274658203,67.91000366210938,639100.0
2009-01-06,66.9000015258789,66.87000274658203,65.55000305175781,68.7300033569336,334800.0
2009-01-07,64.56999969482422,62.58000183105469,61.70000076293945,64.69000244140625,377000.0
2009-01-08,61.310001373291016,61.720001220703125,60.22999954223633,62.25,378600.0
2009-01-09,61.97999954223633,59.5,58.04999923706055,62.47999954223633,234100.0
2009-01-12,60.20000076293945,56.150001525878906,55.5099983215332,60.29999923706055,238500.0
2009-01-13,55.209999084472656,56.869998931884766,55.15999984741211,57.2400016784668,149600.0
2009-01-14,56.81999969482422,52.41999816894531,52.06999969482422,56.81999969482422,334200.0
2009-01-15,52.0,53.040000915527344,49.5099983215332,53.77000045776367,336800.0
2009-01-16,53.560001373291016,53.09000015258789,50.91999816894531,54.33000183105469,209500.0
2009-01-20,52.9900016784668,48.7400016784668,47.540000915527344,52.9900016784668,618800.0
2009-01-21,48.720001220703125,50.88999938964844,48.150001525878906,51.09000015258789,267800.0
2009-01-22,49.310001373291016,48.54999923706055,47.7599983215332,49.599998474121094,269900.0
2009-01-23,48.130001068115234,49.439998626708984,47.040000915527344,50.86000061035156,374300.0
2009-01-26,49.86000061035156,48.58000183105469,47.709999084472656,50.779998779296875,299100.0
2009-01-27,48.970001220703125,48.93000030517578,47.880001068115234,50.029998779296875,194200.0
2009-01-28,49.9900016784668,49.939998626708984,48.66999816894531,50.7400016784668,269100.0
2009-01-29,48.81999969482422,46.47999954223633,46.099998474121094,48.81999969482422,439200.0
2009-01-30,45.31999969482422,40.58000183105469,39.630001068115234,45.31999969482422,1315500.0
2009-02-02,40.380001068115234,39.540000915527344,38.2400016784668,40.65999984741211,490500.0
2009-02-03,40.25,41.84000015258789,39.83000183105469,42.209999084472656,484300.0
2009-02-04,41.84000015258789,42.58000183105469,41.400001525878906,44.470001220703125,566300.0
2009-02-05,41.65999984741211,41.119998931884766,40.93000030517578,42.83000183105469,594900.0
2009-02-06,40.83000183105469,42.15999984741211,40.81999969482422,42.439998626708984,527000.0
2009-02-09,42.369998931884766,43.2400016784668,41.72999954223633,43.869998931884766,586300.0
2009-02-10,43.209999084472656,41.08000183105469,40.599998474121094,44.290000915527344,609500.0
2009-02-11,41.599998474121094,41.040000915527344,39.790000915527344,42.290000915527344,416500.0
2009-02-12,40.43000030517578,40.939998626708984,39.15999984741211,41.04999923706055,269300.0
2009-02-13,40.290000915527344,40.72999954223633,40.290000915527344,41.970001220703125,377800.0
2009-02-17,37.4900016784668,38.45000076293945,37.4900016784668,39.47999954223633,565000.0
2009-02-18,43.529998779296875,44.25,43.529998779296875,46.0,1228200.0
2009-02-19,44.939998626708984,44.31999969482422,44.06999969482422,45.619998931884766,701100.0
2009-02-20,44.04999923706055,44.70000076293945,43.619998931884766,45.650001525878906,1009400.0
2009-02-23,45.369998931884766,42.060001373291016,41.810001373291016,45.529998779296875,488000.0
2009-02-24,41.97999954223633,44.810001373291016,41.779998779296875,45.189998626708984,457200.0
2009-02-25,44.75,43.81999969482422,42.900001525878906,44.91999816894531,293600.0
2009-02-26,44.2400016784668,43.04999923706055,42.88999938964844,45.38999938964844,228300.0
2009-02-27,41.630001068115234,43.560001373291016,41.349998474121094,44.54999923706055,315700.0
2009-03-02,42.66999816894531,40.209999084472656,39.7599983215332,42.86000061035156,459700.0
2009-03-03,41.220001220703125,42.68000030517578,41.13999938964844,44.220001220703125,552900.0
2009-03-04,44.0,45.040000915527344,42.790000915527344,47.13999938964844,351800.0
2009-03-05,43.86000061035156,44.54999923706055,43.86000061035156,45.119998931884766,332700.0
2009-03-06,44.79999923706055,42.70000076293945,41.40999984741211,45.11000061035156,324500.0
2009-03-09,42.220001220703125,42.810001373291016,41.56999969482422,44.25,247900.0
2009-03-10,43.97999954223633,47.470001220703125,43.75,47.52000045776367,388500.0
2009-03-11,47.83000183105469,48.150001525878906,47.0,48.970001220703125,291800.0
2009-03-12,47.709999084472656,49.599998474121094,46.599998474121094,49.849998474121094,233300.0
2009-03-13,49.95000076293945,50.20000076293945,48.540000915527344,50.970001220703125,223300.0
2009-03-16,50.869998931884766,48.720001220703125,48.54999923706055,50.869998931884766,313500.0
2009-03-17,49.189998626708984,50.400001525878906,47.86000061035156,50.400001525878906,293400.0
2009-03-18,50.0,51.65999984741211,48.68000030517578,52.22999954223633,281500.0
2009-03-19,51.84000015258789,51.47999954223633,51.290000915527344,52.54999923706055,230100.0
2009-03-20,52.04999923706055,49.27000045776367,48.58000183105469,52.15999984741211,330700.0
2009-03-23,51.380001068115234,52.599998474121094,49.56999969482422,52.83000183105469,379600.0
2009-03-24,51.529998779296875,51.619998931884766,50.689998626708984,52.2400016784668,354900.0
2009-03-25,52.43000030517578,52.0,49.970001220703125,52.970001220703125,209900.0
2009-03-26,52.15999984741211,54.70000076293945,52.15999984741211,54.7599983215332,207800.0
2009-03-27,54.34000015258789,53.439998626708984,52.720001220703125,54.54999923706055,196900.0
2009-03-30,51.779998779296875,50.709999084472656,49.709999084472656,51.779998779296875,248900.0
2009-03-31,51.150001525878906,50.209999084472656,49.849998474121094,51.560001373291016,190700.0
2009-04-01,49.68000030517578,50.04999923706055,48.720001220703125,50.310001373291016,346700.0
2009-04-02,49.29999923706055,52.08000183105469,47.75,52.93000030517578,711600.0
2009-04-03,51.7400016784668,55.56999969482422,51.439998626708984,55.7599983215332,383000.0
2009-04-06,54.400001525878906,53.959999084472656,53.380001068115234,55.0,231900.0
2009-04-07,53.040000915527344,51.869998931884766,51.13999938964844,53.75,331600.0
2009-04-08,52.54999923706055,51.709999084472656,50.70000076293945,52.849998474121094,178200.0
2009-04-09,53.56999969482422,55.880001068115234,53.029998779296875,56.04999923706055,346800.0
2009-04-13,55.0099983215332,55.0099983215332,53.45000076293945,55.650001525878906,213400.0
2009-04-14,54.83000183105469,54.150001525878906,52.7400016784668,55.04999923706055,335000.0
2009-04-15,53.439998626708984,55.279998779296875,53.29999923706055,55.369998931884766,325400.0
2009-04-16,55.4900016784668,55.29999923706055,54.47999954223633,55.689998626708984,440800.0
