Date,pepopen,pepclose,peplow,pephigh,pepvolume
2008-05-02,69.0199966430664,69.0999984741211,68.7699966430664,69.81999969482422,7120600.0
2008-05-05,69.29000091552734,68.56999969482422,68.31999969482422,69.72000122070312,5009700.0
2008-05-06,68.41000366210938,68.56999969482422,67.87000274658203,68.72000122070312,5332800.0
2008-05-07,68.75,68.01000213623047,67.83999633789062,69.12000274658203,6699700.0
2008-05-08,68.4000015258789,67.54000091552734,67.23999786376953,68.41999816894531,6329100.0
2008-05-09,67.76000213623047,67.51000213623047,66.80999755859375,67.91000366210938,5910300.0
2008-05-12,67.55000305175781,67.3499984741211,66.95999908447266,67.70999908447266,5120000.0
2008-05-13,67.38999938964844,67.25,66.8499984741211,67.68000030517578,5474000.0
2008-05-14,67.75,67.0999984741211,67.04000091552734,67.9800033569336,6229800.0
2008-05-15,67.3499984741211,68.06999969482422,67.12000274658203,68.33999633789062,6554900.0
2008-05-16,68.31999969482422,67.87000274658203,67.76000213623047,68.44000244140625,7180400.0
2008-05-19,68.08000183105469,68.02999877929688,67.5,68.12000274658203,5414300.0
2008-05-20,67.56999969482422,67.45999908447266,67.22000122070312,67.95999908447266,6275400.0
2008-05-21,67.26000213623047,67.2699966430664,67.16000366210938,68.20999908447266,6132400.0
2008-05-22,67.5,68.37999725341797,67.5,68.66999816894531,6295400.0
2008-05-23,68.05000305175781,68.26000213623047,67.87999725341797,68.37999725341797,5411500.0
2008-05-27,68.16000366210938,69.01000213623047,68.05000305175781,69.0999984741211,6181400.0
2008-05-28,69.0,67.93000030517578,67.80000305175781,69.0,6476300.0
2008-05-29,67.94000244140625,68.83000183105469,67.93000030517578,69.04000091552734,4940100.0
2008-05-30,68.9000015258789,68.30000305175781,68.02999877929688,68.9000015258789,5569800.0
2008-06-02,68.11000061035156,67.55000305175781,67.06999969482422,68.22000122070312,7186500.0
2008-06-03,67.75,67.05000305175781,66.7300033569336,67.75,6995200.0
2008-06-04,66.7300033569336,66.66999816894531,66.41999816894531,67.05000305175781,5829400.0
2008-06-05,66.93000030517578,67.29000091552734,66.47000122070312,67.3499984741211,5918000.0
2008-06-06,66.87000274658203,65.5199966430664,65.44999694824219,67.04000091552734,9734200.0
2008-06-09,65.91999816894531,65.37000274658203,64.69000244140625,65.91999816894531,9046500.0
2008-06-10,65.29000091552734,67.58000183105469,65.29000091552734,68.2699966430664,10358400.0
2008-06-11,67.3499984741211,67.48999786376953,67.22000122070312,68.05000305175781,7947600.0
2008-06-12,67.83999633789062,67.94999694824219,67.30000305175781,68.2300033569336,6566500.0
2008-06-13,67.95999908447266,67.54000091552734,66.7300033569336,68.19999694824219,8322000.0
2008-06-16,67.01000213623047,66.04000091552734,65.25,67.76000213623047,10057000.0
2008-06-17,66.25,65.87000274658203,65.54000091552734,66.56999969482422,7633100.0
2008-06-18,65.80000305175781,65.05999755859375,65.0199966430664,65.83000183105469,8905200.0
2008-06-19,65.12999725341797,65.88999938964844,64.94999694824219,66.2300033569336,6146200.0
2008-06-20,65.75,65.08000183105469,64.91000366210938,66.11000061035156,10181400.0
2008-06-23,65.2300033569336,64.62999725341797,64.37000274658203,65.30999755859375,5723600.0
2008-06-24,64.5199966430664,64.0199966430664,63.310001373291016,64.77999877929688,6919200.0
2008-06-25,64.12999725341797,65.5199966430664,64.12999725341797,65.91999816894531,8838600.0
2008-06-26,64.68000030517578,64.7699966430664,64.68000030517578,65.66999816894531,8014500.0
2008-06-27,64.95999908447266,63.93000030517578,63.83000183105469,65.37000274658203,9890300.0
2008-06-30,64.31999969482422,63.59000015258789,63.400001525878906,64.7699966430664,9260200.0
2008-07-01,63.279998779296875,64.4000015258789,63.279998779296875,64.52999877929688,9900000.0
2008-07-02,64.51000213623047,65.76000213623047,64.44999694824219,65.98999786376953,9356000.0
2008-07-03,65.70999908447266,66.7699966430664,65.70999908447266,66.91000366210938,5571800.0
2008-07-07,66.72000122070312,66.62000274658203,66.08999633789062,67.0,7867700.0
2008-07-08,66.41000366210938,65.83000183105469,65.58999633789062,66.80000305175781,9145000.0
2008-07-09,65.98999786376953,65.3499984741211,65.08999633789062,66.16000366210938,6353300.0
2008-07-10,65.5,65.58999633789062,64.7699966430664,65.73999786376953,6384100.0
2008-07-11,65.01000213623047,64.66000366210938,63.939998626708984,65.3499984741211,9117700.0
2008-07-14,65.1500015258789,64.91000366210938,64.30999755859375,65.5199966430664,6182300.0
2008-07-15,64.36000061035156,65.56999969482422,64.12999725341797,65.8499984741211,8423500.0
2008-07-16,65.7699966430664,66.08999633789062,65.05000305175781,66.12999725341797,5708600.0
2008-07-17,66.48999786376953,65.52999877929688,64.3499984741211,66.48999786376953,10344500.0
2008-07-18,65.44999694824219,65.41000366210938,64.80999755859375,65.73999786376953,7075900.0
2008-07-21,65.80000305175781,64.44999694824219,64.26000213623047,65.80000305175781,5265100.0
2008-07-22,64.62000274658203,66.19000244140625,64.12000274658203,66.36000061035156,8881400.0
2008-07-23,66.48999786376953,67.72000122070312,65.51000213623047,67.86000061035156,9255900.0
2008-07-24,67.8499984741211,67.4000015258789,66.94000244140625,68.0199966430664,5342500.0
2008-07-25,67.75,67.22000122070312,66.7300033569336,67.94000244140625,9276000.0
2008-07-28,67.20999908447266,66.70999908447266,66.29000091552734,67.30000305175781,4495300.0
2008-07-29,66.75,66.9800033569336,66.54000091552734,67.25,8205700.0
2008-07-30,67.25,66.91000366210938,66.56999969482422,67.62999725341797,7876800.0
2008-07-31,66.80000305175781,66.55999755859375,66.41999816894531,67.43000030517578,7317600.0
2008-08-01,66.81999969482422,66.62999725341797,66.36000061035156,67.4000015258789,7640100.0
2008-08-04,66.70999908447266,67.66999816894531,66.62999725341797,67.94999694824219,9717000.0
2008-08-05,67.9800033569336,68.5199966430664,67.56999969482422,68.79000091552734,12080000.0
2008-08-06,68.45999908447266,68.54000091552734,67.95999908447266,68.54000091552734,5151400.0
2008-08-07,68.44999694824219,67.94999694824219,67.80000305175781,68.5,5769500.0
2008-08-08,67.94000244140625,69.3499984741211,67.8499984741211,69.45999908447266,8564700.0
2008-08-11,69.3499984741211,69.2699966430664,68.76000213623047,69.4800033569336,6004500.0
2008-08-12,69.4000015258789,69.62000274658203,68.94999694824219,69.8499984741211,5342300.0
2008-08-13,69.3499984741211,69.73999786376953,69.20999908447266,70.12999725341797,6085800.0
2008-08-14,69.7699966430664,69.94000244140625,69.12999725341797,70.83000183105469,5605200.0
2008-08-15,70.19999694824219,70.19999694824219,69.7699966430664,70.43000030517578,5637500.0
2008-08-18,70.45999908447266,69.80999755859375,69.55000305175781,70.6500015258789,4405300.0
2008-08-19,69.4000015258789,70.0999984741211,69.2300033569336,70.48999786376953,6164700.0
2008-08-20,70.37000274658203,69.8499984741211,69.4000015258789,70.37000274658203,4082700.0
2008-08-21,69.51000213623047,69.38999938964844,68.6500015258789,69.66000366210938,5647400.0
2008-08-22,69.55999755859375,69.9000015258789,69.38999938964844,70.19999694824219,3392300.0
2008-08-25,69.5999984741211,69.05000305175781,68.75,69.9000015258789,3999000.0
2008-08-26,69.1500015258789,68.69999694824219,68.45999908447266,69.30999755859375,4386200.0
2008-08-27,68.58000183105469,69.19999694824219,68.26000213623047,69.20999908447266,2960100.0
2008-08-28,69.37000274658203,69.19000244140625,68.87999725341797,69.45999908447266,3326100.0
2008-08-29,69.18000030517578,68.4800033569336,68.43000030517578,69.4800033569336,4206100.0
2008-09-02,68.88999938964844,69.45999908447266,68.86000061035156,70.55000305175781,6397600.0
2008-09-03,68.94999694824219,69.19000244140625,68.4800033569336,69.30000305175781,5213300.0
2008-09-04,68.98999786376953,68.38999938964844,68.30000305175781,69.83000183105469,5859800.0
2008-09-05,68.13999938964844,68.91999816894531,68.13999938964844,69.1500015258789,6165000.0
2008-09-08,69.22000122070312,70.33999633789062,69.22000122070312,70.52999877929688,6948600.0
2008-09-09,69.97000122070312,71.0,69.97000122070312,71.37999725341797,11337400.0
2008-09-10,71.26000213623047,71.83000183105469,70.41999816894531,71.98999786376953,10297000.0
2008-09-11,71.52999877929688,72.62000274658203,71.02999877929688,72.69000244140625,8129000.0
2008-09-12,72.22000122070312,73.1500015258789,72.05999755859375,73.19999694824219,6930500.0
2008-09-15,72.08000183105469,72.3499984741211,72.08000183105469,73.55999755859375,9174500.0
2008-09-16,71.41000366210938,72.9800033569336,71.41000366210938,73.19999694824219,11410800.0
2008-09-17,72.62999725341797,71.68000030517578,71.52999877929688,73.5,13533800.0
2008-09-18,71.9800033569336,73.2300033569336,71.52999877929688,74.2699966430664,13124400.0
2008-09-19,73.62999725341797,73.19000244140625,72.31999969482422,75.25,14671500.0
2008-09-22,72.91999816894531,71.08000183105469,70.80999755859375,73.19000244140625,7445600.0
2008-09-23,71.13999938964844,70.75,70.56999969482422,72.33000183105469,7294600.0
2008-09-24,70.36000061035156,70.0999984741211,69.51000213623047,71.12000274658203,9390100.0
2008-09-25,70.41000366210938,71.30000305175781,70.29000091552734,71.98999786376953,6851600.0
2008-09-26,70.30000305175781,71.70999908447266,70.30000305175781,72.12999725341797,6489500.0
2008-09-29,70.83000183105469,69.66000366210938,68.80999755859375,72.27999877929688,11650400.0
2008-09-30,69.87999725341797,71.2699966430664,69.87999725341797,71.69000244140625,10903100.0
2008-10-01,70.66000366210938,71.63999938964844,70.66000366210938,72.16999816894531,7986600.0
2008-10-02,71.18000030517578,70.91000366210938,70.7699966430664,72.23999786376953,10862600.0
2008-10-03,71.56999969482422,69.0,68.66000366210938,71.5999984741211,10360800.0
2008-10-06,67.62000274658203,66.63999938964844,64.75,69.2699966430664,15854700.0
2008-10-07,67.25,65.12000274658203,64.69000244140625,67.8499984741211,12900400.0
2008-10-08,64.3499984741211,63.61000061035156,62.77000045776367,65.77999877929688,12963300.0
2008-10-09,63.7599983215332,59.52000045776367,59.5099983215332,64.44999694824219,15361400.0
2008-10-10,57.68000030517578,57.79999923706055,53.209999084472656,62.779998779296875,21549700.0
2008-10-13,59.33000183105469,61.77000045776367,58.54999923706055,62.2400016784668,13334500.0
2008-10-14,56.279998779296875,54.400001525878906,53.2599983215332,58.70000076293945,34963700.0
2008-10-15,54.150001525878906,51.25,50.650001525878906,54.720001220703125,22994100.0
2008-10-16,51.38999938964844,53.08000183105469,50.65999984741211,53.25,19697100.0
2008-10-17,51.869998931884766,53.880001068115234,51.75,55.47999954223633,14242400.0
2008-10-20,54.540000915527344,56.7599983215332,53.849998474121094,56.7599983215332,13080400.0
2008-10-21,55.9900016784668,55.0,54.70000076293945,56.630001068115234,9079800.0
2008-10-22,53.9900016784668,53.63999938964844,52.38999938964844,54.86000061035156,9405500.0
2008-10-23,53.72999954223633,53.47999954223633,51.060001373291016,54.619998931884766,11878400.0
2008-10-24,50.5099983215332,51.7599983215332,50.40999984741211,53.0099983215332,10365200.0
2008-10-27,52.18000030517578,51.4900016784668,50.720001220703125,53.77000045776367,9168600.0
2008-10-28,52.650001525878906,55.83000183105469,52.15999984741211,56.5,12930100.0
2008-10-29,55.86000061035156,55.0,54.220001220703125,57.47999954223633,9255900.0
2008-10-30,56.220001220703125,57.08000183105469,55.81999969482422,57.68000030517578,10030900.0
2008-10-31,57.0,57.0099983215332,56.25,57.9900016784668,9416200.0
2008-11-03,56.970001220703125,57.470001220703125,56.5,57.86000061035156,5567000.0
2008-11-04,58.4900016784668,58.34000015258789,57.7400016784668,59.22999954223633,6680000.0
2008-11-05,58.529998779296875,57.0099983215332,56.650001525878906,59.04999923706055,8610400.0
2008-11-06,56.41999816894531,54.849998474121094,54.099998474121094,57.400001525878906,10154600.0
2008-11-07,55.29999923706055,55.36000061035156,54.2400016784668,56.16999816894531,9906900.0
2008-11-10,56.380001068115234,54.61000061035156,53.75,56.38999938964844,7633300.0
2008-11-11,54.61000061035156,55.08000183105469,53.470001220703125,56.119998931884766,7532200.0
2008-11-12,54.119998931884766,53.099998474121094,52.91999816894531,55.060001373291016,7447800.0
2008-11-13,53.279998779296875,55.59000015258789,52.0099983215332,55.689998626708984,10991600.0
2008-11-14,54.779998779296875,53.52000045776367,52.11000061035156,56.130001068115234,9990700.0
2008-11-17,53.470001220703125,52.970001220703125,52.599998474121094,54.790000915527344,8527600.0
2008-11-18,52.02000045776367,53.13999938964844,51.11000061035156,53.880001068115234,13268800.0
2008-11-19,52.810001373291016,52.099998474121094,51.79999923706055,54.400001525878906,11360000.0
2008-11-20,51.59000015258789,50.290000915527344,50.0,53.95000076293945,13542800.0
2008-11-21,51.2400016784668,54.59000015258789,49.7400016784668,54.779998779296875,17891200.0
2008-11-24,54.900001525878906,55.65999984741211,52.91999816894531,55.9900016784668,14416500.0
2008-11-25,55.709999084472656,54.0,52.63999938964844,56.86000061035156,11302400.0
2008-11-26,53.880001068115234,54.93000030517578,52.529998779296875,55.029998779296875,8115500.0
2008-11-28,55.18000030517578,56.70000076293945,55.0099983215332,56.810001373291016,3526300.0
2008-12-01,55.560001373291016,53.63999938964844,53.540000915527344,56.400001525878906,7918200.0
2008-12-02,54.5099983215332,54.45000076293945,53.11000061035156,54.84000015258789,7039200.0
2008-12-03,53.4900016784668,54.08000183105469,52.47999954223633,54.22999954223633,10379100.0
2008-12-04,53.65999984741211,52.33000183105469,51.81999969482422,54.5099983215332,7775200.0
2008-12-05,52.40999984741211,53.369998931884766,51.369998931884766,54.5099983215332,9936200.0
2008-12-08,54.38999938964844,53.599998474121094,52.86000061035156,54.5,9974200.0
2008-12-09,53.41999816894531,52.27000045776367,51.959999084472656,53.630001068115234,7472100.0
2008-12-10,52.619998931884766,53.0099983215332,52.27000045776367,53.470001220703125,5651200.0
2008-12-11,53.0,52.709999084472656,52.43000030517578,54.0,5699500.0
2008-12-12,51.54999923706055,52.029998779296875,51.0099983215332,52.34000015258789,6984400.0
2008-12-15,52.40999984741211,52.41999816894531,51.119998931884766,52.869998931884766,6148700.0
2008-12-16,52.90999984741211,54.209999084472656,52.5099983215332,54.41999816894531,9408900.0
2008-12-17,53.77000045776367,54.33000183105469,53.2599983215332,54.90999984741211,8002500.0
2008-12-18,54.619998931884766,54.709999084472656,54.380001068115234,55.380001068115234,10270600.0
2008-12-19,54.84000015258789,54.09000015258789,53.83000183105469,55.4900016784668,11422100.0
2008-12-22,54.279998779296875,53.75,52.959999084472656,54.849998474121094,5738700.0
2008-12-23,53.77000045776367,54.16999816894531,53.65999984741211,55.2400016784668,6249900.0
2008-12-24,54.25,54.540000915527344,54.06999969482422,54.84000015258789,2051200.0
2008-12-26,54.689998626708984,54.560001373291016,54.27000045776367,55.119998931884766,2855000.0
2008-12-29,54.810001373291016,54.06999969482422,53.41999816894531,55.06999969482422,4708600.0
2008-12-30,54.11000061035156,54.880001068115234,54.09000015258789,55.02000045776367,5010600.0
2008-12-31,55.029998779296875,54.77000045776367,54.61000061035156,55.56999969482422,5024400.0
2009-01-02,54.93000030517578,55.970001220703125,54.720001220703125,56.13999938964844,5182400.0
2009-01-05,55.81999969482422,55.599998474121094,55.099998474121094,55.900001525878906,7122000.0
2009-01-06,55.93000030517578,55.70000076293945,55.0,56.93000030517578,8081600.0
2009-01-07,55.34000015258789,53.88999938964844,53.68000030517578,55.34000015258789,7364600.0
2009-01-08,53.79999923706055,53.25,52.79999923706055,54.06999969482422,8210400.0
2009-01-09,53.470001220703125,52.56999969482422,52.400001525878906,53.79999923706055,6910700.0
2009-01-12,52.65999984741211,51.38999938964844,51.06999969482422,52.65999984741211,9240700.0
2009-01-13,51.38999938964844,52.22999954223633,51.20000076293945,52.459999084472656,9295800.0
2009-01-14,51.900001525878906,51.099998474121094,50.33000183105469,51.91999816894531,8619000.0
2009-01-15,51.04999923706055,50.529998779296875,43.779998779296875,51.099998474121094,8860900.0
2009-01-16,50.810001373291016,51.369998931884766,50.7599983215332,51.689998626708984,8964200.0
2009-01-20,51.58000183105469,50.43000030517578,50.33000183105469,52.09000015258789,8057700.0
2009-01-21,51.04999923706055,50.439998626708984,49.619998931884766,51.04999923706055,8982200.0
2009-01-22,49.81999969482422,50.349998474121094,49.2400016784668,50.560001373291016,8916100.0
2009-01-23,49.400001525878906,50.619998931884766,49.099998474121094,50.72999954223633,7818700.0
2009-01-26,50.790000915527344,51.41999816894531,50.0,51.599998474121094,7619600.0
2009-01-27,51.560001373291016,51.63999938964844,51.38999938964844,52.279998779296875,6763800.0
2009-01-28,51.849998474121094,52.040000915527344,51.36000061035156,52.25,5803800.0
2009-01-29,51.849998474121094,51.68000030517578,51.41999816894531,52.400001525878906,5372400.0
2009-01-30,51.5,50.22999954223633,49.97999954223633,51.880001068115234,7582400.0
2009-02-02,49.7599983215332,50.130001068115234,49.040000915527344,50.400001525878906,5659900.0
2009-02-03,50.52000045776367,51.52000045776367,49.77000045776367,51.7400016784668,5319100.0
2009-02-04,51.540000915527344,51.4900016784668,51.0,52.220001220703125,6898600.0
2009-02-05,50.86000061035156,52.349998474121094,50.59000015258789,52.66999816894531,9224600.0
2009-02-06,52.279998779296875,53.529998779296875,52.150001525878906,53.63999938964844,6908800.0
2009-02-09,53.2599983215332,51.43000030517578,50.779998779296875,53.2599983215332,9006100.0
2009-02-10,50.91999816894531,49.529998779296875,49.220001220703125,51.43000030517578,10779800.0
2009-02-11,50.13999938964844,50.61000061035156,49.58000183105469,50.91999816894531,5917500.0
2009-02-12,50.5099983215332,52.0,50.0,52.16999816894531,10423700.0
2009-02-13,52.06999969482422,52.56999969482422,51.08000183105469,53.459999084472656,11981300.0
2009-02-17,51.45000076293945,51.81999969482422,50.5,52.11000061035156,12454400.0
2009-02-18,52.27000045776367,51.529998779296875,51.130001068115234,52.27000045776367,6145400.0
2009-02-19,51.27000045776367,52.20000076293945,51.0,52.54999923706055,6862800.0
2009-02-20,51.529998779296875,51.45000076293945,50.970001220703125,52.04999923706055,9897500.0
2009-02-23,51.459999084472656,50.15999984741211,50.029998779296875,51.849998474121094,6899600.0
2009-02-24,50.880001068115234,51.68000030517578,50.11000061035156,51.83000183105469,8221100.0
2009-02-25,51.52000045776367,50.720001220703125,50.52000045776367,51.849998474121094,7180000.0
2009-02-26,51.130001068115234,49.41999816894531,49.33000183105469,51.36000061035156,7448800.0
2009-02-27,49.150001525878906,48.13999938964844,48.13999938964844,49.630001068115234,9237600.0
2009-03-02,47.310001373291016,46.849998474121094,46.7599983215332,47.939998626708984,8637300.0
2009-03-03,47.75,48.470001220703125,47.279998779296875,49.04999923706055,14962400.0
2009-03-04,48.75,47.599998474121094,47.0,48.939998626708984,10631500.0
2009-03-05,46.97999954223633,45.970001220703125,45.38999938964844,47.11000061035156,11778600.0
2009-03-06,46.06999969482422,47.099998474121094,45.97999954223633,47.25,10849400.0
2009-03-09,46.599998474121094,45.810001373291016,45.630001068115234,47.18000030517578,7985900.0
2009-03-10,46.099998474121094,46.599998474121094,45.849998474121094,46.66999816894531,9347300.0
2009-03-11,46.689998626708984,47.41999816894531,46.560001373291016,47.63999938964844,8048400.0
2009-03-12,47.279998779296875,48.290000915527344,47.06999969482422,48.40999984741211,8257800.0
2009-03-13,48.58000183105469,48.619998931884766,47.93000030517578,48.810001373291016,7977300.0
2009-03-16,48.90999984741211,48.72999954223633,48.65999984741211,49.779998779296875,7482300.0
2009-03-17,48.720001220703125,49.25,48.02000045776367,49.27000045776367,6697400.0
2009-03-18,48.209999084472656,49.470001220703125,48.209999084472656,49.90999984741211,9202800.0
2009-03-19,49.869998931884766,48.9900016784668,48.70000076293945,49.88999938964844,10284100.0
2009-03-20,49.2400016784668,50.02000045776367,49.2400016784668,50.40999984741211,13268800.0
2009-03-23,50.33000183105469,51.630001068115234,50.22999954223633,51.630001068115234,7535800.0
2009-03-24,51.16999816894531,51.529998779296875,51.119998931884766,51.959999084472656,5903300.0
2009-03-25,52.209999084472656,52.470001220703125,51.66999816894531,52.790000915527344,8705500.0
2009-03-26,52.970001220703125,53.15999984741211,52.0,53.20000076293945,7122900.0
2009-03-27,52.63999938964844,52.38999938964844,52.119998931884766,53.099998474121094,5875700.0
2009-03-30,52.060001373291016,51.790000915527344,51.279998779296875,52.619998931884766,7584800.0
2009-03-31,52.2599983215332,51.47999954223633,51.47999954223633,52.5,9179900.0
2009-04-01,51.0099983215332,52.220001220703125,51.0,52.43000030517578,7010900.0
2009-04-02,52.93000030517578,52.86000061035156,52.5099983215332,53.529998779296875,7436500.0
2009-04-03,53.0,52.689998626708984,52.25,53.369998931884766,5591400.0
2009-04-06,52.540000915527344,52.66999816894531,52.25,53.040000915527344,4506700.0
