Date,elopen,elclose,ellow,elhigh,elvolume
2008-05-21,23.75,23.424999237060547,23.375,23.8799991607666,2295800.0
2008-05-22,23.225000381469727,23.649999618530273,23.225000381469727,23.78499984741211,2271200.0
2008-05-23,23.56999969482422,23.270000457763672,23.264999389648438,23.600000381469727,1395600.0
2008-05-27,23.260000228881836,23.475000381469727,23.260000228881836,23.709999084472656,1341000.0
2008-05-28,23.475000381469727,23.389999389648438,23.309999465942383,23.530000686645508,1289600.0
2008-05-29,23.395000457763672,23.899999618530273,23.239999771118164,24.3700008392334,3327000.0
2008-05-30,23.854999542236328,23.799999237060547,23.760000228881836,23.975000381469727,2192400.0
2008-06-02,23.80500030517578,23.579999923706055,23.450000762939453,23.854999542236328,1511000.0
2008-06-03,23.684999465942383,23.5,23.325000762939453,23.684999465942383,2456800.0
2008-06-04,23.475000381469727,23.53499984741211,23.315000534057617,23.635000228881836,3128600.0
2008-06-05,23.479999542236328,23.815000534057617,23.424999237060547,23.985000610351562,1608800.0
2008-06-06,23.6299991607666,23.1200008392334,23.1200008392334,23.674999237060547,3058400.0
2008-06-09,23.06999969482422,23.479999542236328,23.010000228881836,23.530000686645508,3078000.0
2008-06-10,23.19499969482422,24.145000457763672,23.19499969482422,24.19499969482422,5096000.0
2008-06-11,24.0049991607666,23.834999084472656,23.75,24.170000076293945,3413000.0
2008-06-12,23.905000686645508,23.81999969482422,23.739999771118164,24.149999618530273,1879000.0
2008-06-13,23.924999237060547,24.420000076293945,23.905000686645508,24.485000610351562,3627000.0
2008-06-16,24.19499969482422,24.3700008392334,24.040000915527344,24.71500015258789,4827000.0
2008-06-17,24.5,24.0049991607666,23.84000015258789,24.524999618530273,4189000.0
2008-06-18,23.950000762939453,23.510000228881836,23.264999389648438,23.950000762939453,3737000.0
2008-06-19,23.469999313354492,23.645000457763672,23.364999771118164,23.760000228881836,1925200.0
2008-06-20,23.434999465942383,23.024999618530273,22.975000381469727,23.704999923706055,2291800.0
2008-06-23,23.155000686645508,22.920000076293945,22.825000762939453,23.25,1494200.0
2008-06-24,22.764999389648438,22.844999313354492,22.639999389648438,23.1200008392334,2315400.0
2008-06-25,22.8799991607666,23.344999313354492,22.850000381469727,23.614999771118164,3648000.0
2008-06-26,23.114999771118164,23.075000762939453,22.764999389648438,23.125,3968400.0
2008-06-27,23.110000610351562,23.059999465942383,23.059999465942383,24.084999084472656,4399600.0
2008-06-30,23.110000610351562,23.225000381469727,22.825000762939453,23.475000381469727,2451600.0
2008-07-01,22.94499969482422,23.059999465942383,22.815000534057617,23.239999771118164,3321200.0
2008-07-02,23.139999389648438,22.405000686645508,22.190000534057617,23.225000381469727,4801400.0
2008-07-03,22.549999237060547,22.899999618530273,22.459999084472656,23.104999542236328,2581600.0
2008-07-07,23.014999389648438,22.7450008392334,22.575000762939453,23.079999923706055,3225600.0
2008-07-08,22.670000076293945,22.760000228881836,22.145000457763672,22.8799991607666,3866600.0
2008-07-09,22.764999389648438,23.030000686645508,22.579999923706055,23.190000534057617,4095000.0
2008-07-10,22.905000686645508,22.3799991607666,22.18000030517578,22.905000686645508,4036800.0
2008-07-11,22.204999923706055,21.44499969482422,21.295000076293945,22.2549991607666,7754800.0
2008-07-14,21.5049991607666,21.399999618530273,21.094999313354492,21.790000915527344,4094000.0
2008-07-15,21.049999237060547,21.079999923706055,20.375,21.364999771118164,5258600.0
2008-07-16,20.75,21.459999084472656,20.75,21.5,5232600.0
2008-07-17,21.450000762939453,22.0049991607666,21.184999465942383,22.020000457763672,4606200.0
2008-07-18,21.84000015258789,21.704999923706055,21.135000228881836,21.959999084472656,4863600.0
2008-07-21,21.78499984741211,21.65999984741211,21.375,21.950000762939453,3356600.0
2008-07-22,21.549999237060547,21.844999313354492,21.459999084472656,21.860000610351562,2554400.0
2008-07-23,21.915000915527344,22.200000762939453,21.780000686645508,22.479999542236328,3191400.0
2008-07-24,22.100000381469727,21.545000076293945,21.485000610351562,22.209999084472656,3285400.0
2008-07-25,21.635000228881836,21.454999923706055,21.329999923706055,21.764999389648438,2696800.0
2008-07-28,21.46500015258789,21.344999313354492,21.344999313354492,21.549999237060547,2116000.0
2008-07-29,21.424999237060547,21.78499984741211,21.40999984741211,21.850000381469727,3081400.0
2008-07-30,21.905000686645508,22.165000915527344,21.854999542236328,22.309999465942383,3329800.0
2008-07-31,22.0,22.049999237060547,21.860000610351562,22.375,2311400.0
2008-08-01,22.040000915527344,22.09000015258789,21.93000030517578,22.440000534057617,2589800.0
2008-08-04,22.15999984741211,22.385000228881836,21.8799991607666,22.68000030517578,3184200.0
2008-08-05,22.59000015258789,23.125,22.520000457763672,23.424999237060547,5123200.0
2008-08-06,23.114999771118164,23.200000762939453,22.924999237060547,23.225000381469727,3134400.0
2008-08-07,23.065000534057617,22.905000686645508,22.639999389648438,23.135000228881836,2444800.0
2008-08-08,22.864999771118164,23.19499969482422,22.864999771118164,23.434999465942383,2297600.0
2008-08-11,23.114999771118164,22.81999969482422,22.559999465942383,23.114999771118164,4344800.0
2008-08-12,22.5,22.704999923706055,22.049999237060547,22.850000381469727,3659000.0
2008-08-13,22.649999618530273,22.479999542236328,22.19499969482422,22.815000534057617,4502800.0
2008-08-14,24.0,25.625,23.635000228881836,25.75,23871600.0
2008-08-15,25.530000686645508,25.989999771118164,25.530000686645508,26.020000457763672,8175800.0
2008-08-18,25.889999389648438,25.295000076293945,25.15999984741211,25.889999389648438,5297000.0
2008-08-19,25.2450008392334,25.260000228881836,25.079999923706055,25.4950008392334,4101600.0
2008-08-20,25.264999389648438,25.100000381469727,25.059999465942383,25.5049991607666,2655200.0
2008-08-21,24.93000030517578,25.030000686645508,24.75,25.059999465942383,4758000.0
2008-08-22,25.174999237060547,25.219999313354492,25.075000762939453,25.329999923706055,3239400.0
2008-08-25,25.229999542236328,24.954999923706055,24.815000534057617,25.229999542236328,2011800.0
2008-08-26,24.905000686645508,24.78499984741211,24.774999618530273,25.079999923706055,2040000.0
2008-08-27,24.80500030517578,24.774999618530273,24.684999465942383,25.094999313354492,1748800.0
2008-08-28,24.875,25.024999618530273,24.825000762939453,25.149999618530273,3249800.0
2008-08-29,24.940000534057617,24.885000228881836,24.885000228881836,25.28499984741211,2374800.0
2008-09-02,25.19499969482422,24.850000381469727,24.75,25.389999389648438,4044000.0
2008-09-03,24.7450008392334,25.30500030517578,24.719999313354492,25.334999084472656,3037800.0
2008-09-04,25.924999237060547,25.5049991607666,25.364999771118164,27.375,7236800.0
2008-09-05,25.5,26.385000228881836,25.5,26.475000381469727,6267800.0
2008-09-08,26.549999237060547,26.8700008392334,25.940000534057617,26.924999237060547,6419800.0
2008-09-09,26.8799991607666,26.184999465942383,26.024999618530273,27.174999237060547,6183400.0
2008-09-10,26.045000076293945,25.96500015258789,25.940000534057617,26.4950008392334,3743400.0
2008-09-11,25.889999389648438,26.415000915527344,25.59000015258789,26.415000915527344,3386400.0
2008-09-12,26.15999984741211,26.709999084472656,26.155000686645508,26.71500015258789,3156800.0
2008-09-15,26.44499969482422,26.80500030517578,26.389999389648438,27.174999237060547,4092200.0
2008-09-16,26.4950008392334,26.15999984741211,25.790000915527344,26.739999771118164,5372800.0
2008-09-17,26.09000015258789,25.21500015258789,25.209999084472656,26.09000015258789,5587200.0
2008-09-18,25.43000030517578,25.80500030517578,25.18000030517578,25.860000610351562,4771400.0
2008-09-19,25.815000534057617,25.479999542236328,25.204999923706055,26.649999618530273,5209400.0
2008-09-22,25.270000457763672,24.969999313354492,24.950000762939453,25.889999389648438,2417200.0
2008-09-23,24.799999237060547,24.860000610351562,24.795000076293945,25.530000686645508,2205800.0
2008-09-24,24.854999542236328,25.219999313354492,24.674999237060547,25.395000457763672,3272600.0
2008-09-25,25.2549991607666,25.34000015258789,25.014999389648438,25.575000762939453,2813600.0
2008-09-26,25.155000686645508,25.440000534057617,25.0,25.55500030517578,1521800.0
2008-09-29,25.225000381469727,24.364999771118164,24.05500030517578,25.350000381469727,3769600.0
2008-09-30,24.415000915527344,24.954999923706055,24.274999618530273,25.024999618530273,2475600.0
2008-10-01,24.7549991607666,25.19499969482422,24.375,25.209999084472656,2147200.0
2008-10-02,24.895000457763672,24.125,23.979999542236328,25.44499969482422,4414200.0
2008-10-03,24.31999969482422,23.065000534057617,22.604999542236328,24.545000076293945,6964200.0
2008-10-06,22.690000534057617,22.75,21.55500030517578,23.225000381469727,6553600.0
2008-10-07,22.530000686645508,21.68000030517578,21.68000030517578,23.670000076293945,3812000.0
2008-10-08,21.325000762939453,20.84000015258789,20.18000030517578,21.524999618530273,5401400.0
2008-10-09,20.584999084472656,19.834999084472656,19.834999084472656,21.334999084472656,4403800.0
2008-10-10,19.184999465942383,19.875,18.135000228881836,20.6200008392334,9266000.0
2008-10-13,19.969999313354492,20.975000381469727,19.969999313354492,21.65999984741211,4382400.0
2008-10-14,21.934999465942383,20.299999237060547,19.899999618530273,21.934999465942383,4518600.0
2008-10-15,19.635000228881836,19.100000381469727,19.100000381469727,20.395000457763672,5010200.0
2008-10-16,19.065000534057617,18.690000534057617,17.94499969482422,19.469999313354492,8293400.0
2008-10-17,18.280000686645508,18.264999389648438,18.030000686645508,18.545000076293945,5655400.0
2008-10-20,18.4950008392334,18.739999771118164,18.30500030517578,18.8799991607666,8808200.0
2008-10-21,18.514999389648438,18.100000381469727,18.030000686645508,18.8700008392334,5910400.0
2008-10-22,18.03499984741211,17.25,16.78499984741211,18.170000076293945,6526200.0
2008-10-23,17.25,16.915000915527344,16.28499984741211,17.690000534057617,7308000.0
2008-10-24,16.170000076293945,16.219999313354492,15.930000305175781,16.665000915527344,4526000.0
2008-10-27,16.0,16.295000076293945,15.869999885559082,16.739999771118164,6720200.0
2008-10-28,16.280000686645508,17.684999465942383,15.770000457763672,17.81999969482422,10873000.0
2008-10-29,17.44499969482422,17.389999389648438,17.235000610351562,18.155000686645508,4063400.0
2008-10-30,17.68000030517578,17.459999084472656,17.094999313354492,17.725000381469727,5996800.0
2008-10-31,17.3700008392334,18.020000457763672,16.895000457763672,18.045000076293945,4664200.0
2008-11-03,17.959999084472656,17.4950008392334,17.364999771118164,18.139999389648438,2463000.0
2008-11-04,17.739999771118164,18.415000915527344,17.350000381469727,18.489999771118164,5034200.0
2008-11-05,18.184999465942383,17.100000381469727,17.084999084472656,18.184999465942383,3689000.0
2008-11-06,17.100000381469727,16.579999923706055,16.479999542236328,17.18000030517578,7110200.0
2008-11-07,16.639999389648438,16.809999465942383,16.325000762939453,16.8799991607666,4409000.0
2008-11-10,16.985000610351562,16.655000686645508,16.450000762939453,17.084999084472656,4403800.0
2008-11-11,16.545000076293945,16.46500015258789,16.290000915527344,16.639999389648438,4499200.0
2008-11-12,16.239999771118164,15.390000343322754,15.3149995803833,16.239999771118164,6733400.0
2008-11-13,15.4350004196167,15.914999961853027,14.399999618530273,15.914999961853027,6311800.0
2008-11-14,14.954999923706055,14.96500015258789,14.604999542236328,15.654999732971191,6229600.0
2008-11-17,14.845000267028809,14.864999771118164,14.645000457763672,15.3149995803833,3529800.0
2008-11-18,14.75,14.574999809265137,14.135000228881836,14.75,6107800.0
2008-11-19,14.550000190734863,13.960000038146973,13.960000038146973,14.805000305175781,3739600.0
2008-11-20,13.819999694824219,12.359999656677246,12.324999809265137,13.984999656677246,8617800.0
2008-11-21,12.600000381469727,12.824999809265137,12.119999885559082,12.824999809265137,8447400.0
2008-11-24,12.774999618530273,13.3149995803833,12.774999618530273,13.529999732971191,5232800.0
2008-11-25,13.494999885559082,13.489999771118164,13.15999984741211,13.770000457763672,4206600.0
2008-11-26,13.220000267028809,13.8149995803833,12.704999923706055,13.8149995803833,3169000.0
2008-11-28,13.954999923706055,13.949999809265137,13.649999618530273,14.180000305175781,1482400.0
2008-12-01,13.630000114440918,12.510000228881836,12.494999885559082,13.630000114440918,4298000.0
2008-12-02,12.694999694824219,13.53499984741211,12.46500015258789,13.5600004196167,5343800.0
2008-12-03,13.289999961853027,13.800000190734863,13.09000015258789,13.880000114440918,5585600.0
2008-12-04,13.699999809265137,13.390000343322754,13.204999923706055,14.140000343322754,5184000.0
2008-12-05,13.454999923706055,14.055000305175781,13.154999732971191,14.09000015258789,4113600.0
2008-12-08,14.300000190734863,13.914999961853027,13.765000343322754,14.40999984741211,4394200.0
2008-12-09,13.90999984741211,14.055000305175781,13.744999885559082,14.4350004196167,4507400.0
2008-12-10,14.024999618530273,14.505000114440918,13.914999961853027,14.6850004196167,6342400.0
2008-12-11,14.390000343322754,14.34000015258789,14.1899995803833,14.734999656677246,5773800.0
2008-12-12,14.25,14.800000190734863,14.130000114440918,14.9350004196167,5226600.0
2008-12-15,14.850000381469727,14.595000267028809,14.350000381469727,14.9399995803833,5825800.0
2008-12-16,14.975000381469727,15.1899995803833,14.5,15.199999809265137,5925000.0
2008-12-17,15.1850004196167,15.125,14.75,15.444999694824219,3046000.0
2008-12-18,15.204999923706055,14.880000114440918,14.654999732971191,15.385000228881836,3312400.0
2008-12-19,14.9399995803833,14.8149995803833,14.71500015258789,15.109999656677246,3634600.0
2008-12-22,14.895000457763672,14.710000038146973,14.444999694824219,14.954999923706055,2334800.0
2008-12-23,14.755000114440918,14.539999961853027,14.460000038146973,14.819999694824219,1480000.0
2008-12-24,14.5649995803833,14.755000114440918,14.520000457763672,14.875,780000.0
2008-12-26,14.819999694824219,14.760000228881836,14.5600004196167,14.975000381469727,1360800.0
2008-12-29,14.78499984741211,14.729999542236328,14.489999771118164,14.78499984741211,1640800.0
2008-12-30,14.760000228881836,15.1850004196167,14.760000228881836,15.204999923706055,2364800.0
2008-12-31,15.180000305175781,15.479999542236328,15.079999923706055,15.5600004196167,2425400.0
2009-01-02,15.755000114440918,16.325000762939453,15.545000076293945,16.415000915527344,2971400.0
2009-01-05,16.0049991607666,15.539999961853027,15.335000038146973,16.135000228881836,4459400.0
2009-01-06,15.654999732971191,15.59000015258789,15.194999694824219,15.850000381469727,5353600.0
2009-01-07,15.260000228881836,15.454999923706055,15.229999542236328,15.505000114440918,6067400.0
2009-01-08,15.354999542236328,15.5649995803833,15.145000457763672,15.5649995803833,6049400.0
2009-01-09,15.600000381469727,15.28499984741211,15.225000381469727,15.720000267028809,6694000.0
2009-01-12,15.289999961853027,14.755000114440918,14.5600004196167,15.289999961853027,3920600.0
2009-01-13,14.739999771118164,14.364999771118164,14.229999542236328,14.904999732971191,4975200.0
2009-01-14,14.164999961853027,14.180000305175781,13.90999984741211,14.390000343322754,3311800.0
2009-01-15,13.96500015258789,14.515000343322754,13.895000457763672,14.770000457763672,5938600.0
2009-01-16,12.824999809265137,13.055000305175781,12.25,13.244999885559082,25330200.0
2009-01-20,12.744999885559082,13.0600004196167,12.375,13.515000343322754,9216800.0
2009-01-21,13.069999694824219,13.130000114440918,12.845000267028809,13.210000038146973,6570000.0
2009-01-22,12.895000457763672,13.28499984741211,12.770000457763672,13.34000015258789,6867400.0
2009-01-23,13.015000343322754,12.649999618530273,12.524999618530273,13.045000076293945,5699800.0
2009-01-26,12.795000076293945,12.819999694824219,12.664999961853027,12.975000381469727,3099000.0
2009-01-27,12.770000457763672,12.904999732971191,12.725000381469727,13.015000343322754,3625200.0
2009-01-28,13.125,13.449999809265137,13.024999618530273,13.529999732971191,4476800.0
2009-01-29,13.449999809265137,13.395000457763672,13.300000190734863,13.53499984741211,4510400.0
2009-01-30,13.479999542236328,13.125,13.0649995803833,13.5,3766600.0
2009-02-02,13.0649995803833,12.9350004196167,12.75,13.0649995803833,4954000.0
2009-02-03,12.975000381469727,13.09000015258789,12.944999694824219,13.1850004196167,5822600.0
2009-02-04,12.875,13.095000267028809,12.824999809265137,13.199999809265137,6070200.0
2009-02-05,12.944999694824219,13.40999984741211,12.380000114440918,13.550000190734863,12135600.0
2009-02-06,13.350000381469727,14.0600004196167,13.109999656677246,14.319999694824219,7858600.0
2009-02-09,14.074999809265137,14.364999771118164,14.074999809265137,14.449999809265137,4539000.0
2009-02-10,14.265000343322754,13.390000343322754,13.274999618530273,14.364999771118164,5549600.0
2009-02-11,13.5649995803833,13.414999961853027,13.3100004196167,13.645000457763672,5400800.0
2009-02-12,13.255000114440918,13.6899995803833,13.100000381469727,13.6899995803833,3939800.0
2009-02-13,13.720000267028809,13.444999694824219,13.425000190734863,13.75,3240200.0
2009-02-17,12.5,12.880000114440918,12.5,13.279999732971191,4482400.0
2009-02-18,12.84000015258789,12.739999771118164,12.569999694824219,12.869999885559082,4283000.0
2009-02-19,12.854999542236328,12.600000381469727,12.53499984741211,12.979999542236328,3480200.0
2009-02-20,12.489999771118164,12.364999771118164,12.234999656677246,12.630000114440918,5613600.0
2009-02-23,12.494999885559082,11.654999732971191,11.645000457763672,12.494999885559082,7988000.0
2009-02-24,11.734999656677246,11.755000114440918,11.5649995803833,11.904999732971191,5774800.0
2009-02-25,11.704999923706055,11.640000343322754,11.46500015258789,11.84000015258789,3666200.0
2009-02-26,11.739999771118164,11.4399995803833,11.40999984741211,11.805000305175781,4158800.0
2009-02-27,11.300000190734863,11.324999809265137,11.204999923706055,11.5649995803833,3273200.0
2009-03-02,11.130000114440918,10.555000305175781,10.550000190734863,11.25,5656400.0
2009-03-03,10.890000343322754,10.484999656677246,10.475000381469727,10.9350004196167,7489400.0
2009-03-04,10.614999771118164,10.869999885559082,10.510000228881836,11.0649995803833,6323200.0
2009-03-05,10.805000305175781,10.289999961853027,10.199999809265137,10.805000305175781,5695000.0
2009-03-06,10.255000114440918,10.329999923706055,10.125,10.550000190734863,8800400.0
2009-03-09,10.15999984741211,9.975000381469727,9.904999732971191,10.270000457763672,4750000.0
2009-03-10,10.109999656677246,10.510000228881836,10.074999809265137,10.510000228881836,4767200.0
2009-03-11,10.585000038146973,10.550000190734863,10.375,10.739999771118164,3639200.0
2009-03-12,10.505000114440918,10.800000190734863,10.345000267028809,10.850000381469727,3994800.0
2009-03-13,10.845000267028809,11.069999694824219,10.739999771118164,11.100000381469727,3006600.0
2009-03-16,11.270000457763672,11.140000343322754,11.140000343322754,11.414999961853027,3073800.0
2009-03-17,11.239999771118164,11.529999732971191,11.15999984741211,11.529999732971191,3987200.0
2009-03-18,11.489999771118164,11.845000267028809,11.40999984741211,12.055000305175781,6033600.0
2009-03-19,11.789999961853027,11.800000190734863,11.755000114440918,12.03499984741211,4397200.0
2009-03-20,11.824999809265137,11.604999542236328,11.585000038146973,11.9399995803833,3436400.0
2009-03-23,11.6899995803833,12.399999618530273,11.6899995803833,12.399999618530273,3075800.0
2009-03-24,12.28499984741211,12.524999618530273,12.279999732971191,12.704999923706055,3907800.0
2009-03-25,12.585000038146973,12.625,12.350000381469727,12.925000190734863,3544800.0
2009-03-26,12.734999656677246,13.0,12.489999771118164,13.010000228881836,4079600.0
2009-03-27,12.90999984741211,12.859999656677246,12.579999923706055,12.9350004196167,3146400.0
2009-03-30,12.619999885559082,12.319999694824219,12.135000228881836,12.760000228881836,3694800.0
2009-03-31,12.354999542236328,12.324999809265137,12.140000343322754,12.609999656677246,3903200.0
2009-04-01,12.154999732971191,12.5649995803833,12.015000343322754,12.645000457763672,2659400.0
2009-04-02,12.859999656677246,13.395000457763672,12.725000381469727,13.579999923706055,5549800.0
2009-04-03,13.430000305175781,13.34000015258789,13.104999542236328,13.454999923706055,2748400.0
