Date,gildopen,gildclose,gildlow,gildhigh,gildvolume
2008-02-12,22.264999389648438,22.545000076293945,22.264999389648438,22.815000534057617,15674000.0
2008-02-13,22.799999237060547,22.725000381469727,22.46500015258789,23.0,15214400.0
2008-02-14,22.729999542236328,22.3700008392334,22.334999084472656,22.729999542236328,12599400.0
2008-02-15,22.235000610351562,22.309999465942383,22.010000228881836,22.389999389648438,17852400.0
2008-02-19,22.625,22.59000015258789,22.5,22.94499969482422,13921000.0
2008-02-20,22.389999389648438,22.799999237060547,22.31999969482422,22.834999084472656,15031400.0
2008-02-21,22.635000228881836,21.96500015258789,21.834999084472656,22.799999237060547,21500800.0
2008-02-22,21.700000762939453,21.459999084472656,21.184999465942383,21.760000228881836,22390000.0
2008-02-25,21.719999313354492,21.809999465942383,21.545000076293945,22.0,19180000.0
2008-02-26,21.75,22.030000686645508,21.700000762939453,22.3700008392334,15107200.0
2008-02-27,22.049999237060547,21.895000457763672,21.770000457763672,22.09000015258789,13620800.0
2008-02-28,21.579999923706055,22.729999542236328,21.549999237060547,23.049999237060547,28296000.0
2008-02-29,22.829999923706055,23.65999984741211,22.75,24.125,39990400.0
2008-03-03,23.899999618530273,24.28499984741211,23.424999237060547,24.5,25103400.0
2008-03-04,24.059999465942383,24.65999984741211,23.875,24.90999984741211,27164000.0
2008-03-05,24.844999313354492,24.479999542236328,24.350000381469727,24.954999923706055,18917800.0
2008-03-06,24.59000015258789,23.905000686645508,23.889999389648438,24.59000015258789,18195800.0
2008-03-07,23.719999313354492,24.350000381469727,23.68000030517578,24.350000381469727,20806200.0
2008-03-10,24.280000686645508,23.065000534057617,22.94499969482422,24.280000686645508,30167200.0
2008-03-11,23.385000228881836,23.6299991607666,23.0,23.639999389648438,18323000.0
2008-03-12,23.915000915527344,24.0049991607666,23.75,24.385000228881836,16333200.0
2008-03-13,24.15999984741211,24.2450008392334,23.704999923706055,24.53499984741211,21978600.0
2008-03-14,24.084999084472656,23.774999618530273,23.25,24.475000381469727,20032200.0
2008-03-17,23.719999313354492,23.3799991607666,23.344999313354492,24.2450008392334,16471600.0
2008-03-18,23.844999313354492,24.045000076293945,23.280000686645508,24.049999237060547,15586800.0
2008-03-19,23.934999465942383,23.780000686645508,23.780000686645508,24.469999313354492,16767400.0
2008-03-20,24.139999389648438,24.21500015258789,23.524999618530273,24.229999542236328,20027000.0
2008-03-24,24.0,24.80500030517578,24.0,24.969999313354492,17605800.0
2008-03-25,25.104999542236328,25.5049991607666,24.854999542236328,25.725000381469727,22340000.0
2008-03-26,25.274999618530273,25.1200008392334,24.96500015258789,25.454999923706055,15392600.0
2008-03-27,25.260000228881836,24.989999771118164,24.920000076293945,25.420000076293945,13734800.0
2008-03-28,25.350000381469727,24.80500030517578,24.719999313354492,25.405000686645508,12998800.0
2008-03-31,25.05500030517578,25.764999389648438,25.05500030517578,25.825000762939453,18103400.0
2008-04-01,25.93000030517578,26.440000534057617,25.860000610351562,26.5,21228800.0
2008-04-02,26.55500030517578,25.950000762939453,25.850000381469727,26.600000381469727,16946000.0
2008-04-03,26.075000762939453,25.829999923706055,25.719999313354492,26.25,12268600.0
2008-04-04,26.104999542236328,26.174999237060547,25.84000015258789,26.514999389648438,10599000.0
2008-04-07,26.184999465942383,26.030000686645508,25.764999389648438,26.299999237060547,12681800.0
2008-04-08,25.825000762939453,25.940000534057617,25.799999237060547,26.3700008392334,10524400.0
2008-04-09,26.09000015258789,25.514999389648438,25.315000534057617,26.184999465942383,15714600.0
2008-04-10,25.594999313354492,26.045000076293945,25.514999389648438,26.260000228881836,12763200.0
2008-04-11,26.045000076293945,25.31999969482422,25.229999542236328,26.114999771118164,15213000.0
2008-04-14,25.420000076293945,25.389999389648438,25.049999237060547,25.729999542236328,15107800.0
2008-04-15,25.610000610351562,25.53499984741211,25.30500030517578,25.700000762939453,14110000.0
2008-04-16,25.729999542236328,25.899999618530273,25.5,26.075000762939453,15762800.0
2008-04-17,25.4950008392334,24.979999542236328,24.790000915527344,25.5,27733000.0
2008-04-18,25.5,25.8799991607666,25.049999237060547,25.950000762939453,20474200.0
2008-04-21,26.0049991607666,26.049999237060547,25.7549991607666,26.420000076293945,13815600.0
2008-04-22,25.875,25.44499969482422,25.395000457763672,26.040000915527344,11243400.0
2008-04-23,25.649999618530273,25.25,25.149999618530273,25.75,17004600.0
2008-04-24,25.264999389648438,25.510000228881836,25.020000457763672,25.71500015258789,13442800.0
2008-04-25,25.600000381469727,25.700000762939453,25.600000381469727,26.239999771118164,11633400.0
2008-04-28,25.655000686645508,26.264999389648438,25.649999618530273,26.40999984741211,13317600.0
2008-04-29,26.049999237060547,25.854999542236328,25.80500030517578,26.264999389648438,11528600.0
2008-04-30,26.0049991607666,25.8799991607666,25.7450008392334,26.264999389648438,11873000.0
2008-05-01,25.924999237060547,26.5,25.825000762939453,26.5,13072800.0
2008-05-02,26.5049991607666,26.815000534057617,26.469999313354492,26.895000457763672,12129000.0
2008-05-05,26.795000076293945,26.834999084472656,26.604999542236328,27.065000534057617,12612200.0
2008-05-06,26.834999084472656,27.06999969482422,26.594999313354492,27.145000457763672,11005400.0
2008-05-07,27.135000228881836,26.614999771118164,26.579999923706055,27.209999084472656,12796800.0
2008-05-08,26.90999984741211,27.05500030517578,26.735000610351562,27.295000076293945,12140600.0
2008-05-09,26.7549991607666,26.81999969482422,26.625,27.06999969482422,8105200.0
2008-05-12,26.704999923706055,27.239999771118164,26.625,27.2549991607666,10956800.0
2008-05-13,27.05500030517578,26.735000610351562,26.614999771118164,27.25,12710600.0
2008-05-14,26.979999542236328,26.280000686645508,26.200000762939453,26.9950008392334,11182400.0
2008-05-15,26.200000762939453,26.475000381469727,26.065000534057617,26.684999465942383,11145200.0
2008-05-16,26.545000076293945,26.545000076293945,26.170000076293945,26.725000381469727,11146200.0
2008-05-19,26.665000915527344,26.610000610351562,26.385000228881836,27.010000228881836,10270600.0
2008-05-20,26.68000030517578,26.934999465942383,26.520000457763672,27.040000915527344,9196800.0
2008-05-21,27.049999237060547,26.239999771118164,26.174999237060547,27.075000762939453,11374800.0
2008-05-22,26.395000457763672,26.844999313354492,26.364999771118164,26.9950008392334,10870000.0
2008-05-23,26.65999984741211,26.489999771118164,26.385000228881836,26.854999542236328,8896400.0
2008-05-27,26.635000228881836,26.825000762939453,26.44499969482422,26.860000610351562,9731400.0
2008-05-28,26.850000381469727,26.78499984741211,26.559999465942383,26.905000686645508,9405200.0
2008-05-29,26.96500015258789,27.674999237060547,26.850000381469727,27.75,13688400.0
2008-05-30,27.604999542236328,27.65999984741211,27.399999618530273,27.78499984741211,11622200.0
2008-06-02,27.375,27.290000915527344,26.975000381469727,27.540000915527344,12861000.0
2008-06-03,27.44499969482422,27.649999618530273,27.3799991607666,27.899999618530273,16221000.0
2008-06-04,27.549999237060547,28.1200008392334,27.53499984741211,28.424999237060547,16870600.0
2008-06-05,28.3700008392334,28.31999969482422,28.020000457763672,28.475000381469727,11013800.0
2008-06-06,28.309999465942383,27.3799991607666,27.375,28.309999465942383,13432800.0
2008-06-09,27.399999618530273,27.149999618530273,26.864999771118164,27.450000762939453,14083400.0
2008-06-10,26.96500015258789,27.094999313354492,26.80500030517578,27.3700008392334,9170800.0
2008-06-11,26.920000076293945,26.575000762939453,26.545000076293945,27.09000015258789,11584200.0
2008-06-12,26.7549991607666,26.364999771118164,26.184999465942383,26.7549991607666,12209800.0
2008-06-13,26.600000381469727,27.06999969482422,26.475000381469727,27.165000915527344,14212800.0
2008-06-16,26.735000610351562,27.165000915527344,26.485000610351562,27.354999542236328,13716400.0
2008-06-17,27.235000610351562,26.774999618530273,26.649999618530273,27.239999771118164,10111400.0
2008-06-18,26.56999969482422,26.725000381469727,26.459999084472656,27.155000686645508,11462600.0
2008-06-19,26.584999084472656,27.735000610351562,26.584999084472656,27.739999771118164,17114600.0
2008-06-20,27.709999084472656,27.360000610351562,26.979999542236328,27.709999084472656,20303800.0
2008-06-23,27.440000534057617,27.3799991607666,27.1299991607666,27.625,10814400.0
2008-06-24,27.190000534057617,27.2549991607666,26.979999542236328,27.489999771118164,11253200.0
2008-06-25,27.190000534057617,27.239999771118164,26.934999465942383,27.565000534057617,12893800.0
2008-06-26,27.0,26.469999313354492,26.469999313354492,27.139999389648438,14550400.0
2008-06-27,26.575000762939453,26.43000030517578,26.40999984741211,26.764999389648438,16102800.0
2008-06-30,26.424999237060547,26.475000381469727,26.200000762939453,26.780000686645508,14754200.0
2008-07-01,26.399999618530273,26.084999084472656,25.600000381469727,26.420000076293945,27212400.0
2008-07-02,26.424999237060547,25.645000457763672,25.479999542236328,26.424999237060547,22640600.0
2008-07-03,25.635000228881836,25.545000076293945,25.520000457763672,26.100000381469727,8688600.0
2008-07-07,25.674999237060547,25.834999084472656,25.510000228881836,26.18000030517578,19215400.0
2008-07-08,25.645000457763672,26.764999389648438,25.645000457763672,26.780000686645508,23419400.0
2008-07-09,26.764999389648438,26.90999984741211,26.600000381469727,27.579999923706055,21255600.0
2008-07-10,26.90999984741211,27.295000076293945,26.90999984741211,27.735000610351562,20841000.0
2008-07-11,27.094999313354492,26.850000381469727,26.524999618530273,27.5,19446400.0
2008-07-14,26.9950008392334,26.774999618530273,26.68000030517578,27.25,12577600.0
2008-07-15,26.575000762939453,27.5,26.540000915527344,27.94499969482422,20789800.0
2008-07-16,27.639999389648438,27.405000686645508,27.329999923706055,27.940000534057617,20439400.0
2008-07-17,27.844999313354492,27.700000762939453,27.260000228881836,27.959999084472656,22244000.0
2008-07-18,25.700000762939453,24.764999389648438,24.600000381469727,25.80500030517578,71193000.0
2008-07-21,25.075000762939453,24.81999969482422,24.790000915527344,25.440000534057617,35619400.0
2008-07-22,24.71500015258789,25.549999237060547,24.594999313354492,25.635000228881836,26136400.0
2008-07-23,25.71500015258789,26.350000381469727,25.6299991607666,26.725000381469727,25854600.0
2008-07-24,26.075000762939453,26.34000015258789,25.954999923706055,26.579999923706055,16253000.0
2008-07-25,26.56999969482422,27.2549991607666,26.315000534057617,27.3700008392334,18770000.0
2008-07-28,27.2549991607666,26.334999084472656,26.2450008392334,27.344999313354492,18443600.0
2008-07-29,26.594999313354492,26.989999771118164,26.584999084472656,27.024999618530273,15220000.0
2008-07-30,26.96500015258789,26.954999923706055,26.5,27.295000076293945,16192600.0
2008-07-31,26.924999237060547,26.989999771118164,26.6200008392334,27.614999771118164,16704800.0
2008-08-01,27.270000457763672,26.844999313354492,26.485000610351562,27.485000610351562,12077800.0
2008-08-04,27.06999969482422,26.920000076293945,26.625,27.125,12352200.0
2008-08-05,27.084999084472656,27.65999984741211,27.024999618530273,27.739999771118164,22677200.0
2008-08-06,27.385000228881836,28.014999389648438,27.299999237060547,28.375,17819800.0
2008-08-07,28.209999084472656,27.520000457763672,27.520000457763672,28.5,21395000.0
2008-08-08,27.844999313354492,28.385000228881836,27.735000610351562,28.524999618530273,14817200.0
2008-08-11,28.299999237060547,28.21500015258789,28.020000457763672,28.43000030517578,12877800.0
2008-08-12,28.19499969482422,28.549999237060547,28.174999237060547,28.649999618530273,12216000.0
2008-08-13,28.485000610351562,28.405000686645508,28.0049991607666,28.815000534057617,11901800.0
2008-08-14,28.280000686645508,28.344999313354492,28.0,28.415000915527344,12627400.0
2008-08-15,28.385000228881836,28.1299991607666,27.834999084472656,28.454999923706055,10969600.0
2008-08-18,28.225000381469727,27.895000457763672,27.510000228881836,28.395000457763672,12370200.0
2008-08-19,27.540000915527344,27.274999618530273,27.125,27.920000076293945,14276200.0
2008-08-20,27.53499984741211,27.309999465942383,27.065000534057617,27.774999618530273,11937800.0
2008-08-21,27.075000762939453,27.075000762939453,26.645000457763672,27.219999313354492,12951200.0
2008-08-22,27.209999084472656,27.155000686645508,26.915000915527344,27.46500015258789,9865200.0
2008-08-25,27.104999542236328,26.604999542236328,26.385000228881836,27.104999542236328,11940200.0
2008-08-26,26.524999618530273,26.94499969482422,26.524999618530273,27.184999465942383,12522400.0
2008-08-27,26.96500015258789,26.875,26.649999618530273,27.100000381469727,9546800.0
2008-08-28,26.405000686645508,26.604999542236328,26.280000686645508,26.690000534057617,11644800.0
2008-08-29,26.610000610351562,26.34000015258789,26.170000076293945,26.780000686645508,10461800.0
2008-09-02,25.75,25.139999389648438,24.924999237060547,26.229999542236328,28640800.0
2008-09-03,25.28499984741211,25.690000534057617,25.104999542236328,25.7549991607666,17941600.0
2008-09-04,25.450000762939453,24.989999771118164,24.989999771118164,25.6299991607666,16922600.0
2008-09-05,24.739999771118164,23.924999237060547,23.920000076293945,24.7549991607666,25601200.0
2008-09-08,24.125,23.53499984741211,23.1200008392334,24.170000076293945,27599600.0
2008-09-09,23.524999618530273,23.344999313354492,23.315000534057617,23.915000915527344,21424200.0
2008-09-10,23.309999465942383,23.40999984741211,23.114999771118164,23.665000915527344,17275600.0
2008-09-11,23.135000228881836,24.520000457763672,23.03499984741211,24.524999618530273,27601600.0
2008-09-12,24.709999084472656,24.059999465942383,23.979999542236328,24.850000381469727,26805600.0
2008-09-15,23.809999465942383,23.915000915527344,23.709999084472656,24.514999389648438,19326400.0
2008-09-16,23.545000076293945,24.915000915527344,23.545000076293945,25.46500015258789,28301200.0
2008-09-17,24.020000457763672,23.46500015258789,23.46500015258789,24.7549991607666,24535800.0
2008-09-18,24.05500030517578,23.584999084472656,21.665000915527344,24.344999313354492,35838400.0
2008-09-19,24.309999465942383,23.229999542236328,19.899999618530273,24.5,36342200.0
2008-09-22,23.100000381469727,22.354999542236328,22.350000381469727,23.28499984741211,13879800.0
2008-09-23,22.575000762939453,22.344999313354492,22.2450008392334,22.854999542236328,17758800.0
2008-09-24,22.584999084472656,23.344999313354492,22.399999618530273,23.385000228881836,19138200.0
2008-09-25,23.045000076293945,23.524999618530273,23.045000076293945,24.545000076293945,17316600.0
2008-09-26,23.084999084472656,24.31999969482422,22.915000915527344,24.440000534057617,19709400.0
2008-09-29,23.885000228881836,21.219999313354492,20.0,24.485000610351562,33929400.0
2008-09-30,22.649999618530273,22.815000534057617,22.079999923706055,23.0,25970200.0
2008-10-01,22.875,22.649999618530273,22.30500030517578,22.940000534057617,13240200.0
2008-10-02,22.774999618530273,22.344999313354492,22.309999465942383,23.260000228881836,15544400.0
2008-10-03,22.799999237060547,22.875,22.344999313354492,23.8799991607666,21429400.0
2008-10-06,22.44499969482422,20.940000534057617,20.40999984741211,23.31999969482422,36117200.0
2008-10-07,20.96500015258789,20.295000076293945,20.295000076293945,21.905000686645508,25868200.0
2008-10-08,19.760000228881836,20.53499984741211,19.6200008392334,21.225000381469727,28661000.0
2008-10-09,20.934999465942383,20.020000457763672,19.889999389648438,21.3700008392334,27712400.0
2008-10-10,19.290000915527344,18.735000610351562,17.799999237060547,20.594999313354492,50204200.0
2008-10-13,19.885000228881836,21.325000762939453,19.434999465942383,21.420000076293945,26735600.0
2008-10-14,21.485000610351562,20.65999984741211,20.290000915527344,21.674999237060547,27175400.0
2008-10-15,20.649999618530273,19.139999389648438,19.049999237060547,21.280000686645508,25519200.0
2008-10-16,19.594999313354492,20.69499969482422,18.5,20.829999923706055,34100200.0
2008-10-17,21.25,21.514999389648438,21.049999237060547,22.81999969482422,41084800.0
2008-10-20,21.514999389648438,23.2450008392334,21.469999313354492,23.28499984741211,21568600.0
2008-10-21,23.21500015258789,23.010000228881836,22.860000610351562,23.545000076293945,21525600.0
2008-10-22,22.53499984741211,23.235000610351562,22.174999237060547,23.639999389648438,24260800.0
2008-10-23,23.200000762939453,22.735000610351562,21.510000228881836,23.625,37808200.0
2008-10-24,21.405000686645508,21.65999984741211,21.375,22.274999618530273,25293800.0
2008-10-27,21.174999237060547,21.200000762939453,20.989999771118164,21.934999465942383,21546000.0
2008-10-28,21.71500015258789,22.385000228881836,21.149999618530273,22.46500015258789,25725400.0
2008-10-29,22.364999771118164,22.81999969482422,21.950000762939453,23.219999313354492,26928200.0
2008-10-30,23.204999923706055,23.354999542236328,22.665000915527344,23.5049991607666,25603200.0
2008-10-31,23.2549991607666,22.924999237060547,22.524999618530273,23.649999618530273,21199400.0
2008-11-03,22.875,23.655000686645508,22.799999237060547,23.9950008392334,21534400.0
2008-11-04,23.8799991607666,23.53499984741211,23.165000915527344,24.209999084472656,19987000.0
2008-11-05,23.290000915527344,22.510000228881836,22.5,23.895000457763672,18687400.0
2008-11-06,22.21500015258789,22.174999237060547,21.920000076293945,22.684999465942383,21369800.0
2008-11-07,22.21500015258789,22.520000457763672,22.094999313354492,22.770000457763672,19119800.0
2008-11-10,22.854999542236328,22.420000076293945,22.09000015258789,22.875,11653600.0
2008-11-11,22.260000228881836,22.06999969482422,21.850000381469727,22.575000762939453,17033600.0
2008-11-12,21.78499984741211,22.225000381469727,21.579999923706055,22.43000030517578,20565800.0
2008-11-13,22.114999771118164,23.649999618530273,21.899999618530273,23.725000381469727,29975600.0
2008-11-14,23.389999389648438,23.459999084472656,23.1200008392334,24.420000076293945,30148000.0
2008-11-17,23.049999237060547,22.954999923706055,22.94499969482422,23.514999389648438,16335600.0
2008-11-18,22.905000686645508,22.610000610351562,21.809999465942383,23.0,28251800.0
2008-11-19,22.075000762939453,21.600000381469727,21.53499984741211,22.7450008392334,20358600.0
2008-11-20,21.31999969482422,20.764999389648438,20.645000457763672,21.9950008392334,21918600.0
2008-11-21,20.8700008392334,20.729999542236328,19.684999465942383,21.670000076293945,31399000.0
2008-11-24,21.139999389648438,21.364999771118164,20.594999313354492,21.485000610351562,21498600.0
2008-11-25,21.795000076293945,22.06999969482422,21.2549991607666,22.375,27106600.0
2008-11-26,22.0,22.524999618530273,21.729999542236328,22.625,20480000.0
2008-11-28,22.375,22.395000457763672,22.020000457763672,22.5,5009400.0
2008-12-01,21.860000610351562,21.229999542236328,21.225000381469727,22.094999313354492,15233600.0
2008-12-02,21.43000030517578,22.045000076293945,21.375,22.170000076293945,17188200.0
2008-12-03,21.834999084472656,23.084999084472656,21.719999313354492,23.19499969482422,22621400.0
2008-12-04,22.69499969482422,22.774999618530273,22.5049991607666,23.440000534057617,16502800.0
2008-12-05,22.59000015258789,23.69499969482422,22.06999969482422,23.7450008392334,23150800.0
2008-12-08,23.93000030517578,23.334999084472656,22.954999923706055,24.0049991607666,20750000.0
2008-12-09,23.174999237060547,22.415000915527344,22.200000762939453,23.549999237060547,20420800.0
2008-12-10,22.594999313354492,22.799999237060547,22.299999237060547,23.049999237060547,14163000.0
2008-12-11,22.645000457763672,22.03499984741211,21.94499969482422,22.9950008392334,14964200.0
2008-12-12,21.78499984741211,22.514999389648438,21.524999618530273,22.610000610351562,12710000.0
2008-12-15,22.475000381469727,22.174999237060547,22.075000762939453,22.774999618530273,11386600.0
2008-12-16,22.610000610351562,23.934999465942383,22.610000610351562,23.975000381469727,28325800.0
2008-12-17,23.764999389648438,23.825000762939453,23.639999389648438,24.434999465942383,15181200.0
2008-12-18,23.81999969482422,24.389999389648438,23.770000457763672,24.885000228881836,20594800.0
2008-12-19,24.540000915527344,24.825000762939453,24.274999618530273,25.139999389648438,33040200.0
2008-12-22,24.985000610351562,25.149999618530273,24.53499984741211,25.174999237060547,17024000.0
2008-12-23,25.065000534057617,25.0,24.899999618530273,25.594999313354492,18417600.0
2008-12-24,25.139999389648438,25.229999542236328,24.905000686645508,25.485000610351562,6005000.0
2008-12-26,25.18000030517578,25.0049991607666,24.864999771118164,25.2549991607666,5257000.0
2008-12-29,25.350000381469727,24.94499969482422,24.584999084472656,25.350000381469727,8565600.0
2008-12-30,25.145000457763672,25.665000915527344,25.125,25.709999084472656,13377800.0
2008-12-31,25.739999771118164,25.56999969482422,25.514999389648438,26.1299991607666,12030600.0
2009-01-02,25.450000762939453,26.09000015258789,25.329999923706055,26.174999237060547,11256400.0
2009-01-05,25.8799991607666,25.5,25.204999923706055,25.989999771118164,15666000.0
2009-01-06,25.604999542236328,24.815000534057617,24.5,25.625,17652600.0
2009-01-07,24.4950008392334,24.360000610351562,24.075000762939453,25.0,15564800.0
2009-01-08,24.334999084472656,24.434999465942383,23.80500030517578,24.434999465942383,15022400.0
2009-01-09,24.545000076293945,23.885000228881836,23.68000030517578,24.549999237060547,13731000.0
2009-01-12,23.8799991607666,23.825000762939453,23.450000762939453,24.1299991607666,12793200.0
2009-01-13,23.889999389648438,24.204999923706055,23.825000762939453,24.69499969482422,16262600.0
2009-01-14,23.8799991607666,23.809999465942383,23.69499969482422,24.209999084472656,14689600.0
2009-01-15,23.69499969482422,24.014999389648438,23.6200008392334,24.260000228881836,16829400.0
2009-01-16,24.014999389648438,24.139999389648438,23.764999389648438,24.325000762939453,17154800.0
2009-01-20,24.05500030517578,23.600000381469727,23.600000381469727,24.530000686645508,18141000.0
2009-01-21,23.975000381469727,24.700000762939453,23.780000686645508,24.78499984741211,20986200.0
2009-01-22,24.045000076293945,24.350000381469727,24.0,24.579999923706055,14829200.0
2009-01-23,24.104999542236328,24.125,23.899999618530273,24.350000381469727,12970000.0
2009-01-26,24.395000457763672,24.19499969482422,23.950000762939453,24.700000762939453,15351800.0
2009-01-27,24.5,24.114999771118164,23.90999984741211,24.5,15283600.0
2009-01-28,24.709999084472656,25.270000457763672,24.600000381469727,25.690000534057617,30507800.0
2009-01-29,25.05500030517578,25.31999969482422,24.915000915527344,25.6299991607666,16224600.0
2009-01-30,25.34000015258789,25.385000228881836,25.309999465942383,25.905000686645508,17628800.0
2009-02-02,25.274999618530273,25.934999465942383,25.139999389648438,26.0049991607666,16475400.0
2009-02-03,26.020000457763672,26.399999618530273,25.59000015258789,26.55500030517578,16591400.0
2009-02-04,26.559999465942383,25.979999542236328,25.799999237060547,26.639999389648438,17838000.0
2009-02-05,25.719999313354492,26.114999771118164,25.270000457763672,26.229999542236328,18308000.0
2009-02-06,26.045000076293945,26.225000381469727,25.940000534057617,26.514999389648438,20649400.0
2009-02-09,26.094999313354492,25.7549991607666,25.454999923706055,26.145000457763672,13950200.0
2009-02-10,25.719999313354492,24.885000228881836,24.594999313354492,25.924999237060547,23053200.0
2009-02-11,25.25,24.979999542236328,24.584999084472656,25.25,14574400.0
2009-02-12,24.780000686645508,25.25,24.549999237060547,25.25,14046800.0
2009-02-13,25.270000457763672,25.125,24.94499969482422,25.5,11086600.0
2009-02-17,24.7549991607666,24.360000610351562,24.264999389648438,24.790000915527344,16252800.0
2009-02-18,24.479999542236328,24.795000076293945,24.190000534057617,24.93000030517578,16678800.0
2009-02-19,24.920000076293945,24.520000457763672,24.520000457763672,25.075000762939453,12473200.0
2009-02-20,24.56999969482422,25.0,24.25,25.1200008392334,22627200.0
2009-02-23,25.05500030517578,24.475000381469727,24.475000381469727,25.25,16633200.0
2009-02-24,24.475000381469727,25.170000076293945,24.375,25.28499984741211,18863400.0
2009-02-25,24.905000686645508,24.770000457763672,24.614999771118164,25.350000381469727,16422000.0
2009-02-26,24.7549991607666,23.53499984741211,23.5,24.959999084472656,24678000.0
2009-02-27,22.989999771118164,22.399999618530273,22.389999389648438,23.53499984741211,32016800.0
2009-03-02,22.014999389648438,22.135000228881836,21.825000762939453,22.454999923706055,30901000.0
2009-03-03,22.264999389648438,22.510000228881836,22.149999618530273,22.71500015258789,24540400.0
2009-03-04,22.655000686645508,22.684999465942383,22.299999237060547,23.0,17410000.0
2009-03-05,22.350000381469727,21.889999389648438,21.850000381469727,22.65999984741211,23159000.0
2009-03-06,21.975000381469727,22.0049991607666,21.729999542236328,22.30500030517578,24313400.0
2009-03-09,21.989999771118164,21.854999542236328,21.799999237060547,22.354999542236328,16422000.0
2009-03-10,22.094999313354492,22.2549991607666,21.829999923706055,22.260000228881836,21678200.0
2009-03-11,22.30500030517578,22.020000457763672,21.90999984741211,22.625,22299800.0
2009-03-12,20.549999237060547,22.21500015258789,20.309999465942383,22.309999465942383,39388000.0
2009-03-13,22.290000915527344,22.71500015258789,22.1299991607666,22.735000610351562,20398000.0
2009-03-16,22.725000381469727,22.094999313354492,21.875,22.905000686645508,19101400.0
2009-03-17,22.344999313354492,23.049999237060547,22.125,23.104999542236328,17355400.0
2009-03-18,23.049999237060547,22.56999969482422,22.280000686645508,23.094999313354492,18901400.0
2009-03-19,22.81999969482422,22.149999618530273,21.915000915527344,22.81999969482422,15390600.0
2009-03-20,22.520000457763672,22.155000686645508,22.0,22.690000534057617,26965600.0
2009-03-23,22.385000228881836,22.84000015258789,22.299999237060547,23.049999237060547,18725400.0
2009-03-24,22.850000381469727,22.280000686645508,21.989999771118164,22.915000915527344,22756000.0
2009-03-25,22.010000228881836,21.940000534057617,21.610000610351562,22.579999923706055,20071800.0
2009-03-26,22.110000610351562,21.969999313354492,21.584999084472656,22.309999465942383,20103800.0
2009-03-27,22.100000381469727,22.184999465942383,22.049999237060547,22.704999923706055,14909000.0
2009-03-30,21.954999923706055,22.809999465942383,21.809999465942383,22.81999969482422,23079800.0
2009-03-31,22.875,23.15999984741211,22.735000610351562,23.450000762939453,19736000.0
2009-04-01,22.549999237060547,22.59000015258789,22.15999984741211,22.75,26787000.0
2009-04-02,23.0,22.350000381469727,22.18000030517578,23.045000076293945,21809600.0
2009-04-03,24.155000686645508,23.489999771118164,23.014999389648438,24.184999465942383,30236600.0
2009-04-06,23.434999465942383,24.184999465942383,23.325000762939453,24.225000381469727,23090800.0
2009-04-07,23.84000015258789,23.71500015258789,23.530000686645508,24.125,16538200.0
