Date,fisvopen,fisvclose,fisvlow,fisvhigh,fisvvolume
2008-02-07,12.21500015258789,12.805000305175781,12.180000305175781,12.817500114440918,16335600.0
2008-02-08,12.75,12.699999809265137,12.505000114440918,12.885000228881836,8368800.0
2008-02-11,12.707500457763672,12.8149995803833,12.577500343322754,12.837499618530273,5725600.0
2008-02-12,12.914999961853027,12.875,12.8100004196167,13.114999771118164,7515200.0
2008-02-13,12.989999771118164,13.0625,12.97249984741211,13.140000343322754,5752800.0
2008-02-14,13.0600004196167,12.829999923706055,12.767499923706055,13.125,6056800.0
2008-02-15,12.772500038146973,12.947500228881836,12.677499771118164,12.975000381469727,5378800.0
2008-02-19,13.147500038146973,12.672499656677246,12.670000076293945,13.167499542236328,5060000.0
2008-02-20,12.632499694824219,12.957500457763672,12.619999885559082,12.970000267028809,5756000.0
2008-02-21,12.755000114440918,12.757499694824219,12.717499732971191,12.9975004196167,6364800.0
2008-02-22,12.852499961853027,12.987500190734863,12.770000457763672,13.005000114440918,4974400.0
2008-02-25,13.010000228881836,13.270000457763672,12.962499618530273,13.289999961853027,6414000.0
2008-02-26,13.257499694824219,13.484999656677246,13.167499542236328,13.5625,5868400.0
2008-02-27,13.417499542236328,13.552499771118164,13.399999618530273,13.675000190734863,7768400.0
2008-02-28,13.40999984741211,13.217499732971191,13.15250015258789,13.444999694824219,5070000.0
2008-02-29,13.042499542236328,13.154999732971191,12.899999618530273,13.167499542236328,10188800.0
2008-03-03,13.137499809265137,13.112500190734863,13.007499694824219,13.1899995803833,5368800.0
2008-03-04,13.0600004196167,13.3149995803833,13.005000114440918,13.350000381469727,6859600.0
2008-03-05,13.317500114440918,13.262499809265137,13.107500076293945,13.5,8313200.0
2008-03-06,13.210000038146973,12.744999885559082,12.737500190734863,13.210000038146973,8133200.0
2008-03-07,12.487500190734863,12.492500305175781,12.457500457763672,12.772500038146973,12466000.0
2008-03-10,12.467499732971191,12.350000381469727,12.34749984741211,12.5,5982000.0
2008-03-11,12.484999656677246,12.729999542236328,12.367500305175781,12.729999542236328,7418000.0
2008-03-12,12.635000228881836,12.382499694824219,12.352499961853027,12.807499885559082,10375600.0
2008-03-13,12.242500305175781,12.1850004196167,12.042499542236328,12.354999542236328,9831200.0
2008-03-14,12.234999656677246,12.045000076293945,11.927499771118164,12.307499885559082,11982800.0
2008-03-17,11.9350004196167,11.869999885559082,11.717499732971191,12.079999923706055,11236400.0
2008-03-18,11.97249984741211,11.822500228881836,11.65999984741211,12.0625,14216800.0
2008-03-19,11.930000305175781,12.020000457763672,11.907500267028809,12.2524995803833,13532800.0
2008-03-20,12.092499732971191,12.175000190734863,12.0,12.225000381469727,9887600.0
2008-03-24,12.229999542236328,12.327500343322754,12.147500038146973,12.515000343322754,8779200.0
2008-03-25,12.34749984741211,12.390000343322754,12.257499694824219,12.470000267028809,5658000.0
2008-03-26,12.350000381469727,12.232500076293945,12.112500190734863,12.4350004196167,4500000.0
2008-03-27,12.1225004196167,12.042499542236328,12.029999732971191,12.229999542236328,4450400.0
2008-03-28,12.194999694824219,11.9399995803833,11.925000190734863,12.194999694824219,3941200.0
2008-03-31,12.072500228881836,12.022500038146973,11.914999961853027,12.09000015258789,7747600.0
2008-04-01,12.232500076293945,12.717499732971191,12.227499961853027,12.720000267028809,11036800.0
2008-04-02,12.682499885559082,12.827500343322754,12.5625,12.885000228881836,8720000.0
2008-04-03,12.792499542236328,12.817500114440918,12.654999732971191,12.887499809265137,5036400.0
2008-04-04,12.869999885559082,12.882499694824219,12.694999694824219,12.96500015258789,4038000.0
2008-04-07,12.779999732971191,12.744999885559082,12.727499961853027,12.867500305175781,3772800.0
2008-04-08,12.6225004196167,12.612500190734863,12.53499984741211,12.797499656677246,3716400.0
2008-04-09,12.602499961853027,12.5649995803833,12.489999771118164,12.732500076293945,5355600.0
2008-04-10,12.6225004196167,12.65250015258789,12.542499542236328,12.789999961853027,4548400.0
2008-04-11,12.574999809265137,12.279999732971191,12.262499809265137,12.59749984741211,5058000.0
2008-04-14,12.255000114440918,12.202500343322754,12.194999694824219,12.380000114440918,5250000.0
2008-04-15,12.25,12.267499923706055,12.117500305175781,12.297499656677246,4863600.0
2008-04-16,12.5,12.75,12.5,12.880000114440918,7420400.0
2008-04-17,12.78499984741211,12.72249984741211,12.53499984741211,12.832500457763672,4840000.0
2008-04-18,13.0,13.524999618530273,12.8725004196167,13.572500228881836,12344000.0
2008-04-21,13.4375,13.335000038146973,13.217499732971191,13.545000076293945,10558800.0
2008-04-22,13.210000038146973,12.859999656677246,12.842499732971191,13.212499618530273,8878800.0
2008-04-23,12.984999656677246,13.175000190734863,12.880000114440918,13.192500114440918,6425200.0
2008-04-24,13.02750015258789,13.244999885559082,12.982500076293945,13.3725004196167,5257200.0
2008-04-25,13.199999809265137,12.699999809265137,12.517499923706055,13.204999923706055,9042800.0
2008-04-28,12.75,12.6899995803833,12.670000076293945,12.824999809265137,4800000.0
2008-04-29,12.619999885559082,12.84000015258789,12.619999885559082,12.8725004196167,6378800.0
2008-04-30,12.807499885559082,12.637499809265137,12.529999732971191,12.904999732971191,6342000.0
2008-05-01,12.637499809265137,13.079999923706055,12.297499656677246,13.095000267028809,14104000.0
2008-05-02,13.399999618530273,13.357500076293945,13.227499961853027,13.592499732971191,10430000.0
2008-05-05,13.3774995803833,13.1875,13.132499694824219,13.479999542236328,4856800.0
2008-05-06,13.117500305175781,13.354999542236328,13.0600004196167,13.420000076293945,4796800.0
2008-05-07,13.352499961853027,12.957500457763672,12.802499771118164,13.352499961853027,9617200.0
2008-05-08,13.055000305175781,12.885000228881836,12.77750015258789,13.055000305175781,6732400.0
2008-05-09,12.772500038146973,12.787500381469727,12.649999618530273,12.922499656677246,2422000.0
2008-05-12,12.835000038146973,13.012499809265137,12.667499542236328,13.03499984741211,3274800.0
2008-05-13,13.03499984741211,13.22249984741211,12.925000190734863,13.2524995803833,5376000.0
2008-05-14,12.9375,12.90250015258789,12.859999656677246,13.22249984741211,7442400.0
2008-05-15,12.854999542236328,13.104999542236328,12.774999618530273,13.147500038146973,5582000.0
2008-05-16,13.2524995803833,13.142499923706055,13.022500038146973,13.260000228881836,6614800.0
2008-05-19,13.137499809265137,13.1225004196167,13.012499809265137,13.272500038146973,3797200.0
2008-05-20,13.095000267028809,12.97249984741211,12.890000343322754,13.272500038146973,4329200.0
2008-05-21,13.015000343322754,12.7475004196167,12.6850004196167,13.145000457763672,8633200.0
2008-05-22,12.6274995803833,12.704999923706055,12.6274995803833,12.882499694824219,4606800.0
2008-05-23,12.635000228881836,12.585000038146973,12.4975004196167,12.635000228881836,5204400.0
2008-05-27,12.567500114440918,12.729999542236328,12.52750015258789,12.800000190734863,7229600.0
2008-05-28,12.725000381469727,12.75,12.640000343322754,12.852499961853027,4368400.0
2008-05-29,12.774999618530273,12.917499542236328,12.6875,13.114999771118164,4818400.0
2008-05-30,12.899999618530273,13.09000015258789,12.800000190734863,13.130000114440918,5017600.0
2008-06-02,13.114999771118164,12.779999732971191,12.699999809265137,13.117500305175781,4642400.0
2008-06-03,12.8725004196167,12.732500076293945,12.649999618530273,12.962499618530273,5370400.0
2008-06-04,12.654999732971191,12.962499618530273,12.607500076293945,13.0649995803833,4722800.0
2008-06-05,12.947500228881836,13.157500267028809,12.842499732971191,13.175000190734863,5958000.0
2008-06-06,13.050000190734863,12.5,12.487500190734863,13.050000190734863,9911200.0
2008-06-09,12.640000343322754,12.34000015258789,12.220000267028809,12.662500381469727,6274400.0
2008-06-10,12.2524995803833,12.40250015258789,12.237500190734863,12.529999732971191,5638800.0
2008-06-11,12.28499984741211,12.022500038146973,12.017499923706055,12.4375,5297600.0
2008-06-12,12.125,12.53499984741211,12.0,12.6274995803833,12289200.0
2008-06-13,12.59000015258789,12.579999923706055,12.462499618530273,12.807499885559082,6396400.0
2008-06-16,12.489999771118164,12.592499732971191,12.295000076293945,12.619999885559082,4249200.0
2008-06-17,12.512499809265137,12.234999656677246,12.234999656677246,12.520000457763672,5975200.0
2008-06-18,12.15250015258789,12.024999618530273,11.977499961853027,12.175000190734863,6089600.0
2008-06-19,11.977499961853027,12.225000381469727,11.975000381469727,12.2475004196167,6695200.0
2008-06-20,12.079999923706055,12.037500381469727,11.977499961853027,12.137499809265137,8323600.0
2008-06-23,12.055000305175781,11.994999885559082,11.984999656677246,12.2475004196167,5509600.0
2008-06-24,11.907500267028809,11.895000457763672,11.802499771118164,12.017499923706055,6683200.0
2008-06-25,12.0,12.057499885559082,11.852499961853027,12.242500305175781,4401200.0
2008-06-26,11.920000076293945,11.680000305175781,11.670000076293945,11.970000267028809,5623200.0
2008-06-27,11.7475004196167,11.475000381469727,11.40250015258789,11.772500038146973,8874000.0
2008-06-30,11.452500343322754,11.342499732971191,11.324999809265137,11.604999542236328,7160800.0
2008-07-01,11.282500267028809,11.324999809265137,11.15999984741211,11.4375,9402400.0
2008-07-02,11.772500038146973,11.9375,11.75,12.109999656677246,16082000.0
2008-07-03,11.912500381469727,12.0600004196167,11.912500381469727,12.199999809265137,6640000.0
2008-07-07,12.02750015258789,11.817500114440918,11.720000267028809,12.142499923706055,9145200.0
2008-07-08,11.797499656677246,12.055000305175781,11.707500457763672,12.057499885559082,6212400.0
2008-07-09,12.012499809265137,11.807499885559082,11.795000076293945,12.085000038146973,7903200.0
2008-07-10,11.854999542236328,11.977499961853027,11.672499656677246,11.9975004196167,7655600.0
2008-07-11,11.875,11.75,11.557499885559082,11.957500457763672,5586000.0
2008-07-14,11.802499771118164,11.65250015258789,11.6225004196167,11.84749984741211,4995600.0
2008-07-15,11.619999885559082,11.609999656677246,11.420000076293945,11.805000305175781,7339600.0
2008-07-16,11.552499771118164,11.9975004196167,11.532500267028809,12.0024995803833,6737600.0
2008-07-17,12.045000076293945,12.22249984741211,11.970000267028809,12.302499771118164,5191600.0
2008-07-18,12.307499885559082,12.032500267028809,11.904999732971191,12.332500457763672,7731200.0
2008-07-21,11.662500381469727,11.65999984741211,11.604999542236328,11.837499618530273,8504800.0
2008-07-22,11.762499809265137,12.157500267028809,11.65250015258789,12.157500267028809,6193200.0
2008-07-23,12.09000015258789,12.02750015258789,11.920000076293945,12.27750015258789,7825200.0
2008-07-24,11.887499809265137,11.607500076293945,11.574999809265137,11.90250015258789,5909600.0
2008-07-25,11.725000381469727,11.817500114440918,11.592499732971191,11.819999694824219,4312800.0
2008-07-28,11.75,11.567500114440918,11.520000457763672,11.859999656677246,5294000.0
2008-07-29,11.675000190734863,12.042499542236328,11.65999984741211,12.132499694824219,8002400.0
2008-07-30,12.210000038146973,12.407500267028809,12.077500343322754,12.617500305175781,17270400.0
2008-07-31,12.307499885559082,11.954999923706055,11.772500038146973,12.369999885559082,11304800.0
2008-08-01,12.050000190734863,12.140000343322754,11.782500267028809,12.204999923706055,7220400.0
2008-08-04,12.112500190734863,12.095000267028809,11.994999885559082,12.210000038146973,6277600.0
2008-08-05,12.225000381469727,12.4375,12.199999809265137,12.460000038146973,8324400.0
2008-08-06,12.46500015258789,12.59000015258789,12.354999542236328,12.637499809265137,5954000.0
2008-08-07,12.479999542236328,12.487500190734863,12.427499771118164,12.642499923706055,4818000.0
2008-08-08,12.467499732971191,12.845000267028809,12.467499732971191,12.899999618530273,8501200.0
2008-08-11,12.697500228881836,12.702500343322754,12.609999656677246,12.925000190734863,5183600.0
2008-08-12,12.6899995803833,12.800000190734863,12.6899995803833,12.8774995803833,5737200.0
2008-08-13,12.760000228881836,12.682499885559082,12.52750015258789,12.887499809265137,6861600.0
2008-08-14,12.545000076293945,12.880000114440918,12.545000076293945,12.977499961853027,4668800.0
2008-08-15,12.90999984741211,12.960000038146973,12.829999923706055,13.007499694824219,4349600.0
2008-08-18,13.012499809265137,12.737500190734863,12.677499771118164,13.074999809265137,5544400.0
2008-08-19,12.694999694824219,12.4975004196167,12.4375,12.797499656677246,4755600.0
2008-08-20,12.462499618530273,12.46500015258789,12.342499732971191,12.585000038146973,4344400.0
2008-08-21,12.354999542236328,12.717499732971191,12.354999542236328,12.757499694824219,4582800.0
2008-08-22,12.782500267028809,12.962499618530273,12.664999961853027,13.020000457763672,4943200.0
2008-08-25,12.819999694824219,12.699999809265137,12.692500114440918,12.96500015258789,5556800.0
2008-08-26,12.720000267028809,12.755000114440918,12.604999542236328,12.802499771118164,3945200.0
2008-08-27,12.789999961853027,12.97249984741211,12.680000305175781,13.0625,5276000.0
2008-08-28,13.020000457763672,13.167499542236328,12.90999984741211,13.192500114440918,3251200.0
2008-08-29,13.072500228881836,12.96500015258789,12.852499961853027,13.170000076293945,4406000.0
2008-09-02,13.204999923706055,12.907500267028809,12.862500190734863,13.25,4943200.0
2008-09-03,12.852499961853027,12.9375,12.664999961853027,12.97249984741211,5403600.0
2008-09-04,12.904999732971191,12.482500076293945,12.482500076293945,12.907500267028809,7550000.0
2008-09-05,12.447500228881836,12.579999923706055,12.295000076293945,12.657500267028809,6778000.0
2008-09-08,12.5600004196167,12.914999961853027,12.524999618530273,13.010000228881836,8794400.0
2008-09-09,12.84749984741211,12.84749984741211,12.84749984741211,13.227499961853027,12024000.0
2008-09-10,12.927499771118164,12.975000381469727,12.797499656677246,13.024999618530273,8920800.0
2008-09-11,12.867500305175781,13.257499694824219,12.852499961853027,13.28499984741211,8748000.0
2008-09-12,13.194999694824219,13.585000038146973,13.100000381469727,13.667499542236328,14234400.0
2008-09-15,13.352499961853027,13.220000267028809,13.170000076293945,13.47249984741211,9564800.0
2008-09-16,13.25,13.297499656677246,12.890000343322754,13.385000228881836,14739200.0
2008-09-17,13.077500343322754,12.637499809265137,12.635000228881836,13.204999923706055,10128000.0
2008-09-18,12.77750015258789,12.612500190734863,12.404999732971191,13.007499694824219,13453200.0
2008-09-19,12.8774995803833,12.8774995803833,12.507499694824219,13.297499656677246,14446400.0
2008-09-22,12.800000190734863,12.529999732971191,12.522500038146973,12.947500228881836,5186400.0
2008-09-23,12.475000381469727,12.5625,12.475000381469727,12.807499885559082,7056400.0
2008-09-24,12.587499618530273,12.414999961853027,12.319999694824219,12.757499694824219,9066000.0
2008-09-25,12.420000076293945,12.6274995803833,12.2524995803833,12.732500076293945,5585200.0
2008-09-26,12.547499656677246,12.454999923706055,12.232500076293945,12.547499656677246,5918000.0
2008-09-29,12.25,11.470000267028809,10.762499809265137,12.317500114440918,15073200.0
2008-09-30,11.65999984741211,11.829999923706055,11.177499771118164,11.832500457763672,12864800.0
2008-10-01,11.680000305175781,11.507499694824219,11.392499923706055,11.720000267028809,6659600.0
2008-10-02,11.475000381469727,11.234999656677246,11.210000038146973,11.59000015258789,7494800.0
2008-10-03,11.319999694824219,10.957500457763672,10.952500343322754,11.662500381469727,9201600.0
2008-10-06,10.942500114440918,10.272500038146973,9.899999618530273,10.942500114440918,15929200.0
2008-10-07,10.34000015258789,9.832500457763672,9.827500343322754,10.524999618530273,10460000.0
2008-10-08,9.742500305175781,9.704999923706055,9.27750015258789,10.079999923706055,15758800.0
2008-10-09,9.725000381469727,9.21500015258789,9.157500267028809,9.864999771118164,9280000.0
2008-10-10,9.112500190734863,8.9975004196167,8.354999542236328,9.412500381469727,16106800.0
2008-10-13,9.229999542236328,9.65999984741211,9.137499809265137,9.664999961853027,9303200.0
2008-10-14,9.899999618530273,10.4375,9.899999618530273,10.614999771118164,17840000.0
2008-10-15,10.267499923706055,9.242500305175781,9.242500305175781,10.3100004196167,14762000.0
2008-10-16,9.212499618530273,9.25,8.592499732971191,9.422499656677246,14481200.0
2008-10-17,9.082500457763672,9.180000305175781,8.739999771118164,9.630000114440918,11822400.0
2008-10-20,9.220000267028809,9.414999961853027,9.09000015258789,9.422499656677246,8088000.0
2008-10-21,9.274999618530273,8.967499732971191,8.947500228881836,9.4350004196167,6452400.0
2008-10-22,8.947500228881836,8.300000190734863,8.092499732971191,8.994999885559082,15483600.0
2008-10-23,8.25,7.822500228881836,7.474999904632568,8.362500190734863,17575200.0
2008-10-24,7.362500190734863,7.477499961853027,7.322500228881836,7.710000038146973,14366000.0
2008-10-27,7.329999923706055,7.237500190734863,7.142499923706055,7.574999809265137,10112800.0
2008-10-28,7.559999942779541,8.380000114440918,7.559999942779541,8.385000228881836,15757200.0
2008-10-29,8.112500190734863,7.619999885559082,7.394999980926514,8.125,19918000.0
2008-10-30,7.807499885559082,8.032500267028809,7.775000095367432,8.067500114440918,8444800.0
2008-10-31,7.962500095367432,8.34000015258789,7.90500020980835,8.4375,8866000.0
2008-11-03,8.449999809265137,8.477499961853027,8.220000267028809,8.524999618530273,5575600.0
2008-11-04,8.524999618530273,8.912500381469727,8.475000381469727,8.930000305175781,8047600.0
2008-11-05,8.837499618530273,8.545000076293945,8.53499984741211,9.037500381469727,8611600.0
2008-11-06,8.422499656677246,8.1899995803833,8.125,8.574999809265137,9340800.0
2008-11-07,8.25,8.3125,8.142499923706055,8.362500190734863,7912400.0
2008-11-10,8.59749984741211,8.227499961853027,8.149999618530273,8.59749984741211,6144800.0
2008-11-11,8.147500038146973,7.997499942779541,7.940000057220459,8.220000267028809,8975600.0
2008-11-12,7.869999885559082,8.21500015258789,7.862500190734863,8.392499923706055,12549200.0
2008-11-13,8.1899995803833,8.542499542236328,7.820000171661377,8.545000076293945,19825200.0
2008-11-14,8.399999618530273,8.1875,8.182499885559082,8.604999542236328,13521600.0
2008-11-17,8.047499656677246,7.90749979019165,7.872499942779541,8.282500267028809,9681200.0
2008-11-18,7.977499961853027,7.994999885559082,7.744999885559082,8.177499771118164,8638400.0
2008-11-19,7.994999885559082,7.605000019073486,7.602499961853027,8.217499732971191,7954000.0
2008-11-20,7.53249979019165,7.340000152587891,7.289999961853027,7.887499809265137,16522800.0
2008-11-21,7.385000228881836,7.517499923706055,6.9375,7.792500019073486,15303200.0
2008-11-24,7.795000076293945,8.262499809265137,7.630000114440918,8.28499984741211,11314800.0
2008-11-25,8.357500076293945,8.140000343322754,7.882500171661377,8.357500076293945,9345200.0
2008-11-26,7.699999809265137,8.390000343322754,7.699999809265137,8.432499885559082,8297600.0
2008-11-28,8.279999732971191,8.53499984741211,8.260000228881836,8.542499542236328,3458400.0
2008-12-01,8.1850004196167,8.0024995803833,8.0,8.390000343322754,9734000.0
2008-12-02,8.104999542236328,8.182499885559082,7.889999866485596,8.332500457763672,12274000.0
2008-12-03,7.980000019073486,8.260000228881836,7.867499828338623,8.297499656677246,10350400.0
2008-12-04,8.109999656677246,7.932499885559082,7.804999828338623,8.239999771118164,9076800.0
2008-12-05,7.869999885559082,8.297499656677246,7.699999809265137,8.319999694824219,8057200.0
2008-12-08,8.302499771118164,8.520000457763672,8.207500457763672,8.600000381469727,7037600.0
2008-12-09,8.395000457763672,8.367500305175781,8.295000076293945,8.662500381469727,6630000.0
2008-12-10,8.479999542236328,8.539999961853027,8.397500038146973,8.662500381469727,5585200.0
2008-12-11,8.609999656677246,8.297499656677246,8.262499809265137,8.710000038146973,5391600.0
2008-12-12,8.149999618530273,8.382499694824219,8.067500114440918,8.427499771118164,4840400.0
2008-12-15,8.432499885559082,8.137499809265137,8.015000343322754,8.4350004196167,4500000.0
2008-12-16,8.267499923706055,8.7524995803833,8.142499923706055,8.757499694824219,9579200.0
2008-12-17,8.789999961853027,8.994999885559082,8.647500038146973,9.147500038146973,8262000.0
2008-12-18,8.7475004196167,9.02750015258789,8.7475004196167,9.255000114440918,8950000.0
2008-12-19,9.087499618530273,9.109999656677246,9.02750015258789,9.420000076293945,10483600.0
2008-12-22,9.137499809265137,8.930000305175781,8.792499542236328,9.197500228881836,5613200.0
2008-12-23,8.789999961853027,8.757499694824219,8.682499885559082,9.085000038146973,3764400.0
2008-12-24,8.692500114440918,8.8125,8.6875,8.864999771118164,1942000.0
2008-12-26,8.807499885559082,8.7524995803833,8.6875,8.895000457763672,1763600.0
2008-12-29,8.792499542236328,8.637499809265137,8.5,8.792499542236328,3154400.0
2008-12-30,8.692500114440918,8.907500267028809,8.667499542236328,8.949999809265137,4121600.0
2008-12-31,8.885000228881836,9.092499732971191,8.832500457763672,9.145000457763672,5823200.0
2009-01-02,9.010000228881836,9.547499656677246,9.010000228881836,9.59749984741211,5789200.0
2009-01-05,9.467499732971191,9.53499984741211,9.359999656677246,9.550000190734863,5165200.0
2009-01-06,9.567500114440918,9.664999961853027,9.46500015258789,9.757499694824219,6029200.0
2009-01-07,9.53499984741211,9.3149995803833,9.260000228881836,9.595000267028809,7139600.0
2009-01-08,9.582500457763672,9.322500228881836,9.137499809265137,9.582500457763672,4610400.0
2009-01-09,9.342499732971191,9.022500038146973,8.954999923706055,9.342499732971191,4287600.0
2009-01-12,9.045000076293945,8.8774995803833,8.822500228881836,9.154999732971191,5148800.0
2009-01-13,8.890000343322754,8.917499542236328,8.827500343322754,8.994999885559082,5756400.0
2009-01-14,8.807499885559082,8.5600004196167,8.52750015258789,8.922499656677246,5628000.0
2009-01-15,8.555000305175781,8.647500038146973,8.390000343322754,8.707500457763672,7106000.0
2009-01-16,8.760000228881836,8.3774995803833,8.092499732971191,8.77750015258789,12444000.0
2009-01-20,8.432499885559082,7.917500019073486,7.912499904632568,8.475000381469727,7510400.0
2009-01-21,8.077500343322754,8.147500038146973,7.857500076293945,8.15250015258789,9462400.0
2009-01-22,7.945000171661377,7.96999979019165,7.837500095367432,8.140000343322754,10491200.0
2009-01-23,7.820000171661377,7.880000114440918,7.727499961853027,8.022500038146973,7016800.0
2009-01-26,7.862500190734863,7.987500190734863,7.84499979019165,8.114999771118164,4880400.0
2009-01-27,7.962500095367432,7.954999923706055,7.869999885559082,8.032500267028809,5467600.0
2009-01-28,8.082500457763672,8.34000015258789,8.015000343322754,8.432499885559082,8749600.0
2009-01-29,8.220000267028809,8.137499809265137,8.112500190734863,8.337499618530273,6171200.0
2009-01-30,8.207500457763672,7.9375,7.914999961853027,8.270000457763672,6856000.0
2009-02-02,7.875,7.954999923706055,7.78249979019165,8.017499923706055,7648400.0
2009-02-03,8.0024995803833,8.234999656677246,7.847499847412109,8.267499923706055,9188800.0
2009-02-04,8.3725004196167,8.505000114440918,8.22249984741211,8.59000015258789,11990400.0
2009-02-05,8.359999656677246,8.792499542236328,8.272500038146973,8.842499732971191,14300800.0
2009-02-06,8.842499732971191,9.074999809265137,8.720000267028809,9.109999656677246,9390800.0
2009-02-09,9.03499984741211,9.095000267028809,8.925000190734863,9.204999923706055,5533200.0
2009-02-10,8.977499961853027,8.692500114440918,8.6899995803833,9.1899995803833,10770800.0
2009-02-11,8.800000190734863,8.805000305175781,8.662500381469727,8.930000305175781,7256400.0
2009-02-12,8.6899995803833,8.852499961853027,8.567500114440918,8.864999771118164,5609600.0
2009-02-13,9.020000457763672,8.817500114440918,8.755000114440918,9.020000457763672,5532400.0
2009-02-17,8.5024995803833,8.4399995803833,8.292499542236328,8.567500114440918,8235200.0
2009-02-18,8.532500267028809,8.399999618530273,8.332500457763672,8.59000015258789,7349200.0
2009-02-19,8.447500228881836,8.300000190734863,8.300000190734863,8.522500038146973,5802400.0
2009-02-20,8.317500114440918,8.354999542236328,8.21500015258789,8.460000038146973,6948000.0
2009-02-23,8.432499885559082,8.207500457763672,8.1899995803833,8.494999885559082,7670800.0
2009-02-24,8.262499809265137,8.5600004196167,8.229999542236328,8.577500343322754,12090400.0
2009-02-25,8.4975004196167,8.432499885559082,8.204999923706055,8.582500457763672,8665200.0
2009-02-26,8.507499694824219,8.1850004196167,8.175000190734863,8.515000343322754,9873200.0
2009-02-27,8.21500015258789,8.154999732971191,8.149999618530273,8.319999694824219,9976000.0
2009-03-02,8.15250015258789,8.005000114440918,8.0,8.244999885559082,8819600.0
2009-03-03,8.0625,7.824999809265137,7.789999961853027,8.157500267028809,10048800.0
2009-03-04,7.894999980926514,7.982500076293945,7.824999809265137,8.0649995803833,9500000.0
2009-03-05,7.820000171661377,7.612500190734863,7.612500190734863,7.914999961853027,10319600.0
2009-03-06,7.667500019073486,7.675000190734863,7.537499904632568,7.822500228881836,10635600.0
2009-03-09,7.577499866485596,7.409999847412109,7.364999771118164,7.732500076293945,8864000.0
2009-03-10,7.53000020980835,7.832499980926514,7.382500171661377,7.832499980926514,12130800.0
2009-03-11,7.847499847412109,7.96750020980835,7.78249979019165,8.03499984741211,9416800.0
2009-03-12,7.927499771118164,8.21500015258789,7.8125,8.229999542236328,9250000.0
2009-03-13,8.1850004196167,8.207500457763672,8.03499984741211,8.282500267028809,7366400.0
2009-03-16,8.257499694824219,8.225000381469727,8.167499542236328,8.4350004196167,9907600.0
2009-03-17,8.25,8.529999732971191,8.202500343322754,8.567500114440918,8910000.0
2009-03-18,8.532500267028809,8.792499542236328,8.399999618530273,8.862500190734863,12954400.0
2009-03-19,8.585000038146973,8.647500038146973,8.585000038146973,8.842499732971191,7373600.0
2009-03-20,8.737500190734863,8.524999618530273,8.492500305175781,8.899999618530273,13892000.0
2009-03-23,8.789999961853027,9.239999771118164,8.6274995803833,9.302499771118164,14575200.0
2009-03-24,9.077500343322754,8.897500038146973,8.890000343322754,9.125,8401600.0
2009-03-25,8.970000267028809,9.03499984741211,8.772500038146973,9.162500381469727,10675600.0
2009-03-26,9.145000457763672,9.244999885559082,9.037500381469727,9.257499694824219,9338800.0
2009-03-27,9.1899995803833,8.942500114440918,8.9375,9.279999732971191,8500800.0
2009-03-30,8.850000381469727,8.835000038146973,8.732500076293945,8.925000190734863,12519200.0
2009-03-31,8.892499923706055,9.114999771118164,8.805000305175781,9.225000381469727,11239600.0
2009-04-01,9.359999656677246,9.180000305175781,9.047499656677246,9.359999656677246,14309600.0
