Date,fbopen,fbclose,fblow,fbhigh,fbvolume
2013-09-17,42.5,45.06999969482422,42.43000030517578,45.439998626708984,91934600
2013-09-18,44.84000015258789,45.22999954223633,44.400001525878906,45.470001220703125,79317000
2013-09-19,45.5099983215332,45.97999954223633,45.22999954223633,46.04999923706055,63972400
2013-09-20,46.31999969482422,47.4900016784668,45.7400016784668,47.599998474121094,115508400
2013-09-23,47.279998779296875,47.189998626708984,46.290000915527344,47.54999923706055,75177000
2013-09-24,48.5099983215332,48.45000076293945,48.15999984741211,49.65999984741211,136716100
2013-09-25,49.22999954223633,49.459999084472656,48.459999084472656,49.540000915527344,87879700
2013-09-26,50.0099983215332,50.38999938964844,49.5,50.599998474121094,98220100
2013-09-27,50.290000915527344,51.2400016784668,49.86000061035156,51.279998779296875,81410500
2013-09-30,50.13999938964844,50.22999954223633,49.79999923706055,51.599998474121094,100095000
2013-10-01,49.970001220703125,50.41999816894531,49.45000076293945,51.029998779296875,98114000
2013-10-02,50.130001068115234,50.279998779296875,49.95000076293945,51.099998474121094,62834000
2013-10-03,50.470001220703125,49.18000030517578,49.060001373291016,50.720001220703125,82045000
2013-10-04,49.77000045776367,51.040000915527344,49.56999969482422,51.15999984741211,74447000
2013-10-07,50.72999954223633,50.52000045776367,50.400001525878906,51.290000915527344,57204000
2013-10-08,50.599998474121094,47.13999938964844,47.08000183105469,50.599998474121094,136081000
2013-10-09,47.380001068115234,46.77000045776367,45.2599983215332,47.84000015258789,147297000
2013-10-10,47.869998931884766,49.04999923706055,47.83000183105469,49.68000030517578,99774000
2013-10-11,49.18000030517578,49.11000061035156,48.790000915527344,49.869998931884766,58428000
2013-10-14,48.310001373291016,49.5099983215332,47.90999984741211,49.630001068115234,68781000
2013-10-15,49.9900016784668,49.5,49.18000030517578,51.0,81167000
2013-10-16,50.040000915527344,51.13999938964844,49.900001525878906,51.2400016784668,64678000
2013-10-17,51.119998931884766,52.209999084472656,50.95000076293945,52.220001220703125,71522000
2013-10-18,54.18000030517578,54.220001220703125,53.599998474121094,54.83000183105469,88260000
2013-10-21,54.68000030517578,53.849998474121094,53.5099983215332,54.810001373291016,58235000
2013-10-22,54.33000183105469,52.68000030517578,52.20000076293945,54.7599983215332,83204000
2013-10-23,51.75,51.900001525878906,51.130001068115234,52.25,57207000
2013-10-24,52.380001068115234,52.45000076293945,51.59000015258789,52.84000015258789,46775000
2013-10-25,53.18000030517578,51.95000076293945,51.880001068115234,53.2400016784668,45085000
2013-10-28,51.540000915527344,50.22999954223633,49.61000061035156,51.70000076293945,73472000
2013-10-29,50.72999954223633,49.400001525878906,49.25,50.790000915527344,102143000
2013-10-30,50.0,49.0099983215332,48.75,50.209999084472656,127073000
2013-10-31,47.15999984741211,50.209999084472656,46.5,52.0,248809000
2013-11-01,50.849998474121094,49.75,49.720001220703125,52.09000015258789,95033000
2013-11-04,49.369998931884766,48.220001220703125,48.02000045776367,49.75,80371000
2013-11-05,47.790000915527344,50.11000061035156,47.5099983215332,50.18000030517578,76835000
2013-11-06,50.2599983215332,49.119998931884766,48.709999084472656,50.45000076293945,67889000
2013-11-07,49.2400016784668,47.560001373291016,47.29999923706055,49.869998931884766,97128000
2013-11-08,47.810001373291016,47.529998779296875,47.25,48.650001525878906,70731000
2013-11-11,47.040000915527344,46.20000076293945,45.72999954223633,47.529998779296875,80910000
2013-11-12,46.0,46.61000061035156,45.83000183105469,47.369998931884766,68196000
2013-11-13,46.22999954223633,48.709999084472656,46.060001373291016,48.7400016784668,79245000
2013-11-14,48.70000076293945,48.9900016784668,48.029998779296875,49.56999969482422,75117000
2013-11-15,49.11000061035156,49.0099983215332,48.709999084472656,49.47999954223633,42453000
2013-11-18,48.470001220703125,45.83000183105469,45.79999923706055,48.84000015258789,85910000
2013-11-19,46.2599983215332,46.36000061035156,45.720001220703125,47.0,75602000
2013-11-20,46.61000061035156,46.43000030517578,46.310001373291016,47.54999923706055,53933000
2013-11-21,46.9900016784668,46.70000076293945,46.689998626708984,47.459999084472656,34886000
2013-11-22,47.040000915527344,46.22999954223633,45.959999084472656,47.27000045776367,40545000
2013-11-25,46.36000061035156,44.81999969482422,44.040000915527344,46.650001525878906,82565000
2013-11-26,44.65999984741211,45.88999938964844,43.54999923706055,46.16999816894531,82016000
2013-11-27,45.970001220703125,46.4900016784668,45.529998779296875,46.66999816894531,44993000
2013-11-29,46.75,47.0099983215332,46.5,47.209999084472656,22953900
2013-12-02,46.900001525878906,47.060001373291016,46.2599983215332,47.540000915527344,50774000
2013-12-03,46.75,46.72999954223633,46.290000915527344,47.20000076293945,32086000
2013-12-04,46.459999084472656,48.619998931884766,46.2599983215332,48.77000045776367,60890000
2013-12-05,48.150001525878906,48.34000015258789,47.869998931884766,48.70000076293945,43855000
2013-12-06,48.97999954223633,47.939998626708984,47.709999084472656,49.38999938964844,42938000
2013-12-09,48.09000015258789,48.84000015258789,47.7400016784668,48.970001220703125,36056000
2013-12-10,48.63999938964844,50.25,48.540000915527344,50.77000045776367,68479000
2013-12-11,50.54999923706055,49.380001068115234,49.0099983215332,50.77000045776367,65776000
2013-12-12,51.04999923706055,51.83000183105469,50.65999984741211,52.06999969482422,92723000
2013-12-13,51.65999984741211,53.31999969482422,51.34000015258789,53.5,82641000
2013-12-16,53.25,53.810001373291016,52.90999984741211,54.5,85119000
2013-12-17,54.7599983215332,54.86000061035156,54.2400016784668,55.18000030517578,78751000
2013-12-18,54.86000061035156,55.56999969482422,53.75,55.88999938964844,76003000
2013-12-19,54.33000183105469,55.04999923706055,53.95000076293945,55.189998626708984,89753200
2013-12-20,54.93000030517578,55.119998931884766,54.22999954223633,55.150001525878906,239824000
2013-12-23,55.5,57.77000045776367,55.45000076293945,58.31999969482422,98297000
2013-12-24,58.27000045776367,57.959999084472656,56.90999984741211,58.58000183105469,46617800
2013-12-26,58.31999969482422,57.72999954223633,57.369998931884766,58.380001068115234,55101000
2013-12-27,57.47999954223633,55.439998626708984,55.25,57.68000030517578,60466000
2013-12-30,54.93000030517578,53.709999084472656,53.43000030517578,55.18000030517578,68307000
2013-12-31,54.119998931884766,54.650001525878906,53.90999984741211,54.86000061035156,43076200
2014-01-02,54.83000183105469,54.709999084472656,54.189998626708984,55.220001220703125,43195500
2014-01-03,55.02000045776367,54.560001373291016,54.529998779296875,55.650001525878906,38246200
2014-01-06,54.41999816894531,57.20000076293945,54.04999923706055,57.2599983215332,68852600
2014-01-07,57.70000076293945,57.91999816894531,57.220001220703125,58.54999923706055,77207400
2014-01-08,57.599998474121094,58.22999954223633,57.22999954223633,58.40999984741211,56682400
2014-01-09,58.650001525878906,57.220001220703125,56.650001525878906,58.959999084472656,92253300
2014-01-10,57.130001068115234,57.939998626708984,57.060001373291016,58.29999923706055,42449500
2014-01-13,57.90999984741211,55.90999984741211,55.380001068115234,58.25,63010900
2014-01-14,56.459999084472656,57.7400016784668,56.099998474121094,57.779998779296875,37503600
2014-01-15,57.97999954223633,57.599998474121094,57.27000045776367,58.56999969482422,33663400
2014-01-16,57.2599983215332,57.189998626708984,56.83000183105469,58.02000045776367,34541800
2014-01-17,57.29999923706055,56.29999923706055,56.06999969482422,57.81999969482422,40849200
2014-01-21,56.599998474121094,58.5099983215332,56.5,58.58000183105469,48669200
2014-01-22,58.849998474121094,57.5099983215332,57.099998474121094,59.310001373291016,61352900
2014-01-23,56.369998931884766,56.630001068115234,55.689998626708984,56.68000030517578,47951800
2014-01-24,56.150001525878906,54.45000076293945,54.400001525878906,56.41999816894531,55200700
2014-01-27,54.72999954223633,53.54999923706055,51.849998474121094,54.939998626708984,73924100
2014-01-28,54.02000045776367,55.13999938964844,54.0,55.279998779296875,48191200
2014-01-29,54.61000061035156,53.529998779296875,53.189998626708984,54.95000076293945,92995600
2014-01-30,62.119998931884766,61.08000183105469,60.459999084472656,62.5,150178900
2014-01-31,60.470001220703125,62.56999969482422,60.16999816894531,63.369998931884766,87794600
2014-02-03,63.029998779296875,61.47999954223633,60.70000076293945,63.77000045776367,74866600
2014-02-04,62.04999923706055,62.75,61.81999969482422,63.13999938964844,45985500
2014-02-05,62.7400016784668,62.189998626708984,61.27000045776367,63.15999984741211,51685100
2014-02-06,61.459999084472656,62.15999984741211,61.459999084472656,62.779998779296875,42086500
2014-02-07,62.27000045776367,64.31999969482422,62.220001220703125,64.56999969482422,60704300
2014-02-10,64.30000305175781,63.54999923706055,63.470001220703125,64.48999786376953,43666100
2014-02-11,63.75,64.8499984741211,63.349998474121094,65.0,45675600
2014-02-12,64.91999816894531,64.44999694824219,64.05000305175781,65.05999755859375,47282100
2014-02-13,64.18000030517578,67.33000183105469,64.05000305175781,67.33000183105469,61911700
2014-02-14,67.5,67.08999633789062,66.72000122070312,67.58000183105469,36694900
2014-02-18,66.94000244140625,67.30000305175781,66.06999969482422,67.54000091552734,43809900
2014-02-19,67.05000305175781,68.05999755859375,67.0,69.08000183105469,62087100
2014-02-20,67.7300033569336,69.62999725341797,65.7300033569336,70.11000061035156,130928900
2014-02-21,69.69000244140625,68.58999633789062,68.44999694824219,69.95999908447266,70932400
2014-02-24,68.73999786376953,70.77999877929688,68.54000091552734,71.44000244140625,76620300
2014-02-25,70.94999694824219,69.8499984741211,69.44999694824219,71.0,52077000
2014-02-26,70.19000244140625,69.26000213623047,68.8499984741211,71.22000122070312,55322700
2014-02-27,69.33999633789062,68.94000244140625,68.87000274658203,70.01000213623047,41653700
2014-02-28,69.47000122070312,68.45999908447266,67.37999725341797,69.87999725341797,66783700
2014-03-03,66.95999908447266,67.41000366210938,66.51000213623047,68.05000305175781,56824100
2014-03-04,68.66000366210938,68.80000305175781,67.62000274658203,68.9000015258789,42013500
2014-03-05,69.69000244140625,71.56999969482422,69.62000274658203,71.97000122070312,74567700
2014-03-06,71.87999725341797,70.83999633789062,70.25,71.88999938964844,46026500
2014-03-07,71.08000183105469,69.80000305175781,69.47000122070312,71.18000030517578,38927000
2014-03-10,70.7699966430664,72.02999877929688,70.51000213623047,72.1500015258789,59871600
2014-03-11,72.5,70.0999984741211,69.95999908447266,72.58999633789062,59408300
2014-03-12,69.86000061035156,70.87999725341797,69.0,71.3499984741211,46340500
2014-03-13,71.29000091552734,68.83000183105469,68.1500015258789,71.3499984741211,57091000
2014-03-14,68.48999786376953,67.72000122070312,67.45999908447266,69.43000030517578,48227000
2014-03-17,68.18000030517578,68.73999786376953,66.62000274658203,68.94999694824219,52197000
2014-03-18,68.76000213623047,69.19000244140625,68.30000305175781,69.5999984741211,40827000
2014-03-19,69.16999816894531,68.23999786376953,67.47000122070312,69.29000091552734,43981000
2014-03-20,68.01000213623047,66.97000122070312,66.81999969482422,68.2300033569336,44439000
2014-03-21,67.52999877929688,67.23999786376953,66.18000030517578,67.91999816894531,59999900
2014-03-24,67.19000244140625,64.0999984741211,63.36000061035156,67.36000061035156,85696000
2014-03-25,64.88999938964844,64.88999938964844,63.779998779296875,66.19000244140625,68786000
2014-03-26,64.73999786376953,60.38999938964844,60.369998931884766,64.94999694824219,97503900
2014-03-27,60.5099983215332,60.970001220703125,57.97999954223633,61.900001525878906,112650000
2014-03-28,61.34000015258789,60.0099983215332,59.34000015258789,61.95000076293945,67052000
2014-03-31,60.779998779296875,60.2400016784668,59.869998931884766,61.52000045776367,53011000
2014-04-01,60.459999084472656,62.619998931884766,60.2400016784668,62.65999984741211,59291000
2014-04-02,63.209999084472656,62.720001220703125,62.209999084472656,63.90999984741211,66277000
2014-04-03,62.54999923706055,59.4900016784668,59.130001068115234,63.16999816894531,83859000
2014-04-04,59.939998626708984,56.75,56.31999969482422,60.20000076293945,125214400
2014-04-07,55.900001525878906,56.95000076293945,55.439998626708984,58.0,108488000
2014-04-08,57.68000030517578,58.189998626708984,57.16999816894531,58.709999084472656,78836000
2014-04-09,59.630001068115234,62.40999984741211,59.189998626708984,62.459999084472656,100215000
2014-04-10,63.08000183105469,59.15999984741211,58.68000030517578,63.18000030517578,114988000
2014-04-11,57.599998474121094,58.529998779296875,57.310001373291016,60.310001373291016,91452000
2014-04-14,60.09000015258789,58.88999938964844,57.779998779296875,60.45000076293945,72325000
2014-04-15,59.290000915527344,59.09000015258789,55.880001068115234,59.68000030517578,108623000
2014-04-16,59.790000915527344,59.720001220703125,57.7400016784668,60.189998626708984,78774000
2014-04-17,59.29999923706055,58.939998626708984,58.720001220703125,60.58000183105469,88040000
2014-04-21,59.459999084472656,61.2400016784668,59.150001525878906,61.2400016784668,60364000
2014-04-22,62.650001525878906,63.029998779296875,62.220001220703125,63.439998626708984,60631000
2014-04-23,63.45000076293945,61.36000061035156,61.2599983215332,63.47999954223633,95908700
2014-04-24,63.599998474121094,60.869998931884766,59.77000045776367,63.650001525878906,138769000
2014-04-25,59.970001220703125,57.709999084472656,57.56999969482422,60.0099983215332,92502000
2014-04-28,58.04999923706055,56.13999938964844,54.65999984741211,58.310001373291016,107758000
2014-04-29,56.09000015258789,58.150001525878906,55.84000015258789,58.279998779296875,75557000
2014-04-30,57.58000183105469,59.779998779296875,57.15999984741211,59.849998474121094,76093000
2014-05-01,60.43000030517578,61.150001525878906,60.209999084472656,62.279998779296875,82429000
2014-05-02,61.29999923706055,60.459999084472656,60.18000030517578,61.88999938964844,54189000
2014-05-05,59.66999816894531,61.220001220703125,59.18000030517578,61.349998474121094,46057000
2014-05-06,60.97999954223633,58.529998779296875,58.4900016784668,61.150001525878906,55901000
2014-05-07,58.77000045776367,57.38999938964844,56.2599983215332,59.29999923706055,78587000
2014-05-08,57.22999954223633,56.7599983215332,56.5,58.81999969482422,61251000
2014-05-09,56.849998474121094,57.2400016784668,56.380001068115234,57.650001525878906,52584000
2014-05-12,57.97999954223633,59.83000183105469,57.97999954223633,59.900001525878906,48575000
2014-05-13,59.65999984741211,59.83000183105469,59.5099983215332,60.88999938964844,48525000
2014-05-14,59.529998779296875,59.22999954223633,58.95000076293945,60.45000076293945,47429000
2014-05-15,59.2599983215332,57.91999816894531,57.52000045776367,59.380001068115234,56814000
2014-05-16,58.310001373291016,58.02000045776367,57.310001373291016,58.45000076293945,47933000
2014-05-19,57.88999938964844,59.209999084472656,57.56999969482422,59.560001373291016,43034000
2014-05-20,59.5,58.560001373291016,58.18000030517578,60.189998626708984,53931000
2014-05-21,58.560001373291016,60.4900016784668,58.25,60.5,58992000
2014-05-22,60.939998626708984,60.52000045776367,60.400001525878906,61.47999954223633,54200000
2014-05-23,60.40999984741211,61.349998474121094,60.150001525878906,61.45000076293945,38294000
2014-05-27,61.619998931884766,63.47999954223633,61.56999969482422,63.5099983215332,55682000
2014-05-28,63.38999938964844,63.5099983215332,62.619998931884766,64.13999938964844,47795000
2014-05-29,63.84000015258789,63.83000183105469,63.5099983215332,64.30000305175781,42700000
2014-05-30,63.95000076293945,63.29999923706055,62.560001373291016,64.16999816894531,45253500
2014-06-02,63.22999954223633,63.08000183105469,62.04999923706055,63.59000015258789,35996000
2014-06-03,62.619998931884766,62.869998931884766,62.31999969482422,63.41999816894531,32217000
2014-06-04,62.45000076293945,63.34000015258789,62.06999969482422,63.59000015258789,36514000
2014-06-05,63.65999984741211,63.189998626708984,62.81999969482422,64.36000061035156,47352000
2014-06-06,63.369998931884766,62.5,62.150001525878906,63.47999954223633,42442000
2014-06-09,62.400001525878906,62.880001068115234,61.790000915527344,63.34000015258789,37617000
2014-06-10,63.529998779296875,65.7699966430664,63.5,65.81999969482422,69338000
2014-06-11,65.31999969482422,65.77999877929688,64.9000015258789,65.80000305175781,44242000
2014-06-12,65.8499984741211,64.29000091552734,64.05999755859375,66.47000122070312,55730000
2014-06-13,64.69999694824219,64.5,63.83000183105469,64.97000122070312,29419000
2014-06-16,64.16000366210938,64.19000244140625,63.75,64.87999725341797,31046000
2014-06-17,64.0999984741211,64.4000015258789,63.93000030517578,64.87999725341797,27715000
2014-06-18,64.48999786376953,65.5999984741211,64.05000305175781,65.75,35570000
2014-06-19,65.45999908447266,64.33999633789062,64.20999908447266,65.58000183105469,34245000
2014-06-20,64.45999908447266,64.5,63.349998474121094,64.80999755859375,46466000
2014-06-23,64.31999969482422,65.37000274658203,64.22000122070312,65.66000366210938,34560000
2014-06-24,65.36000061035156,65.72000122070312,65.2699966430664,67.16999816894531,57335000
2014-06-25,65.58000183105469,67.44000244140625,65.56999969482422,67.4800033569336,44308000
2014-06-26,68.0,67.12999725341797,66.9000015258789,68.0,47714000
2014-06-27,67.30999755859375,67.5999984741211,66.83999633789062,67.69999694824219,46461000
2014-06-30,67.45999908447266,67.29000091552734,67.12999725341797,67.91999816894531,27102800
2014-07-01,67.58000183105469,68.05999755859375,67.38999938964844,68.44000244140625,33243000
2014-07-02,68.04000091552734,66.44999694824219,65.79000091552734,68.30000305175781,41895000
2014-07-03,66.86000061035156,66.29000091552734,65.76000213623047,67.0,25203200
2014-07-07,66.30000305175781,65.29000091552734,65.12000274658203,66.56999969482422,28745000
2014-07-08,65.05999755859375,62.7599983215332,62.209999084472656,65.55999755859375,68926000
2014-07-09,63.40999984741211,64.97000122070312,63.150001525878906,65.12000274658203,51432000
2014-07-10,63.310001373291016,64.87000274658203,63.04999923706055,65.33999633789062,44422000
2014-07-11,65.27999877929688,66.33999633789062,64.79000091552734,66.58999633789062,39212000
2014-07-14,67.12999725341797,67.9000015258789,66.9000015258789,68.16999816894531,38537000
2014-07-15,67.95999908447266,67.16999816894531,66.26000213623047,68.08999633789062,44213200
2014-07-16,67.54000091552734,67.66000366210938,67.06999969482422,67.94000244140625,29541600
2014-07-17,67.02999877929688,66.41000366210938,66.04000091552734,67.8499984741211,38188000
2014-07-18,66.80000305175781,68.41999816894531,66.16000366210938,68.45999908447266,42456000
2014-07-21,68.80999755859375,69.4000015258789,68.5,69.95999908447266,49539000
2014-07-22,69.76000213623047,69.2699966430664,68.61000061035156,69.7699966430664,40398000
2014-07-23,69.73999786376953,71.29000091552734,69.61000061035156,71.33000183105469,78435000
2014-07-24,75.95999908447266,74.9800033569336,74.51000213623047,76.73999786376953,124168000
2014-07-25,74.98999786376953,75.19000244140625,74.66000366210938,75.66999816894531,45917000
2014-07-28,75.16999816894531,74.91999816894531,73.8499984741211,75.5,41725000
2014-07-29,74.72000122070312,73.70999908447266,73.41999816894531,74.91999816894531,41324000
2014-07-30,74.20999908447266,74.68000030517578,74.12999725341797,75.19000244140625,36853000
2014-07-31,74.0,72.6500015258789,72.44000244140625,74.16999816894531,43992000
2014-08-01,72.22000122070312,72.36000061035156,71.55000305175781,73.22000122070312,43535000
2014-08-04,72.36000061035156,73.51000213623047,72.36000061035156,73.87999725341797,30777000
2014-08-05,73.19999694824219,72.69000244140625,72.18000030517578,73.58999633789062,34986000
2014-08-06,72.0199966430664,72.47000122070312,71.79000091552734,73.72000122070312,30986000
2014-08-07,73.0,73.16999816894531,72.69999694824219,74.0,38141000
2014-08-08,73.4000015258789,73.05999755859375,72.55999755859375,73.43000030517578,27202000
2014-08-11,73.45999908447266,73.44000244140625,73.05999755859375,73.91000366210938,24591000
2014-08-12,73.08999633789062,72.83000183105469,72.22000122070312,73.33000183105469,27419000
2014-08-13,73.12000274658203,73.7699966430664,73.05000305175781,74.25,29266000
2014-08-14,73.97000122070312,74.30000305175781,73.69000244140625,74.37999725341797,22207000
2014-08-15,74.31999969482422,73.62999725341797,73.0,74.6500015258789,38846600
2014-08-18,74.0,74.58999633789062,73.95999908447266,74.72000122070312,23974000
2014-08-19,74.80999755859375,75.29000091552734,74.51000213623047,75.58000183105469,26679000
2014-08-20,74.97000122070312,74.80999755859375,74.62000274658203,75.18000030517578,22917000
2014-08-21,74.91999816894531,74.56999969482422,74.41000366210938,75.19000244140625,20102000
2014-08-22,74.33999633789062,74.56999969482422,73.56999969482422,74.7300033569336,20897000
2014-08-25,74.94000244140625,75.0199966430664,74.79000091552734,75.27999877929688,19734000
2014-08-26,75.0,75.95999908447266,74.7300033569336,75.98999786376953,23993000
2014-08-27,75.2699966430664,74.62999725341797,74.45999908447266,75.48999786376953,36323000
2014-08-28,74.0,73.86000061035156,73.7300033569336,74.43000030517578,21947000
2014-08-29,74.30000305175781,74.81999969482422,74.01000213623047,74.81999969482422,26241000
2014-09-02,75.01000213623047,76.68000030517578,74.81999969482422,76.69999694824219,34979000
2014-09-03,77.13999938964844,75.83000183105469,75.5999984741211,77.4800033569336,32389000
2014-09-04,75.88999938964844,75.94999694824219,75.52999877929688,76.93000030517578,26676000
2014-09-05,76.0999984741211,77.26000213623047,75.5999984741211,77.37999725341797,29476000
2014-09-08,77.26000213623047,77.88999938964844,77.01000213623047,78.16999816894531,28183000
2014-09-09,77.58999633789062,76.66999816894531,76.19999694824219,78.16999816894531,28882000
2014-09-10,76.5199966430664,77.43000030517578,76.51000213623047,77.94999694824219,29909000
2014-09-11,77.12999725341797,77.91999816894531,77.05000305175781,78.36000061035156,32219000
2014-09-12,78.0199966430664,77.4800033569336,77.0999984741211,78.30000305175781,26676800
2014-09-15,77.1500015258789,74.58000183105469,73.43000030517578,77.25,49679000
2014-09-16,73.5199966430664,76.08000183105469,73.06999969482422,76.2300033569336,37742000
2014-09-17,75.95999908447266,76.43000030517578,75.56999969482422,77.25,28693000
2014-09-18,76.7699966430664,77.0,76.5199966430664,77.33000183105469,23031000
2014-09-19,77.4000015258789,77.91000366210938,76.44000244140625,78.30000305175781,76671000
2014-09-22,77.0,76.80000305175781,75.94999694824219,77.52999877929688,31961000
2014-09-23,76.33000183105469,78.29000091552734,76.04000091552734,78.62999725341797,36814000
2014-09-24,78.0999984741211,78.54000091552734,77.51000213623047,78.62000274658203,30680000
2014-09-25,78.5999984741211,77.22000122070312,77.12999725341797,78.94000244140625,37533000
2014-09-26,77.58999633789062,78.79000091552734,77.33000183105469,78.83999633789062,28872000
2014-09-29,78.12000274658203,79.0,77.91000366210938,79.19999694824219,34031000
2014-09-30,79.3499984741211,79.04000091552734,78.5999984741211,79.70999908447266,35899000
2014-10-01,78.77999877929688,76.55000305175781,75.9000015258789,78.81999969482422,55090000
2014-10-02,76.56999969482422,77.08000183105469,75.63999938964844,77.4800033569336,36488000
2014-10-03,77.76000213623047,77.44000244140625,77.26000213623047,78.05999755859375,23340000
2014-10-06,77.19000244140625,77.55999755859375,76.8499984741211,77.88999938964844,25729000
2014-10-07,77.05000305175781,76.29000091552734,76.23999786376953,77.94999694824219,25317000
2014-10-08,76.18000030517578,77.5199966430664,75.0999984741211,77.70999908447266,32976000
2014-10-09,77.27999877929688,75.91000366210938,75.8499984741211,77.76000213623047,32487000
2014-10-10,75.58999633789062,72.91000366210938,72.76000213623047,76.5,52146000
2014-10-13,73.2300033569336,72.98999786376953,72.5199966430664,74.77999877929688,43938000
2014-10-14,74.0,73.58999633789062,72.05000305175781,74.18000030517578,50299000
2014-10-15,71.69000244140625,73.20999908447266,70.31999969482422,73.80000305175781,61528000
2014-10-16,70.79000091552734,72.62999725341797,70.58000183105469,73.3499984741211,53529000
2014-10-17,74.2300033569336,75.94999694824219,73.75,76.0,76342000
2014-10-20,75.5999984741211,76.94999694824219,75.37999725341797,77.08999633789062,34701000
2014-10-21,77.55999755859375,78.69000244140625,77.1500015258789,78.73999786376953,32252000
2014-10-22,78.81999969482422,78.37000274658203,78.01000213623047,79.8499984741211,41862000
2014-10-23,79.37999725341797,80.04000091552734,79.01000213623047,80.62999725341797,35056000
2014-10-24,80.19999694824219,80.66999816894531,79.31999969482422,80.81999969482422,32248000
2014-10-27,80.73999786376953,80.27999877929688,79.76000213623047,80.80000305175781,30169000
2014-10-28,80.18000030517578,80.7699966430664,79.56999969482422,81.16000366210938,74212000
2014-10-29,75.44999694824219,75.86000061035156,74.77999877929688,76.87999725341797,106120000
2014-10-30,75.05000305175781,74.11000061035156,72.9000015258789,75.3499984741211,83270000
2014-10-31,74.93000030517578,74.98999786376953,74.44999694824219,75.69999694824219,44544000
2014-11-03,75.47000122070312,73.87999725341797,73.69999694824219,75.5199966430664,40727000
2014-11-04,74.2300033569336,75.76000213623047,73.6500015258789,75.7699966430664,39326000
2014-11-05,76.51000213623047,74.83000183105469,74.41999816894531,76.80000305175781,35913000
2014-11-06,74.88999938964844,75.26000213623047,74.30999755859375,75.5999984741211,21383000
2014-11-07,75.38999938964844,75.5999984741211,75.0199966430664,75.86000061035156,20774000
2014-11-10,75.36000061035156,75.0,74.61000061035156,75.4800033569336,21575100
2014-11-11,74.94999694824219,74.61000061035156,74.02999877929688,74.9800033569336,18715700
2014-11-12,74.27999877929688,74.72000122070312,73.54000091552734,75.13999938964844,26536600
2014-11-13,74.73999786376953,74.25,73.63999938964844,75.23999786376953,26448500
2014-11-14,74.2699966430664,74.87999725341797,74.04000091552734,74.93000030517578,19476900
2014-11-17,74.87999725341797,74.23999786376953,73.87999725341797,75.66000366210938,28701200
2014-11-18,74.44999694824219,74.33999633789062,73.9000015258789,74.80000305175781,20690500
2014-11-19,74.01000213623047,73.33000183105469,73.11000061035156,74.54000091552734,25441200
2014-11-20,72.80000305175781,73.5999984741211,72.51000213623047,73.98999786376953,19154900
2014-11-21,74.5,73.75,73.5,74.5,23060400
2014-11-24,73.54000091552734,74.01000213623047,73.3499984741211,74.3499984741211,22103800
2014-11-25,74.20999908447266,75.62999725341797,74.12999725341797,75.73999786376953,32250200
2014-11-26,75.52999877929688,77.62000274658203,75.51000213623047,77.77999877929688,32695300
2014-11-28,77.66999816894531,77.69999694824219,77.2300033569336,78.2699966430664,15992000
2014-12-01,77.26000213623047,75.0999984741211,74.80000305175781,77.30999755859375,31789900
2014-12-02,75.33000183105469,75.45999908447266,75.04000091552734,75.91000366210938,16773900
2014-12-03,75.37999725341797,74.87999725341797,74.4000015258789,75.7300033569336,16689900
2014-12-04,74.83000183105469,75.23999786376953,74.66000366210938,75.55000305175781,14362800
2014-12-05,75.80000305175781,76.36000061035156,75.36000061035156,76.76000213623047,24306400
2014-12-08,76.18000030517578,76.5199966430664,75.4000015258789,77.25,25733900
2014-12-09,75.19999694824219,76.83999633789062,74.77999877929688,76.93000030517578,25358600
2014-12-10,76.6500015258789,76.18000030517578,76.06999969482422,77.55000305175781,32210500
2014-12-11,76.5199966430664,77.7300033569336,76.4800033569336,78.5199966430664,33462100
2014-12-12,77.16000366210938,77.83000183105469,77.0199966430664,78.87999725341797,28091600
2014-12-15,78.45999908447266,76.98999786376953,76.55999755859375,78.58000183105469,29396500
2014-12-16,76.19000244140625,74.69000244140625,74.58999633789062,77.38999938964844,31554600
2014-12-17,75.01000213623047,76.11000061035156,74.9000015258789,76.41000366210938,29203900
2014-12-18,76.88999938964844,78.4000015258789,76.51000213623047,78.4000015258789,34222100
2014-12-19,78.75,79.87999725341797,78.33000183105469,80.0,43335000
2014-12-22,80.08000183105469,81.44999694824219,80.0,81.88999938964844,31395800
2014-12-23,82.0199966430664,80.61000061035156,80.4000015258789,82.16999816894531,19865800
2014-12-24,81.02999877929688,80.7699966430664,80.75,81.43000030517578,7685500
2014-12-26,81.0199966430664,80.77999877929688,80.51000213623047,81.27999877929688,10647400
2014-12-29,80.48999786376953,80.0199966430664,79.70999908447266,80.95999908447266,14134700
2014-12-30,79.8499984741211,79.22000122070312,79.0999984741211,80.58999633789062,14370800
2014-12-31,79.54000091552734,78.0199966430664,77.86000061035156,79.80000305175781,19935400
2015-01-02,78.58000183105469,78.44999694824219,77.69999694824219,78.93000030517578,18177500
2015-01-05,77.9800033569336,77.19000244140625,76.86000061035156,79.25,26452200
2015-01-06,77.2300033569336,76.1500015258789,75.36000061035156,77.58999633789062,27399300
2015-01-07,76.76000213623047,76.1500015258789,75.81999969482422,77.36000061035156,22045300
2015-01-08,76.73999786376953,78.18000030517578,76.08000183105469,78.2300033569336,23961000
2015-01-09,78.19999694824219,77.73999786376953,77.19999694824219,78.62000274658203,21157000
