Date,spgopen,spgclose,spglow,spghigh,spgvolume
2008-04-02,92.8143081665039,93.58466339111328,91.17149353027344,94.5870590209961,3272600.0
2008-04-03,93.1948471069336,95.77508544921875,92.40591430664062,95.89573669433594,3281500.0
2008-04-04,95.73796081542969,93.06490325927734,92.78646850585938,95.73796081542969,2601400.0
2008-04-07,94.0208969116211,93.35263061523438,92.11820220947266,94.7634048461914,1476600.0
2008-04-08,93.35263061523438,91.94184875488281,91.57987213134766,93.35263061523438,2054900.0
2008-04-09,92.17388916015625,90.00202941894531,89.36161804199219,92.32239532470703,1577600.0
2008-04-10,89.62149047851562,91.1993408203125,89.06460571289062,91.85832214355469,2278200.0
2008-04-11,90.29903411865234,90.01131439208984,89.56580352783203,91.63556671142578,1328400.0
2008-04-14,89.78856658935547,89.11101531982422,89.07389068603516,90.67958068847656,1335200.0
2008-04-15,89.5472412109375,90.50322723388672,88.45203399658203,90.50322723388672,1758300.0
2008-04-16,91.44993591308594,94.12298583984375,90.80951690673828,94.33646392822266,1968000.0
2008-04-17,93.10202026367188,94.16011047363281,92.56371307373047,94.43855285644531,1746600.0
2008-04-18,95.47807312011719,95.11610412597656,94.5406494140625,96.62896728515625,1723300.0
2008-04-21,94.71699523925781,93.4918441772461,93.1484375,95.45023345947266,1034300.0
2008-04-22,93.66819763183594,92.69364929199219,92.09034729003906,94.11370849609375,1310000.0
2008-04-23,94.07659149169922,94.66131591796875,92.57299041748047,95.44094848632812,1151400.0
2008-04-24,94.32717895507812,96.82389068603516,94.32717895507812,97.3436508178711,1567900.0
2008-04-25,97.45502471923828,97.0837631225586,95.84004974365234,97.45502471923828,1618900.0
2008-04-28,97.45502471923828,96.5268783569336,95.83077239990234,97.45502471923828,1379100.0
2008-04-29,97.2508316040039,94.19723510742188,93.705322265625,97.2508316040039,1586400.0
2008-04-30,93.95591735839844,92.68436431884766,92.61011505126953,95.70083618164062,1662500.0
2008-05-01,92.8050308227539,95.5894546508789,92.5358657836914,96.02568817138672,1879600.0
2008-05-02,97.6313705444336,96.33197021484375,95.79364776611328,98.48526000976562,2455400.0
2008-05-05,95.06040954589844,96.22987365722656,94.70771026611328,96.58257293701172,1086200.0
2008-05-06,94.77268981933594,97.37149047851562,94.49424743652344,97.39004516601562,1646700.0
2008-05-07,97.3436508178711,93.38975524902344,93.20413208007812,97.48286437988281,1665900.0
2008-05-08,93.36190795898438,93.16700744628906,92.09034729003906,94.23436737060547,1118000.0
2008-05-09,92.51729583740234,92.37808227539062,91.58915710449219,93.63107299804688,1146400.0
2008-05-12,93.93736267089844,94.0301742553711,92.06250762939453,94.18795776367188,1450100.0
2008-05-13,94.93046569824219,93.55681610107422,92.73077392578125,95.0418472290039,1432800.0
2008-05-14,93.54753875732422,94.5406494140625,93.51969146728516,95.11610412597656,1259900.0
2008-05-15,94.23436737060547,96.22058868408203,93.78885650634766,96.22058868408203,1013200.0
2008-05-16,95.56160736083984,96.06281280517578,94.67987060546875,96.44334411621094,1533800.0
2008-05-19,96.06281280517578,95.95143127441406,95.10681915283203,96.68466186523438,1039900.0
2008-05-20,95.357421875,94.61489868164062,93.87239074707031,96.09992980957031,1302100.0
2008-05-21,95.0418472290039,92.33167266845703,91.9882583618164,95.73796081542969,1872000.0
2008-05-22,92.11820220947266,90.54035186767578,90.05772399902344,92.48945617675781,2734700.0
2008-05-23,90.02059173583984,90.51251220703125,89.72358703613281,91.07868194580078,1846500.0
2008-05-27,90.49394989013672,92.05323028564453,90.49394989013672,92.05323028564453,1038800.0
2008-05-28,92.33167266845703,91.01371002197266,90.77239227294922,92.5265884399414,1378000.0
2008-05-29,91.11579895019531,92.87928009033203,90.49394989013672,92.88856506347656,1448600.0
2008-05-30,92.87928009033203,92.22029876708984,91.57058715820312,93.04634094238281,1335300.0
2008-06-02,92.19245910644531,90.96730041503906,90.0948486328125,92.31310272216797,1595100.0
2008-06-03,92.04395294189453,91.88615417480469,90.88377380371094,92.2667007446289,1560400.0
2008-06-04,91.27359008789062,92.76789855957031,91.17149353027344,93.62179565429688,1376300.0
2008-06-05,93.06490325927734,94.94902801513672,92.83287048339844,95.16250610351562,1893400.0
2008-06-06,94.12298583984375,90.69813537597656,90.24333953857422,94.12298583984375,2229300.0
2008-06-09,90.99514770507812,89.02748107910156,88.79544830322266,92.09034729003906,1895800.0
2008-06-10,88.5077133178711,89.5936508178711,87.39395141601562,89.64006042480469,2280300.0
2008-06-11,89.17597961425781,87.3289794921875,87.15263366699219,89.40802001953125,1923800.0
2008-06-12,88.10862731933594,89.0460433959961,87.47748565673828,89.88137817382812,2306800.0
2008-06-13,90.03915405273438,91.04155731201172,88.38706970214844,91.06011199951172,1851700.0
2008-06-16,90.05772399902344,92.43377685546875,89.62149047851562,92.70292663574219,1568100.0
2008-06-17,93.1948471069336,89.08317565917969,88.91610717773438,93.87239074707031,1617200.0
2008-06-18,88.86969757080078,87.5424575805664,86.86489868164062,89.27808380126953,2039800.0
2008-06-19,87.5424575805664,90.82808685302734,87.0134048461914,90.95802307128906,1692000.0
2008-06-20,90.49394989013672,88.25711822509766,88.06221771240234,90.81879425048828,2678700.0
2008-06-23,88.47058868408203,86.60502624511719,86.38227844238281,89.43586730957031,1729700.0
2008-06-24,86.4472427368164,87.10621643066406,85.38916015625,88.08077239990234,1926300.0
2008-06-25,87.77448272705078,88.4427490234375,87.42179107666016,90.08556365966797,2402400.0
2008-06-26,86.96700286865234,84.70233154296875,84.34964752197266,87.8673095703125,2331500.0
2008-06-27,84.92508697509766,84.29395294189453,82.82748413085938,85.77898406982422,2875000.0
2008-06-30,85.84395599365234,83.43077850341797,82.82748413085938,85.84395599365234,2394800.0
2008-07-01,82.25203704833984,82.84605407714844,79.80174255371094,83.01311492919922,3747300.0
2008-07-02,83.34724426269531,81.83438110351562,81.7322769165039,83.82060241699219,2367300.0
2008-07-03,82.8739013671875,81.41671752929688,81.13827514648438,83.26371765136719,1326300.0
2008-07-07,81.82508850097656,78.82719421386719,78.11251831054688,82.58616638183594,3428500.0
2008-07-08,78.82719421386719,83.7556381225586,77.85264587402344,85.24065399169922,3904800.0
2008-07-09,83.82987976074219,78.82719421386719,78.63227844238281,83.82987976074219,3745600.0
2008-07-10,79.14276123046875,81.08258056640625,78.35384368896484,81.86221313476562,3337400.0
2008-07-11,79.20772552490234,80.13587188720703,78.24246978759766,82.02928161621094,4502700.0
2008-07-14,81.35174560546875,77.15653228759766,76.87808990478516,82.8367691040039,2905300.0
2008-07-15,76.33049011230469,75.50443267822266,74.18647003173828,77.85264587402344,5424500.0
2008-07-16,75.4580307006836,81.4631118774414,74.5762939453125,82.1220932006836,4538600.0
2008-07-17,82.14065551757812,83.68138122558594,79.82958984375,84.06192016601562,3887000.0
2008-07-18,84.08047485351562,84.0062255859375,81.96431732177734,84.55384063720703,2762800.0
2008-07-21,83.718505859375,84.29395294189453,83.04096221923828,85.34275817871094,2720100.0
2008-07-22,82.91102600097656,85.6768798828125,81.7879638671875,86.07598876953125,3923600.0
2008-07-23,85.03646850585938,86.8185043334961,84.30323791503906,87.96940612792969,3635600.0
2008-07-24,87.98796081542969,81.43527221679688,80.92479705810547,87.98796081542969,4164700.0
2008-07-25,82.21491241455078,84.08047485351562,81.76940155029297,85.37059020996094,3207200.0
2008-07-28,85.6583251953125,82.19634246826172,82.03856658935547,85.73257446289062,4022300.0
2008-07-29,82.63258361816406,87.50533294677734,82.53047943115234,87.8673095703125,4574600.0
2008-07-30,88.78616333007812,88.47058868408203,85.34275817871094,89.60293579101562,3906800.0
2008-07-31,85.97389221191406,85.97389221191406,84.89724731445312,87.5424575805664,2976800.0
2008-08-01,86.02030181884766,84.75802612304688,83.48646545410156,86.49365234375,2703600.0
2008-08-04,84.2289810180664,83.82060241699219,82.86460876464844,84.7858657836914,2433000.0
2008-08-05,85.0643081665039,88.08077239990234,84.06192016601562,88.60054016113281,3808800.0
2008-08-06,87.80233001708984,88.23856353759766,86.40084075927734,88.94395446777344,3002800.0
2008-08-07,86.78137969970703,85.45413208007812,84.7673110961914,87.70951843261719,3635500.0
2008-08-08,85.6768798828125,89.85353088378906,84.83228302001953,90.29903411865234,2694100.0
2008-08-11,89.66790771484375,93.50113677978516,88.99034881591797,94.4756851196289,4347800.0
2008-08-12,92.20172882080078,90.83735656738281,90.0948486328125,93.0927505493164,3129100.0
2008-08-13,89.56580352783203,88.04365539550781,86.9855728149414,89.56580352783203,2871700.0
2008-08-14,87.24544525146484,89.97418975830078,86.31730651855469,90.21550750732422,1818600.0
2008-08-15,90.51251220703125,90.5867691040039,89.46371459960938,93.45471954345703,2168000.0
2008-08-18,90.41969299316406,88.49844360351562,87.35682678222656,91.22718048095703,2840800.0
2008-08-19,86.85562896728516,86.51220703125,85.6397705078125,87.96012115478516,3101300.0
2008-08-20,86.8185043334961,87.2640151977539,85.15711975097656,88.05293273925781,2510800.0
2008-08-21,84.86012268066406,85.74185943603516,84.72090148925781,86.83706665039062,2058200.0
2008-08-22,86.7720947265625,88.66551208496094,86.2801742553711,89.69574737548828,2562800.0
2008-08-25,88.45203399658203,86.03885650634766,85.6676025390625,88.85113525390625,1995100.0
2008-08-26,85.80683135986328,86.46581268310547,85.0643081665039,87.34754943847656,2093300.0
2008-08-27,85.3984375,86.7720947265625,85.26850128173828,87.51461029052734,1934700.0
2008-08-28,88.01580047607422,89.61222076416016,87.03197479248047,89.73287200927734,2300500.0
2008-08-29,88.63766479492188,88.06221771240234,87.73735809326172,89.07389068603516,1891500.0
2008-09-02,88.78616333007812,88.9532241821289,87.24544525146484,91.45922088623047,1871100.0
2008-09-03,89.2131118774414,90.91160583496094,88.28496551513672,90.95802307128906,2079400.0
2008-09-04,89.99275207519531,87.44036102294922,87.2640151977539,90.54964447021484,3118200.0
2008-09-05,86.37298583984375,87.02269744873047,85.1014404296875,87.21759796142578,2394900.0
2008-09-08,90.0298843383789,92.01610565185547,88.74903106689453,92.01610565185547,4132100.0
2008-09-09,91.42208862304688,87.67239379882812,86.90203094482422,92.20172882080078,3922800.0
2008-09-10,87.67239379882812,88.19214630126953,85.92748260498047,89.20382690429688,2871900.0
2008-09-11,86.34514617919922,89.259521484375,86.01102447509766,89.68646240234375,2362400.0
2008-09-12,87.81161499023438,91.00443267822266,87.81161499023438,91.42208862304688,2295100.0
2008-09-15,88.61909484863281,77.04515075683594,77.04515075683594,90.95802307128906,5060700.0
2008-09-16,80.77629089355469,89.86280822753906,80.40503692626953,90.05772399902344,7115700.0
2008-09-17,87.63526916503906,83.53287506103516,82.54904174804688,89.34304809570312,5300800.0
2008-09-18,85.22208404541016,87.24544525146484,81.94574737548828,92.57299041748047,8119600.0
2008-09-19,96.5268783569336,93.73316192626953,87.93228149414062,98.78227233886719,6174100.0
2008-09-22,91.49634552001953,86.31730651855469,85.05502319335938,93.33406829833984,5016400.0
2008-09-23,86.31730651855469,86.79065704345703,86.18736267089844,89.3244857788086,3472500.0
2008-09-24,89.33377838134766,86.95772552490234,84.72090148925781,89.33377838134766,2801100.0
2008-09-25,87.75592803955078,88.73047637939453,86.05742645263672,89.5936508178711,2552300.0
2008-09-26,86.68856048583984,92.5358657836914,86.18736267089844,93.06490325927734,2767800.0
2008-09-29,90.43826293945312,83.95982360839844,82.03856658935547,90.67029571533203,4287400.0
2008-09-30,85.4355697631836,90.0298843383789,85.4355697631836,92.62867736816406,4323600.0
2008-10-01,88.74903106689453,86.95772552490234,85.15711975097656,89.07389068603516,3421800.0
2008-10-02,84.92508697509766,81.61161804199219,80.75772857666016,85.38916015625,3585100.0
2008-10-03,83.29155731201172,77.9454574584961,77.47209930419922,84.16401672363281,5387800.0
2008-10-06,75.94994354248047,75.48587799072266,71.92180633544922,77.71341705322266,8279400.0
2008-10-07,77.6298828125,67.76371765136719,66.99336242675781,77.6298828125,7469600.0
2008-10-08,65.58259582519531,68.91461944580078,63.113731384277344,72.76641845703125,7813200.0
2008-10-09,70.60384368896484,62.519718170166016,62.519718170166016,71.62480163574219,6269300.0
2008-10-10,59.401153564453125,72.86851501464844,58.909236907958984,74.37210083007812,12328500.0
2008-10-13,74.86402893066406,73.12838745117188,68.60833740234375,76.03347778320312,5713300.0
2008-10-14,73.56462097167969,66.89127349853516,62.73319625854492,75.59725952148438,6827300.0
2008-10-15,64.33888244628906,56.33828353881836,54.72331237792969,65.95384216308594,7122100.0
2008-10-16,58.705047607421875,61.63798141479492,55.7164306640625,63.38288497924805,8928300.0
2008-10-17,58.222415924072266,62.32480239868164,58.222415924072266,65.31343078613281,6172800.0
2008-10-20,64.23677062988281,61.8328857421875,58.44517135620117,64.23677062988281,2753500.0
2008-10-21,60.89546203613281,58.37092208862305,57.9718132019043,63.225101470947266,3852700.0
2008-10-22,56.90445327758789,55.07600784301758,52.746368408203125,58.1852912902832,6688800.0
2008-10-23,55.28019714355469,53.26612854003906,48.94097900390625,56.86732482910156,8750700.0
2008-10-24,49.33080291748047,50.22181701660156,47.91074752807617,52.078102111816406,5399400.0
2008-10-27,49.22870635986328,48.08709716796875,47.69727325439453,53.15475082397461,5226900.0
2008-10-28,50.11972427368164,59.3454704284668,46.64847183227539,59.3454704284668,7756100.0
2008-10-29,58.56582260131836,54.964630126953125,53.563140869140625,58.78858184814453,6695400.0
2008-10-30,57.00654602050781,57.37779998779297,55.12241744995117,57.78618240356445,3973700.0
2008-10-31,57.21073913574219,62.21342468261719,56.95085144042969,62.51043701171875,4444800.0
2008-11-03,62.21342468261719,61.5080451965332,56.876609802246094,63.4571418762207,4079900.0
2008-11-04,64.00474548339844,67.0212173461914,61.72151565551758,67.28108978271484,4236000.0
2008-11-05,66.36222076416016,60.05085754394531,58.81642532348633,66.67779541015625,6192800.0
2008-11-06,59.48469161987305,58.47301483154297,57.88828659057617,60.589176177978516,4205600.0
2008-11-07,58.26882553100586,63.06732177734375,56.28260040283203,63.624202728271484,4123500.0
2008-11-10,62.70534133911133,56.62601089477539,55.7349853515625,63.33647918701172,4864400.0
2008-11-11,55.26163864135742,54.333499908447266,52.87630844116211,57.266422271728516,4833500.0
2008-11-12,51.697566986083984,47.62302017211914,47.326019287109375,52.20804214477539,6867100.0
2008-11-13,47.43738555908203,53.60954284667969,45.31194305419922,54.76972198486328,8463300.0
2008-11-14,52.4122428894043,48.449066162109375,47.63230514526367,52.6442756652832,6043900.0
2008-11-17,47.9942741394043,45.34906768798828,44.93140411376953,48.69966506958008,7503300.0
2008-11-18,45.51613235473633,43.83620071411133,40.88469696044922,46.156551361083984,8564200.0
2008-11-19,42.16554641723633,38.118839263916016,37.16284942626953,42.685302734375,10951700.0
2008-11-20,35.7799186706543,35.87273025512695,34.84249496459961,41.10745620727539,14219700.0
2008-11-21,37.339195251464844,35.622127532958984,31.352676391601562,37.719730377197266,16192900.0
2008-11-24,36.0119514465332,44.65296173095703,34.73111343383789,44.922119140625,14359500.0
2008-11-25,46.342185974121094,44.550865173339844,40.327816009521484,46.45356369018555,11737900.0
2008-11-26,43.7805061340332,47.28889083862305,41.89637756347656,47.6601448059082,9387900.0
2008-11-28,47.20535659790039,44.086788177490234,43.83620071411133,47.390987396240234,3995500.0
2008-12-01,43.09368133544922,35.269432067871094,34.80536651611328,43.158653259277344,10446000.0
2008-12-02,36.55955123901367,41.46015167236328,36.52242660522461,41.84069061279297,12704700.0
2008-12-03,39.84518051147461,44.0775146484375,39.102664947509766,44.26313781738281,9913500.0
2008-12-04,42.629608154296875,42.778114318847656,41.76643753051758,47.33529281616211,10491400.0
2008-12-05,42.1562614440918,48.458351135253906,41.367332458496094,48.96882247924805,9207100.0
2008-12-08,49.75775146484375,52.319419860839844,49.432899475097656,52.319419860839844,10270400.0
2008-12-09,51.279903411865234,48.13349533081055,47.63230514526367,51.75326156616211,9256600.0
2008-12-10,48.61613082885742,51.66044235229492,47.82720947265625,51.79037857055664,7524200.0
2008-12-11,50.46314239501953,43.64128494262695,42.351165771484375,50.862239837646484,13236000.0
2008-12-12,42.26763916015625,48.26344299316406,42.26763916015625,48.30057144165039,10352700.0
2008-12-15,47.98500061035156,46.08230209350586,44.65296173095703,48.97810745239258,6338000.0
2008-12-16,48.244876861572266,52.55146408081055,46.05445861816406,52.56073760986328,11328800.0
2008-12-17,51.354156494140625,52.49576950073242,49.841278076171875,54.48199462890625,7508700.0
2008-12-18,52.9505615234375,47.34457778930664,46.88978958129883,54.110740661621094,7764600.0
2008-12-19,48.374813079833984,50.7322998046875,46.62990188598633,50.7601432800293,6764500.0
2008-12-22,50.64876174926758,48.26344299316406,46.156551361083984,50.825111389160156,7576300.0
2008-12-23,48.46763229370117,48.26344299316406,47.112548828125,49.40505599975586,3936600.0
2008-12-24,48.36553955078125,47.62302017211914,47.20535659790039,48.801761627197266,1258300.0
2008-12-26,47.62302017211914,48.226318359375,46.43499755859375,48.41193771362305,2151200.0
2008-12-29,48.198463439941406,45.441890716552734,44.6158332824707,48.198463439941406,6058000.0
2008-12-30,46.156551361083984,47.56733322143555,45.553260803222656,48.022125244140625,4663800.0
2008-12-31,48.523319244384766,49.3122444152832,47.056854248046875,49.82271957397461,4446900.0
2009-01-02,49.52571105957031,47.79008483886719,47.40026092529297,49.55356216430664,3544300.0
2009-01-05,47.196075439453125,47.01972579956055,46.40715408325195,48.514034271240234,4413200.0
2009-01-06,48.244876861572266,49.5906867980957,45.31194305419922,50.34247970581055,8245200.0
2009-01-07,48.727508544921875,47.493080139160156,47.21464157104492,49.99906921386719,5022400.0
2009-01-08,46.40715408325195,46.73200988769531,45.35835266113281,47.16823196411133,4528100.0
2009-01-09,46.44428253173828,43.55775833129883,43.27931594848633,47.196075439453125,6333700.0
2009-01-12,43.09368133544922,40.58769989013672,39.78021240234375,43.62272644042969,7097400.0
2009-01-13,39.66883087158203,42.19338607788086,39.650272369384766,42.555355072021484,5599800.0
2009-01-14,40.12362289428711,39.52960968017578,38.88920211791992,40.7640495300293,7375200.0
2009-01-15,39.42751693725586,41.39518356323242,36.88440704345703,42.425418853759766,8643700.0
2009-01-16,42.137691497802734,42.34188461303711,39.92871856689453,42.9637451171875,6878200.0
2009-01-20,41.70146942138672,38.174522399902344,37.979618072509766,41.90565872192383,10216200.0
2009-01-21,39.733802795410156,43.06584167480469,37.9888916015625,43.232906341552734,9621500.0
2009-01-22,41.404457092285156,40.06793975830078,39.34397888183594,42.12841796875,7985400.0
2009-01-23,37.719730377197266,41.52511978149414,37.71044921875,41.82212448120117,6354200.0
2009-01-26,42.27691650390625,40.82901382446289,39.91943359375,42.80595397949219,5110600.0
2009-01-27,41.08888626098633,40.65266799926758,39.873023986816406,42.1562614440918,4269700.0
2009-01-28,42.184104919433594,45.45116424560547,41.48799514770508,45.85026931762695,9215200.0
2009-01-29,43.94757080078125,41.24667739868164,41.07032775878906,45.28409957885742,8905500.0
2009-01-30,42.564640045166016,39.8915901184082,37.831111907958984,42.694576263427734,16117500.0
2009-02-02,38.83350372314453,40.671226501464844,38.41584014892578,40.912540435791016,7677600.0
2009-02-03,40.77332305908203,39.88230514526367,38.991294860839844,40.82901382446289,6218400.0
2009-02-04,39.92871856689453,39.90086364746094,39.48320007324219,41.933502197265625,6638600.0
2009-02-05,39.12123489379883,40.12362289428711,38.01674270629883,41.59937286376953,8362000.0
2009-02-06,40.43919372558594,42.564640045166016,40.16075134277344,42.898765563964844,7888800.0
2009-02-09,41.942787170410156,43.49277877807617,41.37661361694336,43.799076080322266,5059600.0
2009-02-10,42.397579193115234,38.88920211791992,38.65715789794922,42.88020706176758,10123400.0
2009-02-11,38.94488525390625,39.8915901184082,37.50625991821289,40.05865478515625,8542700.0
2009-02-12,38.59218978881836,38.27661895751953,35.269432067871094,38.87991714477539,9978200.0
2009-02-13,37.766143798828125,35.31584548950195,35.065242767333984,38.15596389770508,9461900.0
2009-02-17,33.66374588012695,32.624229431152344,32.16016387939453,33.89578628540039,10513400.0
2009-02-18,33.821533203125,33.357460021972656,31.501171112060547,33.92362976074219,7758400.0
2009-02-19,33.79369354248047,32.00237274169922,31.584707260131836,34.80536651611328,7818700.0
2009-02-20,30.387399673461914,33.61734390258789,29.96046257019043,33.89578628540039,11825400.0
2009-02-23,34.164947509765625,30.396684646606445,30.28530502319336,34.24848556518555,10901000.0
2009-02-24,30.340999603271484,32.800575256347656,29.895483016967773,32.97692108154297,16065300.0
2009-02-25,31.872432708740234,32.095184326171875,30.44309425354004,33.89578628540039,11497500.0
2009-02-26,32.856266021728516,31.018537521362305,30.91644287109375,33.93291473388672,9381800.0
2009-02-27,29.88620948791504,30.721538543701172,29.88620948791504,31.57542610168457,11042800.0
2009-03-02,29.700576782226562,27.807161331176758,27.510162353515625,30.313156127929688,13564700.0
2009-03-03,28.410459518432617,27.7421932220459,26.201473236083984,29.0880069732666,14052800.0
2009-03-04,29.1158504486084,27.250276565551758,26.349979400634766,29.301481246948242,14196500.0
2009-03-05,26.26645278930664,25.7652530670166,25.412555694580078,27.008960723876953,12987600.0
2009-03-06,26.080820083618164,24.308069229125977,22.526033401489258,26.080820083618164,20799500.0
2009-03-09,23.268550872802734,26.637706756591797,23.268550872802734,26.72124481201172,15073000.0
2009-03-10,27.194591522216797,31.139202117919922,26.31285285949707,31.176328659057617,18969200.0
2009-03-11,31.81673812866211,30.07183074951172,29.375722885131836,31.81673812866211,13028500.0
2009-03-12,29.33859634399414,33.08829879760742,29.33859634399414,33.24607849121094,12373500.0
2009-03-13,33.32033157348633,32.234405517578125,31.092790603637695,33.78440856933594,11115500.0
2009-03-16,32.54069900512695,29.23650360107422,28.92093276977539,33.283206939697266,10246900.0
2009-03-17,29.682018280029297,31.399076461791992,27.89069938659668,31.46404457092285,13163500.0
2009-03-18,31.102075576782227,32.83769989013672,29.700576782226562,33.143985748291016,14784500.0
2009-03-19,33.36674499511719,31.909561157226562,31.556865692138672,34.20207214355469,12538500.0
2009-03-20,29.79338836669922,30.44309425354004,29.50567054748535,31.67751693725586,26813000.0
2009-03-23,31.631118774414062,36.29039001464844,30.92572593688965,36.68949890136719,19121500.0
2009-03-24,35.38081359863281,32.67063903808594,32.34578323364258,35.93769836425781,15724800.0
2009-03-25,33.38529968261719,32.43860626220703,29.65416717529297,33.914344787597656,15558200.0
