Date,alxopen,alxclose,alxlow,alxhigh,alxvolume
2010-09-10,304.5,302.5,302.0,304.5,1600.0
2010-09-13,305.0,307.04998779296875,305.0,307.04998779296875,2600.0
2010-09-14,306.2900085449219,306.989990234375,306.2900085449219,309.7900085449219,1100.0
2010-09-15,305.3699951171875,309.92999267578125,305.3699951171875,310.7200012207031,2000.0
2010-09-16,306.32000732421875,306.5199890136719,306.32000732421875,308.5,600.0
2010-09-17,310.0,304.5,304.5,310.0,5900.0
2010-09-20,307.2200012207031,324.32000732421875,307.2200012207031,324.7699890136719,7700.0
2010-09-21,324.20001220703125,332.3900146484375,323.6099853515625,347.8299865722656,11500.0
2010-09-22,330.69000244140625,325.07000732421875,325.0,335.19000244140625,4600.0
2010-09-23,325.8900146484375,309.1099853515625,309.1099853515625,325.8900146484375,3600.0
2010-09-24,313.4200134277344,315.9599914550781,313.4200134277344,317.7900085449219,3600.0
2010-09-27,315.0400085449219,313.0,310.9599914550781,315.45001220703125,2700.0
2010-09-28,312.8900146484375,316.3800048828125,308.3800048828125,316.3999938964844,4800.0
2010-09-29,314.3599853515625,315.489990234375,312.3399963378906,317.0,2900.0
2010-09-30,316.989990234375,315.7799987792969,305.010009765625,316.989990234375,3700.0
2010-10-01,317.1199951171875,322.5,314.45001220703125,323.6400146484375,3600.0
2010-10-04,322.54998779296875,324.1700134277344,319.6600036621094,325.3399963378906,3600.0
2010-10-05,328.1700134277344,342.6000061035156,328.1700134277344,342.6000061035156,6500.0
2010-10-06,340.1000061035156,340.010009765625,336.0400085449219,341.7900085449219,4400.0
2010-10-07,342.5,341.8900146484375,338.0,343.70001220703125,3900.0
2010-10-08,342.6400146484375,345.5899963378906,341.7300109863281,345.9800109863281,4500.0
2010-10-11,344.8999938964844,346.55999755859375,342.7900085449219,348.6099853515625,1700.0
2010-10-12,344.5199890136719,349.0,340.8599853515625,349.989990234375,1900.0
2010-10-13,349.0,350.45001220703125,347.5,352.0,4400.0
2010-10-14,349.0,350.1600036621094,349.0,352.3399963378906,1300.0
2010-10-15,354.489990234375,352.5299987792969,350.30999755859375,354.55999755859375,5000.0
2010-10-18,354.70001220703125,358.69000244140625,354.70001220703125,359.8399963378906,2000.0
2010-10-19,353.67999267578125,354.94000244140625,353.67999267578125,357.1600036621094,2200.0
2010-10-20,355.9599914550781,362.510009765625,355.9599914550781,362.510009765625,1600.0
2010-10-21,365.0299987792969,363.95001220703125,360.5199890136719,368.79998779296875,2400.0
2010-10-22,364.0,366.75,364.0,366.75,2300.0
2010-10-25,368.1000061035156,369.489990234375,368.1000061035156,369.489990234375,600.0
2010-10-26,369.5,369.95001220703125,367.07000732421875,369.95001220703125,700.0
2010-10-27,368.4700012207031,372.8999938964844,368.0,374.8900146484375,1800.0
2010-10-28,372.8999938964844,373.5,370.1000061035156,374.6499938964844,1400.0
2010-10-29,372.4599914550781,375.8399963378906,370.6000061035156,376.95001220703125,2000.0
2010-11-01,377.79998779296875,376.0,373.29998779296875,377.79998779296875,2100.0
2010-11-02,381.4800109863281,380.79998779296875,379.8399963378906,383.9100036621094,5400.0
2010-11-03,380.5799865722656,379.5199890136719,376.57000732421875,380.5799865722656,2100.0
2010-11-04,386.0,397.2900085449219,382.0,404.0,5500.0
2010-11-05,400.0,406.0,396.0,406.0,1900.0
2010-11-08,402.760009765625,409.8299865722656,402.0,409.8299865722656,2100.0
2010-11-09,410.5799865722656,408.5899963378906,405.6199951171875,414.07000732421875,2500.0
2010-11-10,411.8900146484375,406.1000061035156,404.010009765625,411.8900146484375,3000.0
2010-11-11,401.6499938964844,398.79998779296875,398.79998779296875,402.5,2400.0
2010-11-12,396.010009765625,395.8599853515625,395.5,398.7200012207031,1000.0
2010-11-15,394.010009765625,403.3900146484375,394.010009765625,403.7200012207031,2100.0
2010-11-16,400.1099853515625,407.04998779296875,398.3999938964844,408.9200134277344,4700.0
2010-11-17,408.9800109863281,412.739990234375,408.9800109863281,412.739990234375,2100.0
2010-11-18,416.0,413.82000732421875,411.70001220703125,417.9599914550781,4300.0
2010-11-19,413.80999755859375,410.0,408.8500061035156,415.92999267578125,5400.0
2010-11-22,410.2099914550781,406.95001220703125,405.239990234375,410.2099914550781,3300.0
2010-11-23,401.0,395.20001220703125,393.29998779296875,401.0,2600.0
2010-11-24,400.0,401.1499938964844,397.54998779296875,401.260009765625,2900.0
2010-11-26,398.8399963378906,398.0400085449219,398.0400085449219,398.8399963378906,400.0
2010-11-29,393.05999755859375,390.739990234375,382.29998779296875,393.05999755859375,4100.0
2010-11-30,385.0,385.4800109863281,381.6099853515625,387.4200134277344,13000.0
2010-12-01,391.0,389.8599853515625,386.3800048828125,391.0,3300.0
2010-12-02,391.1199951171875,397.9200134277344,391.1199951171875,397.9200134277344,900.0
2010-12-03,399.94000244140625,397.55999755859375,392.9800109863281,399.94000244140625,1800.0
2010-12-06,396.1000061035156,397.8599853515625,396.1000061035156,399.9700012207031,2500.0
2010-12-07,399.989990234375,401.9100036621094,399.989990234375,402.5400085449219,4100.0
2010-12-08,403.3599853515625,391.3999938964844,391.3999938964844,403.3599853515625,2900.0
2010-12-09,393.3599853515625,392.82000732421875,387.20001220703125,393.3599853515625,3200.0
2010-12-10,393.57000732421875,397.82000732421875,393.57000732421875,399.2300109863281,3500.0
2010-12-13,400.0,395.92999267578125,394.010009765625,400.0,2900.0
2010-12-14,397.0,398.8800048828125,394.05999755859375,399.94000244140625,1600.0
2010-12-15,399.8800048828125,398.7699890136719,397.20001220703125,403.7300109863281,3600.0
2010-12-16,398.7699890136719,403.1199951171875,398.7699890136719,403.1199951171875,2200.0
2010-12-17,402.3900146484375,399.6700134277344,398.79998779296875,403.3900146484375,9100.0
2010-12-20,401.0,403.239990234375,398.75,403.5299987792969,1500.0
2010-12-21,406.8999938964844,411.9700012207031,402.70001220703125,411.9700012207031,4800.0
2010-12-22,412.5,415.1000061035156,411.5299987792969,416.29998779296875,2600.0
2010-12-23,415.8500061035156,415.6000061035156,415.57000732421875,419.30999755859375,2200.0
2010-12-27,415.0,419.32000732421875,415.0,419.32000732421875,1300.0
2010-12-28,420.69000244140625,419.2799987792969,418.2699890136719,420.69000244140625,1600.0
2010-12-29,421.82000732421875,419.92999267578125,418.5,421.82000732421875,900.0
2010-12-30,417.1300048828125,417.0,417.0,417.1300048828125,500.0
2010-12-31,415.2900085449219,412.2799987792969,412.2799987792969,416.0,1600.0
2011-01-03,415.9800109863281,419.92999267578125,415.9800109863281,420.1600036621094,3600.0
2011-01-04,419.45001220703125,417.2200012207031,417.2200012207031,420.67999267578125,2700.0
2011-01-05,415.3299865722656,411.55999755859375,409.7300109863281,416.239990234375,3400.0
2011-01-06,410.3800048828125,404.8900146484375,404.07000732421875,410.3800048828125,4200.0
2011-01-07,403.2699890136719,401.760009765625,400.3699951171875,404.55999755859375,2600.0
2011-01-10,401.25,401.6000061035156,400.0199890136719,403.04998779296875,1400.0
2011-01-11,402.5899963378906,400.3500061035156,396.7099914550781,402.6000061035156,2700.0
2011-01-12,403.07000732421875,405.67999267578125,400.6700134277344,405.67999267578125,1600.0
2011-01-13,404.05999755859375,404.9700012207031,401.989990234375,405.54998779296875,900.0
2011-01-14,403.6000061035156,414.8699951171875,403.3699951171875,414.8699951171875,3400.0
2011-01-18,413.6499938964844,416.0899963378906,411.9100036621094,419.0,1600.0
2011-01-19,418.67999267578125,418.1099853515625,418.1099853515625,420.9200134277344,1300.0
2011-01-20,417.32000732421875,413.0,413.0,420.79998779296875,2500.0
2011-01-21,417.7099914550781,414.69000244140625,412.0,421.0,4000.0
2011-01-24,418.9200134277344,414.2200012207031,412.7099914550781,418.9200134277344,1700.0
2011-01-25,415.1099853515625,415.5,413.95001220703125,416.0,1300.0
2011-01-26,414.1000061035156,415.0,411.9800109863281,417.9800109863281,4100.0
2011-01-27,413.3599853515625,409.989990234375,408.9100036621094,415.0,4000.0
2011-01-28,404.0199890136719,395.8999938964844,395.8999938964844,408.8999938964844,3300.0
2011-01-31,404.69000244140625,404.69000244140625,391.5199890136719,404.69000244140625,4800.0
2011-02-01,407.95001220703125,399.9700012207031,399.9700012207031,408.30999755859375,4100.0
2011-02-02,399.989990234375,395.1600036621094,395.1499938964844,399.989990234375,1100.0
2011-02-03,391.7099914550781,384.4200134277344,384.4200134277344,391.7099914550781,3300.0
2011-02-04,385.0,381.3500061035156,379.1499938964844,385.0,2200.0
2011-02-07,378.4599914550781,383.989990234375,378.4599914550781,385.3699951171875,2400.0
2011-02-08,382.7799987792969,387.8800048828125,382.7799987792969,387.8800048828125,900.0
2011-02-09,387.3800048828125,391.0,387.3800048828125,391.0,1100.0
2011-02-10,389.8800048828125,390.3800048828125,388.5,390.989990234375,2000.0
2011-02-11,387.3800048828125,394.9200134277344,386.3699951171875,394.9200134277344,1700.0
2011-02-14,393.42999267578125,392.6700134277344,392.6700134277344,395.489990234375,1500.0
2011-02-15,392.9200134277344,390.0,390.0,395.0,1100.0
2011-02-16,389.760009765625,394.1099853515625,389.760009765625,394.739990234375,1700.0
2011-02-17,394.3599853515625,399.6400146484375,394.0,399.6400146484375,2000.0
2011-02-18,398.42999267578125,402.80999755859375,398.42999267578125,403.760009765625,3200.0
2011-02-22,398.1099853515625,397.760009765625,392.6099853515625,399.7200012207031,2100.0
2011-02-23,400.8599853515625,393.3599853515625,393.3599853515625,400.8599853515625,1100.0
2011-02-24,392.3999938964844,389.4599914550781,387.1400146484375,392.8299865722656,3200.0
2011-02-25,390.1600036621094,393.54998779296875,388.30999755859375,393.54998779296875,1900.0
2011-02-28,393.55999755859375,395.7300109863281,393.55999755859375,396.92999267578125,2800.0
2011-03-01,397.3399963378906,400.32000732421875,397.3399963378906,406.80999755859375,2400.0
2011-03-02,398.30999755859375,395.010009765625,393.0,404.6300048828125,2800.0
2011-03-03,397.32000732421875,401.0799865722656,397.0,401.0799865722656,1700.0
2011-03-04,401.92999267578125,397.9200134277344,397.5,402.3500061035156,2100.0
2011-03-07,398.05999755859375,392.2799987792969,391.7799987792969,400.8999938964844,1600.0
2011-03-08,392.2900085449219,394.6000061035156,391.0199890136719,394.6300048828125,1800.0
2011-03-09,392.7300109863281,392.3699951171875,391.510009765625,393.8699951171875,1900.0
2011-03-10,387.17999267578125,382.4700012207031,382.4700012207031,387.30999755859375,1500.0
2011-03-11,382.3399963378906,379.6400146484375,378.5299987792969,382.82000732421875,3000.0
2011-03-14,376.5400085449219,375.25,372.0,376.5400085449219,2300.0
2011-03-15,374.2699890136719,373.92999267578125,371.57000732421875,374.29998779296875,1900.0
2011-03-16,374.4599914550781,363.9599914550781,363.9599914550781,374.4599914550781,4600.0
2011-03-17,367.44000244140625,366.7200012207031,364.7300109863281,367.44000244140625,2400.0
2011-03-18,368.3500061035156,370.2900085449219,367.8399963378906,371.5799865722656,5300.0
2011-03-21,372.75,378.7099914550781,370.3699951171875,378.7099914550781,2300.0
2011-03-22,379.2200012207031,391.8699951171875,375.30999755859375,391.8699951171875,4100.0
2011-03-23,391.5,391.1199951171875,390.57000732421875,392.6000061035156,3000.0
2011-03-24,388.0,385.1099853515625,385.1099853515625,388.9599914550781,2100.0
2011-03-25,387.6000061035156,387.75,382.0,389.0,2700.0
2011-03-28,386.1000061035156,383.7200012207031,381.1700134277344,386.1000061035156,1600.0
2011-03-29,385.5400085449219,388.9700012207031,382.6400146484375,389.0,1400.0
2011-03-30,389.0899963378906,394.739990234375,389.0899963378906,394.739990234375,1600.0
2011-03-31,394.0,406.95001220703125,394.0,406.989990234375,4600.0
2011-04-01,408.0299987792969,413.1300048828125,408.0199890136719,414.0,4500.0
2011-04-04,412.0,412.69000244140625,411.4100036621094,414.6099853515625,4300.0
2011-04-05,414.44000244140625,420.7799987792969,413.44000244140625,420.9800109863281,6200.0
2011-04-06,421.2099914550781,421.05999755859375,419.1199951171875,422.3500061035156,2100.0
2011-04-07,420.0,413.7900085449219,411.1700134277344,420.0,2800.0
2011-04-08,413.5,411.1199951171875,410.6099853515625,414.010009765625,2600.0
2011-04-11,410.0299987792969,407.8999938964844,407.5,411.25,2500.0
2011-04-12,405.0,398.4599914550781,398.4599914550781,405.94000244140625,1500.0
2011-04-13,399.80999755859375,390.29998779296875,388.67999267578125,400.739990234375,4800.0
2011-04-14,389.7099914550781,394.6499938964844,384.32000732421875,394.6499938964844,3000.0
2011-04-15,393.67999267578125,402.1300048828125,393.67999267578125,402.75,4100.0
2011-04-18,398.6600036621094,398.760009765625,398.6600036621094,401.1499938964844,800.0
2011-04-19,399.05999755859375,399.75,397.9800109863281,401.6300048828125,2000.0
2011-04-20,403.5299987792969,408.6300048828125,403.5299987792969,408.6300048828125,1400.0
2011-04-21,408.6300048828125,410.20001220703125,405.32000732421875,410.20001220703125,1500.0
2011-04-25,408.2699890136719,412.25,406.20001220703125,412.25,2400.0
2011-04-26,412.04998779296875,414.510009765625,410.04998779296875,414.510009765625,8400.0
2011-04-27,412.54998779296875,418.07000732421875,412.54998779296875,418.07000732421875,1300.0
2011-04-28,417.9599914550781,423.20001220703125,417.9599914550781,423.20001220703125,1100.0
2011-04-29,428.8999938964844,439.2900085449219,428.7799987792969,439.2900085449219,3100.0
2011-05-02,442.8500061035156,447.260009765625,442.4700012207031,447.260009765625,2300.0
2011-05-03,444.3900146484375,446.0899963378906,444.3900146484375,449.739990234375,3000.0
2011-05-04,444.19000244140625,443.3599853515625,441.7699890136719,445.6199951171875,2300.0
2011-05-05,437.0,440.6700134277344,433.44000244140625,442.6199951171875,6400.0
2011-05-06,445.4599914550781,439.3299865722656,437.0899963378906,445.4599914550781,2400.0
2011-05-09,440.05999755859375,445.17999267578125,439.1199951171875,445.17999267578125,1100.0
2011-05-10,445.5400085449219,454.0,445.5400085449219,454.0,4300.0
2011-05-11,449.9599914550781,445.8299865722656,445.8299865722656,449.9599914550781,1300.0
2011-05-12,446.0,445.45001220703125,443.7300109863281,446.2799987792969,2700.0
2011-05-13,446.9100036621094,436.82000732421875,436.82000732421875,446.9100036621094,2000.0
2011-05-16,437.17999267578125,428.25,428.25,437.17999267578125,3000.0
2011-05-17,426.4599914550781,410.6300048828125,407.3999938964844,426.4599914550781,6500.0
2011-05-18,407.92999267578125,404.42999267578125,395.0199890136719,409.6499938964844,6800.0
2011-05-19,404.19000244140625,403.95001220703125,396.70001220703125,404.3900146484375,4900.0
2011-05-20,400.989990234375,389.0,389.0,400.989990234375,7200.0
2011-05-23,385.0,380.05999755859375,380.0,385.3900146484375,16300.0
2011-05-24,380.05999755859375,373.4800109863281,371.5,394.30999755859375,10300.0
2011-05-25,373.5400085449219,386.1499938964844,371.70001220703125,387.29998779296875,5000.0
2011-05-26,383.2300109863281,383.1499938964844,378.989990234375,385.25,5000.0
2011-05-27,383.2099914550781,380.79998779296875,379.04998779296875,383.2099914550781,2500.0
2011-05-31,381.4700012207031,392.2200012207031,381.4700012207031,397.9800109863281,30600.0
2011-06-01,392.32000732421875,386.17999267578125,386.0,392.32000732421875,6200.0
2011-06-02,388.0,383.1199951171875,383.1199951171875,389.1600036621094,4500.0
2011-06-03,382.9599914550781,377.8699951171875,377.8699951171875,382.9599914550781,5000.0
2011-06-06,377.8900146484375,379.1199951171875,377.8699951171875,381.6000061035156,6900.0
2011-06-07,380.0,384.3500061035156,380.0,386.54998779296875,4300.0
2011-06-08,385.75,388.04998779296875,385.1499938964844,392.3399963378906,4000.0
2011-06-09,391.3699951171875,394.260009765625,390.1099853515625,396.4100036621094,5900.0
2011-06-10,393.94000244140625,394.1400146484375,392.79998779296875,398.9599914550781,9100.0
2011-06-13,395.9599914550781,398.0,394.5799865722656,399.0,7900.0
2011-06-14,400.6499938964844,394.8500061035156,393.760009765625,400.6499938964844,2800.0
2011-06-15,389.07000732421875,378.9200134277344,378.9200134277344,389.07000732421875,2500.0
2011-06-16,381.0,379.17999267578125,375.2900085449219,381.0,3600.0
2011-06-17,381.2099914550781,378.0299987792969,378.0299987792969,386.79998779296875,12300.0
2011-06-20,378.4800109863281,381.1000061035156,376.3900146484375,382.4100036621094,3500.0
2011-06-21,382.4800109863281,394.5,378.6600036621094,394.5,4100.0
2011-06-22,393.45001220703125,390.3500061035156,387.510009765625,393.6099853515625,1500.0
2011-06-23,382.54998779296875,381.7200012207031,381.57000732421875,383.3599853515625,1800.0
2011-06-24,383.2300109863281,377.92999267578125,377.92999267578125,383.2300109863281,13400.0
2011-06-27,378.2799987792969,384.54998779296875,378.010009765625,384.54998779296875,1800.0
2011-06-28,384.6199951171875,393.70001220703125,382.8699951171875,393.70001220703125,3100.0
2011-06-29,394.6700134277344,394.6700134277344,394.6700134277344,394.6700134277344,1000.0
2011-06-30,396.5,397.0,392.1000061035156,397.54998779296875,4700.0
2011-07-01,399.07000732421875,405.9800109863281,399.07000732421875,406.0,3100.0
2011-07-05,405.92999267578125,407.20001220703125,405.0199890136719,407.20001220703125,1300.0
2011-07-06,407.3299865722656,410.0799865722656,407.3299865722656,410.0799865722656,1200.0
2011-07-07,415.989990234375,424.0,415.989990234375,424.0,2700.0
2011-07-08,419.0,420.4200134277344,418.989990234375,421.6199951171875,1600.0
2011-07-11,415.0,412.82000732421875,412.82000732421875,424.0,4800.0
2011-07-12,411.7699890136719,412.260009765625,411.7699890136719,419.0,2000.0
2011-07-13,414.010009765625,411.70001220703125,408.94000244140625,414.010009765625,2200.0
2011-07-14,411.260009765625,411.1600036621094,406.0,413.5,3200.0
2011-07-15,412.7300109863281,417.0,400.010009765625,417.989990234375,4600.0
2011-07-18,414.3699951171875,413.739990234375,412.7200012207031,417.9700012207031,1400.0
2011-07-19,420.0,422.8999938964844,420.0,422.8999938964844,1100.0
2011-07-20,423.8999938964844,429.0,422.0,429.0,1200.0
2011-07-21,431.30999755859375,443.989990234375,425.6600036621094,443.989990234375,4700.0
2011-07-22,443.9800109863281,445.79998779296875,443.9800109863281,448.9100036621094,1500.0
2011-07-25,446.42999267578125,434.7799987792969,434.7799987792969,447.0,1900.0
2011-07-26,433.57000732421875,424.5799865722656,421.05999755859375,434.0,2700.0
2011-07-27,422.989990234375,406.0199890136719,406.0199890136719,422.989990234375,2700.0
2011-07-28,408.6499938964844,405.0,400.0299987792969,410.0,2600.0
2011-07-29,399.760009765625,401.0,399.760009765625,404.0,2600.0
2011-08-01,400.989990234375,398.7799987792969,398.7799987792969,400.989990234375,2900.0
2011-08-02,397.1199951171875,365.0199890136719,361.70001220703125,397.1199951171875,10000.0
2011-08-03,367.3599853515625,372.8699951171875,367.3599853515625,379.4100036621094,3000.0
2011-08-04,373.8999938964844,376.010009765625,371.5299987792969,386.5199890136719,9200.0
2011-08-05,376.989990234375,372.6199951171875,370.1400146484375,382.989990234375,8700.0
2011-08-08,365.1700134277344,350.25,350.25,373.989990234375,14500.0
2011-08-09,351.2699890136719,378.3299865722656,342.04998779296875,378.3299865722656,7400.0
2011-08-10,368.1600036621094,362.19000244140625,355.3399963378906,381.0299987792969,15000.0
2011-08-11,370.0,400.94000244140625,368.57000732421875,403.7099914550781,8500.0
2011-08-12,400.2200012207031,400.9100036621094,383.45001220703125,400.989990234375,6300.0
2011-08-15,408.92999267578125,409.7099914550781,407.010009765625,411.4100036621094,2100.0
2011-08-16,409.0,405.25,405.0,410.0,3400.0
2011-08-17,405.8399963378906,409.44000244140625,405.010009765625,409.75,2100.0
2011-08-18,396.1600036621094,388.260009765625,382.9599914550781,397.0,10100.0
2011-08-19,384.9200134277344,389.0,384.9200134277344,392.2799987792969,3800.0
2011-08-22,395.010009765625,397.0,394.5,397.0,2400.0
2011-08-23,401.0,411.75,401.0,411.75,6400.0
2011-08-24,411.0,419.20001220703125,406.67999267578125,419.20001220703125,2000.0
2011-08-25,414.0,407.7900085449219,407.3500061035156,414.0,3200.0
2011-08-26,409.0,423.1099853515625,407.0,423.1099853515625,1700.0
2011-08-29,427.8900146484375,432.5,424.6000061035156,432.5,3300.0
2011-08-30,423.1099853515625,429.67999267578125,423.1099853515625,434.92999267578125,1300.0
2011-08-31,425.260009765625,432.8999938964844,422.0199890136719,432.8999938964844,4800.0
2011-09-01,430.29998779296875,413.1499938964844,413.0299987792969,436.95001220703125,5000.0
2011-09-02,400.2799987792969,389.510009765625,389.510009765625,400.2799987792969,4500.0
2011-09-06,379.4100036621094,380.2099914550781,372.0,382.260009765625,4800.0
2011-09-07,386.1199951171875,407.7099914550781,383.1400146484375,407.7200012207031,4100.0
2011-09-08,407.4700012207031,408.0,395.1099853515625,410.0,3700.0
2011-09-09,408.0,386.2300109863281,386.2300109863281,408.0,5100.0
2011-09-12,382.0,385.989990234375,378.79998779296875,400.9800109863281,2500.0
2011-09-13,386.8399963378906,394.8800048828125,386.8399963378906,395.989990234375,1800.0
2011-09-14,398.95001220703125,410.0,394.8800048828125,412.8500061035156,3400.0
2011-09-15,408.2099914550781,411.1199951171875,405.79998779296875,411.1199951171875,2100.0
2011-09-16,415.3399963378906,406.010009765625,406.010009765625,415.3399963378906,6800.0
2011-09-19,399.010009765625,409.010009765625,398.0,413.92999267578125,4700.0
2011-09-20,408.9599914550781,395.0,390.2300109863281,408.9599914550781,3700.0
2011-09-21,385.0,370.45001220703125,370.45001220703125,385.0,2000.0
2011-09-22,360.6499938964844,356.19000244140625,352.20001220703125,367.9800109863281,7200.0
2011-09-23,356.95001220703125,361.0,356.95001220703125,367.7699890136719,3400.0
2011-09-26,364.4100036621094,369.8900146484375,355.3999938964844,369.8900146484375,1600.0
2011-09-27,375.32000732421875,380.3699951171875,375.32000732421875,380.3699951171875,3500.0
2011-09-28,369.010009765625,365.0299987792969,365.0,369.010009765625,1400.0
2011-09-29,370.010009765625,369.1499938964844,365.0199890136719,372.0,2200.0
2011-09-30,365.0,361.0199890136719,360.04998779296875,365.0,4300.0
2011-10-03,361.010009765625,333.0,333.0,361.010009765625,5400.0
2011-10-04,331.29998779296875,354.2200012207031,315.0899963378906,361.82000732421875,5800.0
2011-10-05,352.55999755859375,366.6300048828125,349.6400146484375,366.6300048828125,3100.0
2011-10-06,367.010009765625,374.8399963378906,367.010009765625,374.8399963378906,2500.0
2011-10-07,374.7099914550781,366.2300109863281,360.0,374.989990234375,5000.0
2011-10-10,373.54998779296875,392.3900146484375,373.54998779296875,392.3900146484375,4100.0
2011-10-11,389.3500061035156,383.8900146484375,378.4800109863281,389.3500061035156,3400.0
2011-10-12,391.95001220703125,390.4200134277344,389.010009765625,396.4800109863281,4600.0
2011-10-13,384.739990234375,369.739990234375,367.1600036621094,384.739990234375,2100.0
2011-10-14,374.9599914550781,375.82000732421875,365.0,378.8699951171875,7400.0
2011-10-17,363.29998779296875,363.70001220703125,362.92999267578125,365.44000244140625,3800.0
2011-10-18,368.6400146484375,381.9800109863281,368.6400146484375,383.0,3100.0
2011-10-19,379.6700134277344,377.6199951171875,377.6199951171875,380.0,1500.0
2011-10-20,377.0,376.0,357.5199890136719,377.0,1900.0
2011-10-21,382.8299865722656,385.9700012207031,374.9800109863281,385.9700012207031,4700.0
2011-10-24,385.1600036621094,408.8500061035156,385.1600036621094,408.8500061035156,2500.0
2011-10-25,401.7699890136719,400.0,399.0,404.0,3400.0
2011-10-26,402.2799987792969,404.0,390.67999267578125,410.0,2700.0
2011-10-27,419.67999267578125,444.8900146484375,419.67999267578125,458.9100036621094,9800.0
2011-10-28,450.0,456.7300109863281,445.54998779296875,460.30999755859375,3300.0
2011-10-31,442.2699890136719,433.70001220703125,433.70001220703125,454.5,4200.0
2011-11-01,419.0,400.04998779296875,400.04998779296875,428.79998779296875,2600.0
2011-11-02,404.1000061035156,404.9800109863281,404.0,410.0,4700.0
2011-11-03,400.0,403.8599853515625,400.0,403.8599853515625,2800.0
2011-11-04,396.010009765625,401.8299865722656,396.010009765625,406.7200012207031,1300.0
2011-11-07,407.3399963378906,411.45001220703125,407.3399963378906,411.989990234375,1200.0
2011-11-08,412.54998779296875,424.3699951171875,411.45001220703125,424.3699951171875,1600.0
2011-11-09,413.80999755859375,394.45001220703125,394.45001220703125,413.80999755859375,2700.0
2011-11-10,399.6700134277344,399.6400146484375,399.6400146484375,399.6700134277344,900.0
2011-11-11,414.0,420.0400085449219,414.0,420.9599914550781,2100.0
2011-11-14,409.1400146484375,409.1400146484375,409.1400146484375,409.1400146484375,1700.0
2011-11-15,404.0,414.75,404.0,416.4599914550781,7400.0
2011-11-16,414.6400146484375,399.5799865722656,399.5799865722656,414.6400146484375,3300.0
2011-11-17,400.2300109863281,391.2099914550781,391.0,400.2300109863281,5900.0
2011-11-18,395.8500061035156,401.5,393.2699890136719,403.0,6100.0
2011-11-21,390.44000244140625,387.9100036621094,387.9100036621094,394.9200134277344,5700.0
2011-11-22,385.82000732421875,378.6600036621094,375.0299987792969,388.8500061035156,13100.0
2011-11-23,371.4599914550781,356.5,356.5,379.6700134277344,13500.0
2011-11-25,354.70001220703125,353.260009765625,353.260009765625,363.70001220703125,9400.0
2011-11-28,365.760009765625,364.5899963378906,357.20001220703125,371.5,9000.0
2011-11-29,365.80999755859375,364.6000061035156,360.0,368.7200012207031,7300.0
2011-11-30,378.7799987792969,396.6099853515625,377.3800048828125,397.25,14000.0
2011-12-01,395.6700134277344,383.0299987792969,383.0299987792969,395.6700134277344,6800.0
2011-12-02,390.3399963378906,380.3800048828125,375.80999755859375,390.3399963378906,6500.0
2011-12-05,385.0,381.0,376.760009765625,385.1700134277344,4700.0
2011-12-06,383.2300109863281,387.95001220703125,376.42999267578125,389.54998779296875,43200.0
2011-12-07,378.0,382.9100036621094,373.1099853515625,383.5799865722656,5400.0
2011-12-08,376.6099853515625,363.6600036621094,361.9200134277344,376.6099853515625,5400.0
2011-12-09,367.3500061035156,380.0799865722656,367.3500061035156,380.0799865722656,6200.0
2011-12-12,373.2099914550781,354.0,350.1000061035156,373.2099914550781,15000.0
2011-12-13,356.6400146484375,351.010009765625,350.1000061035156,359.20001220703125,11700.0
2011-12-14,350.0299987792969,355.9800109863281,348.0,357.0299987792969,13300.0
2011-12-15,359.55999755859375,353.6400146484375,351.0400085449219,359.55999755859375,15100.0
2011-12-16,354.2099914550781,358.42999267578125,349.0,358.6600036621094,66500.0
2011-12-19,359.0,363.0,355.1199951171875,366.8699951171875,10500.0
2011-12-20,371.75,383.94000244140625,369.9700012207031,385.1099853515625,11500.0
2011-12-21,382.5199890136719,380.2200012207031,367.5799865722656,382.5199890136719,6800.0
2011-12-22,381.4800109863281,381.4100036621094,378.04998779296875,384.94000244140625,3400.0
2011-12-23,378.67999267578125,371.5400085449219,371.5,379.9599914550781,3600.0
2011-12-27,372.2300109863281,376.6400146484375,366.8800048828125,376.6400146484375,3100.0
2011-12-28,366.0,368.0,366.0,370.8900146484375,1400.0
2011-12-29,369.3900146484375,374.1199951171875,369.3900146484375,374.1199951171875,2600.0
2011-12-30,372.6600036621094,370.0299987792969,370.0299987792969,374.94000244140625,2100.0
2012-01-03,379.3800048828125,372.05999755859375,371.1400146484375,381.0,7000.0
2012-01-04,368.9800109863281,363.05999755859375,361.1099853515625,370.5799865722656,6300.0
2012-01-05,361.7099914550781,364.4700012207031,359.1099853515625,366.30999755859375,2100.0
2012-01-06,365.5400085449219,355.9599914550781,355.9599914550781,367.0,5200.0
2012-01-09,357.260009765625,350.6000061035156,348.0,357.260009765625,10100.0
2012-01-10,354.7799987792969,362.70001220703125,354.45001220703125,363.9800109863281,4300.0
2012-01-11,361.5199890136719,363.8399963378906,359.0,363.8399963378906,1600.0
2012-01-12,364.9800109863281,369.0,364.9800109863281,370.0400085449219,3100.0
2012-01-13,362.5299987792969,364.0799865722656,362.5299987792969,365.6099853515625,3600.0
2012-01-17,366.0400085449219,365.989990234375,361.0199890136719,369.5,5300.0
2012-01-18,363.3500061035156,368.4800109863281,363.3500061035156,368.4800109863281,2400.0
