Date,luluopen,luluclose,lululow,luluhigh,luluvolume
2008-03-26,15.404999732971191,16.34000015258789,15.380000114440918,16.510000228881836,2237200.0
2008-03-27,16.5,15.8149995803833,15.8149995803833,17.0,1507600.0
2008-03-28,15.869999885559082,14.734999656677246,14.585000038146973,15.994999885559082,1273800.0
2008-03-31,14.649999618530273,14.21500015258789,13.904999732971191,15.149999618530273,1856800.0
2008-04-01,14.625,15.78499984741211,14.494999885559082,16.024999618530273,3353600.0
2008-04-02,14.984999656677246,15.399999618530273,14.96500015258789,17.219999313354492,6623000.0
2008-04-03,15.600000381469727,16.21500015258789,15.475000381469727,16.31999969482422,1574400.0
2008-04-04,16.549999237060547,16.8700008392334,16.25,16.940000534057617,2205800.0
2008-04-07,17.0,16.575000762939453,16.19499969482422,17.0,2080200.0
2008-04-08,16.459999084472656,16.565000534057617,15.859999656677246,16.610000610351562,784000.0
2008-04-09,16.5,16.299999237060547,15.765000343322754,16.575000762939453,1406200.0
2008-04-10,16.075000762939453,16.329999923706055,15.90999984741211,16.485000610351562,1386800.0
2008-04-11,16.170000076293945,15.539999961853027,15.425000190734863,16.174999237060547,1778600.0
2008-04-14,15.039999961853027,14.899999618530273,14.59000015258789,15.444999694824219,3494200.0
2008-04-15,15.244999885559082,14.895000457763672,14.125,15.244999885559082,2017000.0
2008-04-16,15.15999984741211,15.375,14.479999542236328,15.475000381469727,1857600.0
2008-04-17,15.399999618530273,15.0,14.805000305175781,15.399999618530273,1247400.0
2008-04-18,15.515000343322754,15.850000381469727,14.9399995803833,15.944999694824219,2871400.0
2008-04-21,15.744999885559082,16.405000686645508,15.5600004196167,16.575000762939453,1581800.0
2008-04-22,16.5,16.575000762939453,16.25,16.75,1235200.0
2008-04-23,16.545000076293945,16.969999313354492,16.360000610351562,16.989999771118164,1454400.0
2008-04-24,16.799999237060547,17.0,16.454999923706055,17.0049991607666,2072800.0
2008-04-25,17.0,16.729999542236328,16.229999542236328,17.0,1967000.0
2008-04-28,16.625,16.334999084472656,16.2450008392334,16.809999465942383,1273600.0
2008-04-29,16.040000915527344,15.920000076293945,15.899999618530273,16.44499969482422,1500800.0
2008-04-30,16.045000076293945,15.484999656677246,15.444999694824219,16.204999923706055,1583600.0
2008-05-01,15.53499984741211,16.0,15.279999732971191,16.024999618530273,1431200.0
2008-05-02,16.200000762939453,15.65999984741211,15.484999656677246,16.2450008392334,859000.0
2008-05-05,15.6899995803833,16.334999084472656,15.5,16.469999313354492,1977600.0
2008-05-06,16.114999771118164,16.540000915527344,16.104999542236328,16.670000076293945,1042800.0
2008-05-07,16.59000015258789,16.700000762939453,16.280000686645508,16.81999969482422,1141200.0
2008-05-08,16.774999618530273,16.575000762939453,16.399999618530273,16.795000076293945,1026000.0
2008-05-09,16.350000381469727,16.825000762939453,16.350000381469727,16.950000762939453,2015600.0
2008-05-12,16.94499969482422,17.25,16.94499969482422,17.46500015258789,908600.0
2008-05-13,17.30500030517578,16.979999542236328,16.854999542236328,17.53499984741211,1818200.0
2008-05-14,17.014999389648438,17.549999237060547,17.014999389648438,17.625,2252600.0
2008-05-15,17.5049991607666,18.315000534057617,17.5,18.459999084472656,1987200.0
2008-05-16,18.075000762939453,18.274999618530273,18.075000762939453,18.665000915527344,1644400.0
2008-05-19,18.280000686645508,17.799999237060547,17.639999389648438,18.469999313354492,1218400.0
2008-05-20,18.165000915527344,17.165000915527344,16.844999313354492,18.165000915527344,2075400.0
2008-05-21,16.959999084472656,16.104999542236328,15.845000267028809,17.225000381469727,1886200.0
2008-05-22,16.489999771118164,16.075000762939453,15.829999923706055,16.709999084472656,1216600.0
2008-05-23,16.125,15.430000305175781,15.399999618530273,16.2450008392334,1053800.0
2008-05-27,15.489999771118164,15.319999694824219,15.154999732971191,15.975000381469727,2309000.0
2008-05-28,15.404999732971191,16.05500030517578,14.859999656677246,16.05500030517578,1562600.0
2008-05-29,15.875,16.645000457763672,15.875,16.825000762939453,1677200.0
2008-05-30,16.514999389648438,15.994999885559082,15.755000114440918,16.950000762939453,3026600.0
2008-06-02,16.360000610351562,16.110000610351562,16.0049991607666,16.8700008392334,5097600.0
2008-06-03,14.800000190734863,15.130000114440918,14.529999732971191,15.625,7582200.0
2008-06-04,15.0,14.289999961853027,14.145000457763672,15.140000343322754,2872000.0
2008-06-05,14.385000228881836,14.829999923706055,14.1850004196167,14.949999809265137,2174600.0
2008-06-06,14.744999885559082,14.539999961853027,14.199999809265137,14.744999885559082,2806200.0
2008-06-09,14.515000343322754,14.050000190734863,13.75,14.539999961853027,3045000.0
2008-06-10,13.895000457763672,14.5,13.845000267028809,14.635000228881836,2225400.0
2008-06-11,14.390000343322754,13.899999618530273,13.229999542236328,14.399999618530273,5070600.0
2008-06-12,14.350000381469727,14.175000190734863,13.875,14.524999618530273,1820600.0
2008-06-13,14.015000343322754,14.010000228881836,13.654999732971191,14.640000343322754,1809400.0
2008-06-16,14.135000228881836,14.234999656677246,13.84000015258789,14.335000038146973,1943000.0
2008-06-17,14.039999961853027,13.880000114440918,13.670000076293945,14.234999656677246,3398200.0
2008-06-18,13.65999984741211,13.5,13.194999694824219,13.949999809265137,3221200.0
2008-06-19,13.569999694824219,13.75,12.930000305175781,13.75,1974800.0
2008-06-20,13.699999809265137,14.199999809265137,13.489999771118164,14.449999809265137,2973000.0
2008-06-23,14.220000267028809,14.640000343322754,13.949999809265137,14.75,2620800.0
2008-06-24,14.819999694824219,14.680000305175781,14.545000076293945,15.0600004196167,4780800.0
2008-06-25,14.53499984741211,14.800000190734863,14.479999542236328,14.949999809265137,2914200.0
2008-06-26,14.579999923706055,14.795000076293945,14.375,14.824999809265137,2184000.0
2008-06-27,14.8100004196167,14.914999961853027,14.579999923706055,15.015000343322754,4926000.0
2008-06-30,14.824999809265137,14.529999732971191,14.375,14.979999542236328,1907600.0
2008-07-01,14.34000015258789,14.430000305175781,13.520000457763672,14.494999885559082,2896200.0
2008-07-02,14.430000305175781,13.875,13.449999809265137,14.430000305175781,3941600.0
2008-07-03,13.795000076293945,13.734999656677246,13.5,14.149999618530273,697600.0
2008-07-07,13.845000267028809,13.694999694824219,13.550000190734863,13.9350004196167,2068200.0
2008-07-08,13.71500015258789,13.734999656677246,12.845000267028809,13.944999694824219,3101200.0
2008-07-09,13.694999694824219,12.859999656677246,12.8149995803833,13.699999809265137,3086800.0
2008-07-10,12.8149995803833,12.4399995803833,11.904999732971191,12.9399995803833,2745800.0
2008-07-11,12.305000305175781,11.875,11.625,12.354999542236328,1690200.0
2008-07-14,11.984999656677246,11.875,11.65999984741211,12.25,1186000.0
2008-07-15,11.710000038146973,12.130000114440918,11.595000267028809,12.420000076293945,2543000.0
2008-07-16,12.130000114440918,13.875,11.984999656677246,13.970000267028809,3072200.0
2008-07-17,13.875,14.100000381469727,12.5,14.164999961853027,2243600.0
2008-07-18,14.005000114440918,14.324999809265137,13.425000190734863,14.6899995803833,1299800.0
2008-07-21,14.345000267028809,14.229999542236328,13.760000228881836,14.5,1183800.0
2008-07-22,13.949999809265137,14.305000305175781,13.664999961853027,14.53499984741211,926200.0
2008-07-23,14.300000190734863,14.114999771118164,13.944999694824219,15.0,1241000.0
2008-07-24,14.479999542236328,12.989999771118164,12.875,14.479999542236328,1683800.0
2008-07-25,12.755000114440918,12.600000381469727,12.520000457763672,12.979999542236328,1216400.0
2008-07-28,12.505000114440918,12.305000305175781,12.03499984741211,12.505000114440918,2700800.0
2008-07-29,12.25,12.595000267028809,12.175000190734863,12.824999809265137,3891600.0
2008-07-30,12.5,11.550000190734863,11.274999618530273,12.574999809265137,3857400.0
2008-07-31,11.335000038146973,11.100000381469727,10.699999809265137,11.350000381469727,4228000.0
2008-08-01,11.255000114440918,11.010000228881836,10.625,11.255000114440918,1877400.0
2008-08-04,11.050000190734863,10.460000038146973,10.404999732971191,11.0600004196167,1505000.0
2008-08-05,10.895000457763672,10.59000015258789,10.050000190734863,10.895000457763672,4648600.0
2008-08-06,10.479999542236328,11.109999656677246,10.300000190734863,11.130000114440918,3538600.0
2008-08-07,10.960000038146973,10.520000457763672,10.385000228881836,10.96500015258789,2157000.0
2008-08-08,10.53499984741211,11.024999618530273,10.40999984741211,11.149999618530273,2708000.0
2008-08-11,11.045000076293945,11.350000381469727,10.795000076293945,11.46500015258789,2534800.0
2008-08-12,11.345000267028809,10.725000381469727,10.630000114440918,11.449999809265137,1403600.0
2008-08-13,10.614999771118164,10.609999656677246,10.229999542236328,10.885000228881836,1310200.0
2008-08-14,10.744999885559082,11.1850004196167,10.470000267028809,11.300000190734863,2860000.0
2008-08-15,11.244999885559082,11.425000190734863,10.954999923706055,11.430000305175781,1507000.0
2008-08-18,11.5,10.984999656677246,10.819999694824219,11.5649995803833,1708600.0
2008-08-19,10.885000228881836,10.194999694824219,10.015000343322754,10.885000228881836,1889000.0
2008-08-20,10.3149995803833,10.164999961853027,10.0,10.425000190734863,2051400.0
2008-08-21,10.074999809265137,9.734999656677246,9.694999694824219,10.225000381469727,1799200.0
2008-08-22,9.835000038146973,9.994999885559082,9.835000038146973,10.25,1180800.0
2008-08-25,9.885000228881836,9.085000038146973,9.029999732971191,9.90999984741211,2109200.0
2008-08-26,9.020000457763672,9.125,8.725000381469727,9.225000381469727,2378800.0
2008-08-27,9.119999885559082,9.489999771118164,8.925000190734863,9.494999885559082,1326000.0
2008-08-28,9.5,9.914999961853027,9.40999984741211,10.050000190734863,2786600.0
2008-08-29,9.899999618530273,9.6850004196167,9.545000076293945,10.024999618530273,1106200.0
2008-09-02,9.944999694824219,9.454999923706055,9.3100004196167,10.024999618530273,2389400.0
2008-09-03,9.529999732971191,9.505000114440918,9.274999618530273,9.6899995803833,1852200.0
2008-09-04,9.454999923706055,9.029999732971191,9.024999618530273,9.454999923706055,1785000.0
2008-09-05,9.029999732971191,9.329999923706055,8.954999923706055,9.430000305175781,1972800.0
2008-09-08,9.524999618530273,9.149999618530273,8.869999885559082,9.975000381469727,1224600.0
2008-09-09,9.039999961853027,9.104999542236328,9.0,9.369999885559082,2620000.0
2008-09-10,9.125,9.0,8.904999732971191,9.15999984741211,3864200.0
2008-09-11,8.744999885559082,10.295000076293945,8.295000076293945,10.479999542236328,8624600.0
2008-09-12,10.630000114440918,11.09000015258789,10.460000038146973,11.399999618530273,5101400.0
2008-09-15,10.649999618530273,10.1850004196167,9.979999542236328,10.984999656677246,2422600.0
2008-09-16,10.1850004196167,10.970000267028809,9.600000381469727,10.994999885559082,2512000.0
2008-09-17,10.645000457763672,11.329999923706055,10.274999618530273,11.75,4428600.0
2008-09-18,11.555000305175781,12.319999694824219,10.819999694824219,12.375,2975400.0
2008-09-19,13.484999656677246,12.425000190734863,11.774999618530273,13.994999885559082,5480800.0
2008-09-22,12.170000076293945,11.875,11.5600004196167,12.425000190734863,1952400.0
2008-09-23,11.880000114440918,11.664999961853027,11.380000114440918,12.375,2534800.0
2008-09-24,11.670000076293945,11.5,11.375,11.994999885559082,1392600.0
2008-09-25,11.375,12.020000457763672,11.125,12.050000190734863,1170800.0
2008-09-26,11.944999694824219,12.390000343322754,11.5,12.399999618530273,1263400.0
2008-09-29,12.345000267028809,11.425000190734863,11.375,12.345000267028809,1150600.0
2008-09-30,11.484999656677246,11.515000343322754,11.125,11.75,743400.0
2008-10-01,11.395000457763672,11.869999885559082,11.274999618530273,11.989999771118164,1109800.0
2008-10-02,11.75,11.154999732971191,10.425000190734863,11.8100004196167,1441000.0
2008-10-03,11.25,10.449999809265137,10.149999618530273,11.46500015258789,1238200.0
2008-10-06,10.055000305175781,10.130000114440918,9.005000114440918,10.154999732971191,1818000.0
2008-10-07,10.119999885559082,9.140000343322754,9.0,10.125,1376000.0
2008-10-08,8.880000114440918,9.550000190734863,8.795000076293945,10.0,1614600.0
2008-10-09,9.680000305175781,9.079999923706055,8.774999618530273,9.875,1617600.0
2008-10-10,8.734999656677246,9.779999732971191,7.364999771118164,9.854999542236328,3167200.0
2008-10-13,9.875,8.960000038146973,8.680000305175781,10.244999885559082,1631000.0
2008-10-14,9.354999542236328,8.175000190734863,7.835000038146973,9.390000343322754,2810400.0
2008-10-15,8.005000114440918,7.039999961853027,7.0,8.15999984741211,1700800.0
2008-10-16,7.014999866485596,7.210000038146973,6.460000038146973,7.324999809265137,1636000.0
2008-10-17,6.929999828338623,6.880000114440918,6.664999961853027,7.5,1107200.0
2008-10-20,7.09499979019165,6.704999923706055,6.5,7.434999942779541,1191200.0
2008-10-21,6.704999923706055,6.364999771118164,6.329999923706055,6.849999904632568,837600.0
2008-10-22,6.289999961853027,6.25,6.125,6.574999809265137,1014600.0
2008-10-23,6.25,5.534999847412109,5.425000190734863,6.409999847412109,1527000.0
2008-10-24,5.065000057220459,5.510000228881836,4.929999828338623,5.849999904632568,3310400.0
2008-10-27,5.480000019073486,5.059999942779541,5.050000190734863,5.5,896400.0
2008-10-28,5.175000190734863,5.53000020980835,5.039999961853027,5.625,1853600.0
2008-10-29,5.585000038146973,5.909999847412109,5.53000020980835,6.204999923706055,1537000.0
2008-10-30,6.130000114440918,7.159999847412109,5.949999809265137,7.269999980926514,2092400.0
2008-10-31,7.09499979019165,7.085000038146973,6.864999771118164,7.5,1174400.0
2008-11-03,6.730000019073486,6.170000076293945,5.974999904632568,6.989999771118164,2342600.0
2008-11-04,6.235000133514404,6.110000133514404,6.085000038146973,6.425000190734863,938000.0
2008-11-05,6.0,5.835000038146973,5.65500020980835,6.105000019073486,1571000.0
2008-11-06,5.739999771118164,5.139999866485596,5.045000076293945,5.739999771118164,2366600.0
2008-11-07,5.210000038146973,5.510000228881836,4.945000171661377,5.545000076293945,1604200.0
2008-11-10,5.585000038146973,5.070000171661377,5.0,5.585000038146973,766000.0
2008-11-11,5.025000095367432,4.440000057220459,4.340000152587891,5.074999809265137,3064800.0
2008-11-12,4.360000133514404,4.019999980926514,4.0,4.514999866485596,1640000.0
2008-11-13,4.045000076293945,4.489999771118164,3.674999952316284,4.664999961853027,2126200.0
2008-11-14,4.375,4.119999885559082,4.090000152587891,4.40500020980835,781600.0
2008-11-17,4.090000152587891,4.119999885559082,3.950000047683716,4.170000076293945,771200.0
2008-11-18,4.25,4.159999847412109,3.8399999141693115,4.380000114440918,800400.0
2008-11-19,4.159999847412109,3.6649999618530273,3.5999999046325684,4.159999847412109,1001400.0
2008-11-20,3.575000047683716,3.7100000381469727,3.4800000190734863,3.934999942779541,1076400.0
2008-11-21,3.799999952316284,4.135000228881836,3.575000047683716,4.135000228881836,1371600.0
2008-11-24,4.440000057220459,4.494999885559082,4.260000228881836,4.585000038146973,1209800.0
2008-11-25,4.574999809265137,4.429999828338623,3.934999942779541,4.574999809265137,838200.0
2008-11-26,4.269999980926514,4.78000020980835,4.150000095367432,4.849999904632568,652600.0
2008-11-28,4.710000038146973,4.909999847412109,4.625,4.909999847412109,127000.0
2008-12-01,4.820000171661377,4.184999942779541,4.184999942779541,4.894999980926514,797400.0
2008-12-02,4.304999828338623,4.190000057220459,4.090000152587891,4.519999980926514,532600.0
2008-12-03,4.050000190734863,4.635000228881836,4.03000020980835,4.699999809265137,987400.0
2008-12-04,4.539999961853027,4.784999847412109,4.5,5.264999866485596,1285800.0
2008-12-05,4.684999942779541,5.394999980926514,4.389999866485596,5.429999828338623,1130000.0
2008-12-08,5.5,5.659999847412109,5.195000171661377,5.940000057220459,1147400.0
2008-12-09,5.364999771118164,4.914999961853027,4.824999809265137,5.514999866485596,1285400.0
2008-12-10,5.0,5.230000019073486,4.755000114440918,5.289999961853027,1278400.0
2008-12-11,4.105000019073486,3.5399999618530273,3.490000009536743,4.224999904632568,8043800.0
2008-12-12,3.490000009536743,3.7249999046325684,3.4100000858306885,3.7750000953674316,2694000.0
2008-12-15,3.819999933242798,3.565000057220459,3.509999990463257,3.890000104904175,1110600.0
2008-12-16,3.875,3.694999933242798,3.565000057220459,3.875,1555800.0
2008-12-17,3.700000047683716,3.765000104904175,3.5850000381469727,3.8499999046325684,2693200.0
2008-12-18,3.8450000286102295,3.9149999618530273,3.684999942779541,3.9749999046325684,1630800.0
2008-12-19,4.050000190734863,4.085000038146973,3.890000104904175,4.15500020980835,1620800.0
2008-12-22,4.079999923706055,4.114999771118164,3.7200000286102295,4.114999771118164,1405600.0
2008-12-23,4.125,3.9000000953674316,3.7850000858306885,4.139999866485596,1146000.0
2008-12-24,3.875,3.8399999141693115,3.825000047683716,3.984999895095825,455200.0
2008-12-26,3.8499999046325684,3.700000047683716,3.6649999618530273,3.875,721200.0
2008-12-29,3.674999952316284,3.6449999809265137,3.5299999713897705,3.75,1066200.0
2008-12-30,3.7149999141693115,3.734999895095825,3.5850000381469727,3.734999895095825,768400.0
2008-12-31,3.75,3.9649999141693115,3.619999885559082,4.039999961853027,567000.0
2009-01-02,3.9749999046325684,3.8949999809265137,3.75,4.045000076293945,588200.0
2009-01-05,3.924999952316284,4.130000114440918,3.7950000762939453,4.239999771118164,749000.0
2009-01-06,4.215000152587891,4.130000114440918,3.9600000381469727,4.244999885559082,1284200.0
2009-01-07,4.090000152587891,4.085000038146973,3.8949999809265137,4.150000095367432,567800.0
2009-01-08,3.930000066757202,3.994999885559082,3.8399999141693115,4.045000076293945,1351600.0
2009-01-09,4.079999923706055,3.7950000762939453,3.684999942779541,4.150000095367432,1211200.0
2009-01-12,3.7750000953674316,3.5399999618530273,3.5299999713897705,3.869999885559082,445600.0
2009-01-13,3.5,3.365000009536743,3.325000047683716,3.565000057220459,1095200.0
2009-01-14,3.2750000953674316,3.109999895095825,3.0350000858306885,3.359999895095825,1428000.0
2009-01-15,3.119999885559082,3.515000104904175,2.9549999237060547,3.640000104904175,1989200.0
2009-01-16,3.569999933242798,3.450000047683716,3.2799999713897705,3.615000009536743,862400.0
2009-01-20,3.5299999713897705,3.315000057220459,3.265000104904175,3.5350000858306885,910600.0
2009-01-21,3.4100000858306885,3.3949999809265137,3.174999952316284,3.4549999237060547,758600.0
2009-01-22,3.2950000762939453,3.6050000190734863,3.2300000190734863,3.684999942779541,1017000.0
2009-01-23,3.515000104904175,3.609999895095825,3.509999990463257,3.7100000381469727,816000.0
2009-01-26,3.575000047683716,3.490000009536743,3.4700000286102295,3.7049999237060547,1312600.0
2009-01-27,3.515000104904175,3.515000104904175,3.484999895095825,3.5999999046325684,363800.0
2009-01-28,3.549999952316284,3.680000066757202,3.5399999618530273,3.7100000381469727,553600.0
2009-01-29,3.615000009536743,3.380000114440918,3.375,3.615000009536743,455800.0
2009-01-30,3.5,3.4000000953674316,3.2850000858306885,3.569999933242798,835600.0
2009-02-02,3.4100000858306885,3.319999933242798,3.234999895095825,3.424999952316284,473800.0
2009-02-03,3.3450000286102295,3.555000066757202,3.299999952316284,3.569999933242798,613600.0
2009-02-04,3.565000057220459,3.674999952316284,3.4549999237060547,3.7699999809265137,1300600.0
2009-02-05,3.6500000953674316,3.755000114440918,3.6050000190734863,3.7699999809265137,738200.0
2009-02-06,3.734999895095825,3.9100000858306885,3.690000057220459,3.9800000190734863,753400.0
2009-02-09,3.880000114440918,3.8350000381469727,3.765000104904175,4.0,688800.0
2009-02-10,3.815000057220459,3.5250000953674316,3.5250000953674316,3.950000047683716,553600.0
2009-02-11,3.5450000762939453,3.450000047683716,3.365000009536743,3.6649999618530273,369200.0
2009-02-12,3.375,3.2899999618530273,3.2049999237060547,3.4100000858306885,782000.0
2009-02-13,3.2850000858306885,3.2300000190734863,3.174999952316284,3.365000009536743,767600.0
2009-02-17,3.1649999618530273,2.994999885559082,2.9800000190734863,3.244999885559082,1263200.0
2009-02-18,3.049999952316284,3.130000114440918,2.984999895095825,3.1600000858306885,823000.0
2009-02-19,3.1700000762939453,3.0,3.0,3.190000057220459,617400.0
2009-02-20,2.984999895095825,2.7300000190734863,2.6500000953674316,3.065000057220459,1820200.0
2009-02-23,2.7799999713897705,2.7950000762939453,2.6700000762939453,2.809999942779541,875200.0
2009-02-24,2.8299999237060547,2.8949999809265137,2.7300000190734863,2.9049999713897705,906000.0
2009-02-25,2.880000114440918,2.7799999713897705,2.674999952316284,2.9000000953674316,1049400.0
2009-02-26,2.819999933242798,2.744999885559082,2.694999933242798,2.9200000762939453,574800.0
2009-02-27,2.684999942779541,2.859999895095825,2.6449999809265137,2.880000114440918,913000.0
2009-03-02,2.809999942779541,2.5950000286102295,2.5850000381469727,2.809999942779541,627000.0
2009-03-03,2.625,2.424999952316284,2.3949999809265137,2.694999933242798,1407400.0
2009-03-04,2.515000104904175,2.619999885559082,2.430000066757202,2.6600000858306885,831600.0
2009-03-05,2.559999942779541,2.4649999141693115,2.430000066757202,2.7049999237060547,450000.0
2009-03-06,2.494999885559082,2.25,2.1649999618530273,2.559999942779541,1029600.0
2009-03-09,2.2850000858306885,2.244999885559082,2.200000047683716,2.3499999046325684,449800.0
2009-03-10,2.309999942779541,2.515000104904175,2.2899999618530273,2.565000057220459,1417600.0
2009-03-11,2.5350000858306885,2.684999942779541,2.4700000286102295,2.825000047683716,1198000.0
2009-03-12,2.7249999046325684,3.0999999046325684,2.609999895095825,3.194999933242798,1369000.0
2009-03-13,3.140000104904175,3.180000066757202,3.0350000858306885,3.25,763800.0
2009-03-16,3.2300000190734863,3.005000114440918,2.994999885559082,3.259999990463257,532000.0
2009-03-17,3.009999990463257,2.9749999046325684,2.9000000953674316,3.0899999141693115,874400.0
2009-03-18,3.0350000858306885,3.240000009536743,2.9749999046325684,3.2750000953674316,574200.0
2009-03-19,3.25,3.380000114440918,3.25,3.440000057220459,753600.0
2009-03-20,3.4200000762939453,3.2100000381469727,3.065000057220459,3.434999942779541,1075200.0
2009-03-23,3.2750000953674316,3.184999942779541,3.075000047683716,3.315000057220459,1522000.0
2009-03-24,3.130000114440918,3.265000104904175,3.065000057220459,3.315000057220459,1827200.0
2009-03-25,3.3399999141693115,3.3299999237060547,3.200000047683716,3.375,1392800.0
2009-03-26,3.450000047683716,3.8350000381469727,3.450000047683716,3.865000009536743,2560200.0
2009-03-27,3.950000047683716,4.184999942779541,3.875,4.440000057220459,3935600.0
2009-03-30,4.125,4.139999866485596,3.9800000190734863,4.300000190734863,1455800.0
2009-03-31,4.295000076293945,4.329999923706055,4.125,4.605000019073486,1142000.0
2009-04-01,4.440000057220459,4.664999961853027,4.440000057220459,4.75,2300800.0
2009-04-02,4.835000038146973,5.014999866485596,4.704999923706055,5.039999961853027,2049000.0
2009-04-03,4.775000095367432,5.099999904632568,4.775000095367432,5.224999904632568,986200.0
2009-04-06,5.059999942779541,4.934999942779541,4.860000133514404,5.059999942779541,603800.0
2009-04-07,4.829999923706055,4.554999828338623,4.494999885559082,4.875,1028000.0
2009-04-08,4.539999961853027,4.864999771118164,4.494999885559082,5.239999771118164,2003800.0
2009-04-09,5.0,5.420000076293945,4.989999771118164,5.570000171661377,1294200.0
2009-04-13,5.809999942779541,5.894999980926514,5.650000095367432,6.005000114440918,2747800.0
2009-04-14,5.869999885559082,6.199999809265137,5.639999866485596,6.375,2293800.0
