Date,amznopen,amznclose,amznlow,amznhigh,amznvolume
2008-05-05,77.2699966430664,75.91999816894531,75.87000274658203,77.7699966430664,5647400
2008-05-06,75.51000213623047,75.70999908447266,75.05000305175781,76.7699966430664,6545700
2008-05-07,75.26000213623047,73.18000030517578,73.08999633789062,76.63999938964844,8376600
2008-05-08,73.7300033569336,72.79000091552734,71.55999755859375,74.16000366210938,8131300
2008-05-09,72.19999694824219,72.41000366210938,71.66000366210938,73.33999633789062,4243500
2008-05-12,73.0,74.52999877929688,71.77999877929688,74.93000030517578,7215400
2008-05-13,74.56999969482422,74.55999755859375,73.30999755859375,74.95999908447266,5020800
2008-05-14,74.91999816894531,74.19999694824219,73.9800033569336,75.75,4589200
2008-05-15,73.88999938964844,76.12000274658203,73.55000305175781,76.31999969482422,6917700
2008-05-16,76.41999816894531,76.45999908447266,74.86000061035156,76.83000183105469,6206700
2008-05-19,79.01000213623047,82.29000091552734,78.86000061035156,84.75,18684800
2008-05-20,82.16999816894531,80.72000122070312,80.02999877929688,82.69999694824219,7912200
2008-05-21,80.37000274658203,78.30000305175781,77.5,81.1500015258789,7070500
2008-05-22,78.68000030517578,79.26000213623047,78.0,79.69000244140625,5390600
2008-05-23,78.55000305175781,78.3499984741211,77.43000030517578,78.87000274658203,6331900
2008-05-27,78.26000213623047,80.62000274658203,77.97000122070312,80.9000015258789,10108200
2008-05-28,80.7300033569336,80.08000183105469,78.98999786376953,80.79000091552734,6700600
2008-05-29,80.61000061035156,80.3499984741211,80.16999816894531,81.95999908447266,6857600
2008-05-30,80.58000183105469,81.62000274658203,80.30000305175781,81.7699966430664,5270600
2008-06-02,81.1500015258789,80.2300033569336,80.05000305175781,81.56999969482422,6215200
2008-06-03,80.70999908447266,80.11000061035156,79.26000213623047,81.88999938964844,5870000
2008-06-04,80.11000061035156,81.5,79.72000122070312,81.81999969482422,6458300
2008-06-05,82.11000061035156,84.51000213623047,81.80000305175781,84.87999725341797,8938700
2008-06-06,83.23999786376953,80.62999725341797,80.55999755859375,83.63999938964844,7843700
2008-06-09,81.19000244140625,79.43000030517578,78.12000274658203,81.52999877929688,6537300
2008-06-10,78.19999694824219,79.62000274658203,78.19999694824219,81.04000091552734,6065600
2008-06-11,79.3499984741211,77.27999877929688,77.02999877929688,80.0,5874500
2008-06-12,78.0199966430664,76.1500015258789,75.01000213623047,79.05000305175781,6204400
2008-06-13,76.69999694824219,79.16999816894531,76.69999694824219,80.0,5974500
2008-06-16,78.41999816894531,81.69999694824219,78.41000366210938,82.52999877929688,5754400
2008-06-17,83.1500015258789,82.97000122070312,82.80000305175781,84.30000305175781,8802400
2008-06-18,82.0,82.5199966430664,81.31999969482422,83.16999816894531,6846600
2008-06-19,82.20999908447266,84.26000213623047,81.5,84.47000122070312,6717300
2008-06-20,83.0999984741211,81.0999984741211,80.51000213623047,83.45999908447266,6588900
2008-06-23,81.30000305175781,80.68000030517578,79.55000305175781,82.1500015258789,7425800
2008-06-24,79.55000305175781,79.63999938964844,77.62999725341797,80.79000091552734,7140100
2008-06-25,80.44999694824219,80.51000213623047,79.5199966430664,82.1500015258789,7393300
2008-06-26,79.0999984741211,76.30000305175781,76.0,79.88999938964844,11310100
2008-06-27,75.58999633789062,74.66000366210938,72.62000274658203,76.06999969482422,11840500
2008-06-30,75.02999877929688,73.33000183105469,73.20999908447266,76.12000274658203,7104100
2008-07-01,72.23999786376953,73.62000274658203,70.5199966430664,74.2300033569336,10292500
2008-07-02,74.16000366210938,71.44000244140625,71.37999725341797,74.41000366210938,7044400
2008-07-03,72.51000213623047,72.0,70.5199966430664,73.83999633789062,4248200
2008-07-07,72.37000274658203,72.48999786376953,70.76000213623047,74.4000015258789,7355500
2008-07-08,72.37999725341797,75.04000091552734,71.75,75.48999786376953,7916000
2008-07-09,74.55999755859375,70.61000061035156,70.4800033569336,74.9000015258789,6912100
2008-07-10,70.69999694824219,70.62999725341797,67.98999786376953,71.7699966430664,9941600
2008-07-11,69.4000015258789,68.54000091552734,66.73999786376953,69.98999786376953,7930000
2008-07-14,69.30999755859375,66.27999877929688,65.58999633789062,69.5,9021300
2008-07-15,65.87000274658203,67.02999877929688,62.9900016784668,68.62000274658203,11342100
2008-07-16,66.94000244140625,71.83999633789062,66.83999633789062,72.75,12038900
2008-07-17,71.19999694824219,72.11000061035156,67.73999786376953,72.37999725341797,9597400
2008-07-18,69.94000244140625,69.12000274658203,68.4000015258789,70.83999633789062,8298000
2008-07-21,69.5199966430664,68.4800033569336,66.30000305175781,69.80000305175781,6896900
2008-07-22,67.08999633789062,67.97000122070312,65.87999725341797,69.13999938964844,8795800
2008-07-23,67.45999908447266,70.54000091552734,67.45999908447266,72.06999969482422,17916200
2008-07-24,76.30000305175781,78.72000122070312,76.29000091552734,82.37999725341797,30996600
2008-07-25,79.62999725341797,78.30999755859375,78.12000274658203,80.94000244140625,9150700
2008-07-28,77.08999633789062,75.9800033569336,74.86000061035156,78.30999755859375,10480200
2008-07-29,76.48999786376953,78.20999908447266,76.16000366210938,78.80000305175781,6770900
2008-07-30,78.36000061035156,78.20999908447266,76.41999816894531,79.8499984741211,7567300
2008-07-31,76.75,76.33999633789062,76.0999984741211,78.16999816894531,5300700
2008-08-01,76.36000061035156,75.75,74.05000305175781,76.48999786376953,4774500
2008-08-04,75.98999786376953,75.70999908447266,75.01000213623047,77.30000305175781,4498200
2008-08-05,76.91999816894531,79.11000061035156,76.5199966430664,79.5199966430664,7794600
2008-08-06,78.55000305175781,78.08999633789062,76.7300033569336,78.62999725341797,6406100
2008-08-07,77.01000213623047,76.94999694824219,76.0,78.05000305175781,5444800
2008-08-08,76.77999877929688,80.51000213623047,76.29000091552734,81.20999908447266,9162700
2008-08-11,80.18000030517578,88.08999633789062,79.77999877929688,91.75,25070200
2008-08-12,87.31999969482422,87.25,86.0999984741211,88.4800033569336,8026500
2008-08-13,86.27999877929688,86.69000244140625,84.54000091552734,88.25,7208800
2008-08-14,85.70999908447266,88.02999877929688,85.22000122070312,88.75,6901700
2008-08-15,88.27999877929688,86.4000015258789,86.26000213623047,89.52999877929688,6871600
2008-08-18,86.08999633789062,83.11000061035156,83.04000091552734,86.27999877929688,6547400
2008-08-19,83.08999633789062,81.29000091552734,81.05999755859375,83.51000213623047,6630400
2008-08-20,82.0,82.12999725341797,81.19999694824219,83.25,5950600
2008-08-21,81.41000366210938,83.26000213623047,80.9800033569336,83.7699966430664,6157800
2008-08-22,84.2699966430664,85.26000213623047,83.93000030517578,85.45999908447266,4677800
2008-08-25,84.62999725341797,82.8499984741211,82.44999694824219,84.63999938964844,4356400
2008-08-26,82.73999786376953,81.76000213623047,81.25,83.12000274658203,4374200
2008-08-27,81.44000244140625,81.7300033569336,81.0,82.73999786376953,5627300
2008-08-28,82.20999908447266,83.41999816894531,81.80000305175781,83.6500015258789,7834100
2008-08-29,82.9000015258789,80.80999755859375,80.5,82.9000015258789,4728700
2008-09-02,83.16000366210938,81.41000366210938,81.20999908447266,84.5,6000800
2008-09-03,81.4000015258789,80.7699966430664,80.0199966430664,82.0,5742600
2008-09-04,80.5999984741211,78.02999877929688,78.0199966430664,80.80999755859375,8316500
2008-09-05,77.33999633789062,79.19000244140625,77.08000183105469,80.72000122070312,8069100
2008-09-08,82.25,81.16000366210938,78.8499984741211,83.75,9490600
2008-09-09,80.76000213623047,79.04000091552734,78.98999786376953,81.95999908447266,5821800
2008-09-10,80.01000213623047,76.73999786376953,76.1500015258789,80.22000122070312,9444700
2008-09-11,75.2699966430664,79.51000213623047,75.0999984741211,79.80000305175781,7813600
2008-09-12,78.80999755859375,78.30000305175781,76.62000274658203,79.5999984741211,6480100
2008-09-15,76.86000061035156,77.33999633789062,76.30000305175781,79.87999725341797,8980800
2008-09-16,76.80000305175781,78.7300033569336,76.66999816894531,79.62999725341797,13092200
2008-09-17,77.68000030517578,71.54000091552734,71.23999786376953,78.23999786376953,13165600
2008-09-18,73.08000183105469,76.5,70.08000183105469,77.5,12397200
2008-09-19,80.12000274658203,81.0,76.5,86.7699966430664,14772200
2008-09-22,81.12999725341797,74.93000030517578,74.31999969482422,81.62999725341797,7037700
2008-09-23,75.79000091552734,71.76000213623047,70.7699966430664,76.29000091552734,8594200
2008-09-24,72.30000305175781,69.95999908447266,68.94000244140625,73.6500015258789,9372400
2008-09-25,70.66000366210938,72.08000183105469,70.01000213623047,72.75,6073000
2008-09-26,69.5199966430664,70.69999694824219,68.08000183105469,71.05000305175781,6747100
2008-09-29,68.41000366210938,63.349998474121094,61.31999969482422,69.37000274658203,12004300
2008-09-30,65.83999633789062,72.76000213623047,65.31999969482422,73.12000274658203,13046900
2008-10-01,71.77999877929688,69.58000183105469,68.41000366210938,71.98999786376953,9622200
2008-10-02,67.62999725341797,67.36000061035156,65.41000366210938,68.95999908447266,8726100
2008-10-03,69.41999816894531,67.0,66.58999633789062,70.94999694824219,11228100
2008-10-06,64.05999755859375,65.2300033569336,60.470001220703125,65.88999938964844,13385500
2008-10-07,65.79000091552734,58.52000045776367,58.5,66.43000030517578,12756000
2008-10-08,55.63999938964844,61.02000045776367,55.349998474121094,62.75,14324500
2008-10-09,61.970001220703125,56.0,56.0,63.5,13930900
2008-10-10,52.9900016784668,56.25,51.04999923706055,59.75,18021700
2008-10-13,58.959999084472656,62.02000045776367,57.369998931884766,62.209999084472656,11194800
2008-10-14,63.5,55.86000061035156,54.79999923706055,64.0,17306600
2008-10-15,54.459999084472656,48.720001220703125,48.349998474121094,54.689998626708984,16257600
2008-10-16,46.400001525878906,50.290000915527344,43.38999938964844,50.70000076293945,22081100
2008-10-17,48.83000183105469,50.650001525878906,48.40999984741211,62.33000183105469,12946400
2008-10-20,52.16999816894531,52.970001220703125,49.90999984741211,53.099998474121094,8452100
2008-10-21,51.86000061035156,50.22999954223633,49.91999816894531,52.95000076293945,8669600
2008-10-22,50.04999923706055,49.9900016784668,47.900001525878906,52.470001220703125,19513200
2008-10-23,43.369998931884766,50.31999969482422,43.310001373291016,50.90999984741211,32601900
2008-10-24,44.75,48.959999084472656,44.5,52.31999969482422,19605900
2008-10-27,49.0,49.58000183105469,48.43000030517578,52.59000015258789,11759200
2008-10-28,51.5,56.040000915527344,49.06999969482422,56.29999923706055,14834700
2008-10-29,55.529998779296875,56.88999938964844,54.52000045776367,59.790000915527344,15196300
2008-10-30,58.7599983215332,56.709999084472656,55.08000183105469,59.88999938964844,11125700
2008-10-31,56.0099983215332,57.2400016784668,55.0099983215332,57.25,8534600
2008-11-03,56.349998474121094,55.77000045776367,55.02000045776367,57.25,7170100
2008-11-04,57.15999984741211,58.45000076293945,55.220001220703125,58.72999954223633,7663800
2008-11-05,57.470001220703125,51.97999954223633,51.619998931884766,58.0,11498400
2008-11-06,49.79999923706055,47.220001220703125,46.29999923706055,51.040000915527344,15487800
2008-11-07,47.7599983215332,49.209999084472656,47.0099983215332,49.790000915527344,7439600
2008-11-10,49.97999954223633,48.459999084472656,46.86000061035156,50.68000030517578,8964900
2008-11-11,47.099998474121094,46.29999923706055,44.810001373291016,48.060001373291016,9939200
2008-11-12,43.9900016784668,41.560001373291016,40.900001525878906,45.439998626708984,14768600
2008-11-13,41.400001525878906,44.93000030517578,38.47999954223633,45.0,16935300
2008-11-14,43.61000061035156,41.75,41.5,44.5,11949700
2008-11-17,39.90999984741211,39.689998626708984,39.06999969482422,41.2599983215332,10711800
2008-11-18,39.72999954223633,38.439998626708984,36.08000183105469,40.65999984741211,15049200
2008-11-19,37.970001220703125,35.84000015258789,35.75,39.0,12521100
2008-11-20,35.290000915527344,35.029998779296875,34.68000030517578,39.720001220703125,18423900
2008-11-21,36.38999938964844,37.869998931884766,35.720001220703125,39.0,15042700
2008-11-24,38.790000915527344,42.5,38.70000076293945,43.439998626708984,14549700
2008-11-25,42.09000015258789,42.189998626708984,39.61000061035156,42.88999938964844,13015000
2008-11-26,40.869998931884766,43.959999084472656,40.290000915527344,44.0,13439700
2008-11-28,44.029998779296875,42.70000076293945,42.220001220703125,44.099998474121094,3481000
2008-12-01,42.0,40.470001220703125,40.380001068115234,43.2599983215332,11178900
2008-12-02,41.38999938964844,41.189998626708984,38.81999969482422,41.709999084472656,8713700
2008-12-03,40.15999984741211,45.209999084472656,40.04999923706055,45.880001068115234,15675600
2008-12-04,45.939998626708984,47.31999969482422,45.75,50.5,19782300
2008-12-05,45.88999938964844,48.2599983215332,43.29999923706055,48.4900016784668,14608800
2008-12-08,49.150001525878906,51.40999984741211,47.36000061035156,52.13999938964844,10940700
2008-12-09,49.810001373291016,51.25,49.70000076293945,54.47999954223633,13314800
2008-12-10,51.459999084472656,49.70000076293945,48.34000015258789,51.5,7753800
2008-12-11,49.33000183105469,48.25,48.16999816894531,50.4900016784668,7583600
2008-12-12,47.52000045776367,51.25,47.52000045776367,51.380001068115234,8664800
2008-12-15,50.650001525878906,48.849998474121094,48.150001525878906,50.95000076293945,7285400
2008-12-16,49.619998931884766,52.630001068115234,49.290000915527344,52.959999084472656,8862900
2008-12-17,52.2599983215332,53.18000030517578,51.529998779296875,54.77000045776367,9183100
2008-12-18,53.0,52.08000183105469,51.20000076293945,54.849998474121094,7518100
2008-12-19,51.59000015258789,51.560001373291016,50.91999816894531,52.9900016784668,10963200
2008-12-22,51.599998474121094,49.84000015258789,48.470001220703125,52.150001525878906,8925000
2008-12-23,50.119998931884766,51.08000183105469,50.119998931884766,51.61000061035156,5845400
2008-12-24,51.65999984741211,51.439998626708984,51.0099983215332,51.95000076293945,1645500
2008-12-26,53.790000915527344,51.779998779296875,51.54999923706055,53.95000076293945,6847300
2008-12-29,51.43000030517578,49.400001525878906,48.560001373291016,51.77000045776367,6507900
2008-12-30,49.5099983215332,50.7599983215332,48.7400016784668,51.209999084472656,6601300
2008-12-31,50.7400016784668,51.279998779296875,49.90999984741211,51.689998626708984,7792200
2009-01-02,51.349998474121094,54.36000061035156,51.06999969482422,54.529998779296875,7296400
2009-01-05,55.72999954223633,54.060001373291016,53.029998779296875,55.7400016784668,9509800
2009-01-06,54.54999923706055,57.36000061035156,53.75,58.220001220703125,11080100
2009-01-07,56.290000915527344,56.20000076293945,55.349998474121094,56.95000076293945,7942700
2009-01-08,54.9900016784668,57.15999984741211,54.58000183105469,57.31999969482422,6577900
2009-01-09,56.91999816894531,55.5099983215332,54.70000076293945,57.0,6684100
2009-01-12,54.119998931884766,51.91999816894531,50.869998931884766,54.29999923706055,9556300
2009-01-13,50.959999084472656,51.45000076293945,50.75,53.290000915527344,7883200
2009-01-14,50.099998474121094,48.4900016784668,48.13999938964844,50.099998474121094,10442600
2009-01-15,48.560001373291016,51.439998626708984,47.630001068115234,52.22999954223633,11617300
2009-01-16,51.79999923706055,51.59000015258789,49.529998779296875,52.33000183105469,8258200
2009-01-20,50.75,48.439998626708984,48.27000045776367,51.70000076293945,6767200
2009-01-21,49.310001373291016,50.540000915527344,48.25,50.689998626708984,5829500
2009-01-22,49.41999816894531,49.939998626708984,48.2599983215332,50.880001068115234,7133300
2009-01-23,48.900001525878906,50.630001068115234,48.45000076293945,51.41999816894531,5793300
2009-01-26,50.18000030517578,49.630001068115234,48.52000045776367,50.88999938964844,7155700
2009-01-27,49.29999923706055,48.439998626708984,47.720001220703125,50.41999816894531,8738200
2009-01-28,49.720001220703125,50.36000061035156,48.970001220703125,51.4900016784668,8056600
2009-01-29,49.959999084472656,50.0,49.13999938964844,51.849998474121094,17966800
2009-01-30,57.36000061035156,58.81999969482422,57.2400016784668,59.7400016784668,39783100
2009-02-02,58.56999969482422,61.150001525878906,58.130001068115234,62.0,19324300
2009-02-03,60.869998931884766,63.59000015258789,60.0,64.19999694824219,14694600
2009-02-04,63.380001068115234,61.060001373291016,60.83000183105469,63.439998626708984,13726300
2009-02-05,61.150001525878906,63.18000030517578,60.630001068115234,63.810001373291016,10169600
2009-02-06,63.18000030517578,66.55000305175781,63.18000030517578,67.0,12044900
2009-02-09,66.55999755859375,66.70999908447266,65.37999725341797,67.36000061035156,9437600
2009-02-10,66.1500015258789,63.310001373291016,63.06999969482422,67.2300033569336,10700600
2009-02-11,63.099998474121094,64.3499984741211,62.25,64.9000015258789,8347300
2009-02-12,63.25,63.959999084472656,61.709999084472656,64.25,8095500
2009-02-13,63.970001220703125,63.2599983215332,62.869998931884766,64.68000030517578,4130900
2009-02-17,61.66999816894531,61.66999816894531,61.18000030517578,62.650001525878906,7126100
2009-02-18,62.27000045776367,62.349998474121094,60.52000045776367,62.779998779296875,7366000
2009-02-19,62.84000015258789,61.95000076293945,61.66999816894531,64.18000030517578,6768900
2009-02-20,61.06999969482422,63.86000061035156,60.84000015258789,64.1500015258789,9354500
2009-02-23,64.16000366210938,61.709999084472656,61.52000045776367,64.91000366210938,7336000
2009-02-24,61.970001220703125,65.5999984741211,61.88999938964844,66.0999984741211,10271400
2009-02-25,64.9000015258789,63.709999084472656,62.81999969482422,65.75,9122100
2009-02-26,64.12000274658203,62.34000015258789,62.34000015258789,64.7300033569336,7275300
2009-02-27,61.2599983215332,64.79000091552734,60.939998626708984,65.08000183105469,11488300
2009-03-02,63.939998626708984,61.9900016784668,61.5099983215332,65.5199966430664,10511900
2009-03-03,62.75,61.70000076293945,61.29999923706055,63.290000915527344,9691600
2009-03-04,62.79999923706055,64.80999755859375,62.400001525878906,65.79000091552734,11960900
2009-03-05,64.12000274658203,64.7699966430664,63.599998474121094,65.80000305175781,11770300
2009-03-06,65.19999694824219,61.689998626708984,59.81999969482422,65.5,15093800
2009-03-09,62.20000076293945,60.4900016784668,60.150001525878906,64.02999877929688,13561400
2009-03-10,62.4900016784668,65.70999908447266,61.779998779296875,65.9000015258789,15435700
2009-03-11,66.23999786376953,68.54000091552734,65.2699966430664,69.37000274658203,13881700
2009-03-12,68.3499984741211,69.58000183105469,67.25,69.87000274658203,11348900
2009-03-13,69.63999938964844,68.62999725341797,67.52999877929688,69.73999786376953,8903400
2009-03-16,68.55999755859375,66.9800033569336,66.68000030517578,69.29000091552734,9437300
2009-03-17,67.37000274658203,71.3499984741211,67.0,71.70999908447266,11902800
2009-03-18,70.97000122070312,71.25,70.12999725341797,73.91000366210938,10401700
2009-03-19,71.4000015258789,70.0999984741211,69.23999786376953,71.91000366210938,8819100
2009-03-20,70.38999938964844,69.95999908447266,69.08000183105469,70.88999938964844,8468100
2009-03-23,71.36000061035156,75.58000183105469,70.69999694824219,75.61000061035156,8612400
2009-03-24,74.8499984741211,72.80999755859375,72.30999755859375,75.0,7457900
2009-03-25,73.08999633789062,72.4000015258789,69.83999633789062,73.94999694824219,7895600
2009-03-26,73.47000122070312,73.69000244140625,72.63999938964844,74.9800033569336,6657700
2009-03-27,71.61000061035156,70.5199966430664,70.0999984741211,72.29000091552734,8568800
2009-03-30,70.4000015258789,71.44000244140625,69.75,71.66999816894531,8373100
2009-03-31,72.61000061035156,73.44000244140625,72.12000274658203,74.5,8918200
2009-04-01,73.0199966430664,73.5,71.70999908447266,75.08999633789062,7041400
2009-04-02,73.62999725341797,76.33999633789062,73.44000244140625,77.23999786376953,11066900
2009-04-03,76.41999816894531,78.16999816894531,75.5,78.31999969482422,5809900
2009-04-06,77.26000213623047,77.98999786376953,76.0,78.36000061035156,5751300
2009-04-07,76.97000122070312,75.51000213623047,74.87999725341797,77.08000183105469,5748800
2009-04-08,75.93000030517578,76.9800033569336,74.56999969482422,77.11000061035156,5653000
2009-04-09,77.51000213623047,79.7699966430664,77.26000213623047,80.0,7082300
2009-04-13,79.83999633789062,78.94000244140625,77.8499984741211,79.97000122070312,6212200
2009-04-14,78.0,77.22000122070312,76.94000244140625,79.45999908447266,6160400
2009-04-15,75.5,74.70999908447266,73.51000213623047,75.80999755859375,9412800
2009-04-16,75.33000183105469,77.25,75.16000366210938,77.4800033569336,7467800
2009-04-17,76.77999877929688,78.05000305175781,75.87999725341797,78.72000122070312,7426000
2009-04-20,78.44000244140625,77.56999969482422,76.83000183105469,79.79000091552734,8686900
2009-04-21,77.33000183105469,78.73999786376953,77.29000091552734,79.0999984741211,7162200
2009-04-22,78.16999816894531,79.19999694824219,77.80999755859375,82.18000030517578,8775500
2009-04-23,81.33000183105469,80.61000061035156,79.08000183105469,82.05999755859375,16187700
2009-04-24,82.02999877929688,84.45999908447266,80.7300033569336,86.68000030517578,23484300
2009-04-27,83.87999725341797,83.12000274658203,82.20999908447266,84.9800033569336,9705900
2009-04-28,82.68000030517578,82.4000015258789,82.4000015258789,85.3499984741211,7924000
2009-04-29,82.98999786376953,79.79000091552734,79.26000213623047,82.98999786376953,9735100
2009-04-30,80.93000030517578,80.5199966430664,79.88999938964844,82.66999816894531,8537600
2009-05-01,80.37999725341797,78.95999908447266,77.8499984741211,80.37999725341797,6121700
