Date,gdopen,gdclose,gdlow,gdhigh,gdvolume
2010-03-19,75.48999786376953,75.48999786376953,75.23999786376953,76.23999786376953,2438000.0
2010-03-22,75.2300033569336,75.66000366210938,74.58999633789062,75.81999969482422,1340200.0
2010-03-23,75.87999725341797,76.94000244140625,75.79000091552734,76.95999908447266,1818800.0
2010-03-24,76.73999786376953,75.73999786376953,75.5999984741211,76.76000213623047,1476100.0
2010-03-25,76.33999633789062,76.22000122070312,75.7300033569336,76.95999908447266,2168100.0
2010-03-26,76.5,76.91999816894531,76.1500015258789,77.05000305175781,1644700.0
2010-03-29,77.3499984741211,78.4800033569336,77.16999816894531,78.62000274658203,3168600.0
2010-03-30,78.4800033569336,77.48999786376953,77.06999969482422,78.4800033569336,2199000.0
2010-03-31,77.33999633789062,77.19999694824219,76.9800033569336,77.79000091552734,2131100.0
2010-04-01,77.52999877929688,77.91000366210938,77.37000274658203,78.33000183105469,1285500.0
2010-04-05,78.47000122070312,78.2300033569336,77.73999786376953,78.95999908447266,1299200.0
2010-04-06,77.69999694824219,77.41000366210938,76.73999786376953,77.97000122070312,3102500.0
2010-04-07,76.97000122070312,76.47000122070312,76.31999969482422,77.19000244140625,1958100.0
2010-04-08,76.19999694824219,76.80999755859375,75.94000244140625,77.12999725341797,1221600.0
2010-04-09,77.08000183105469,77.54000091552734,76.68000030517578,77.58000183105469,1094000.0
2010-04-12,77.54000091552734,77.30000305175781,77.13999938964844,78.18000030517578,1061600.0
2010-04-13,77.3499984741211,76.8499984741211,76.06999969482422,77.3499984741211,1858000.0
2010-04-14,76.87000274658203,76.70999908447266,76.30000305175781,76.97000122070312,2395100.0
2010-04-15,76.43000030517578,76.45999908447266,76.19000244140625,77.05999755859375,2439500.0
2010-04-16,76.22000122070312,76.04000091552734,75.52999877929688,76.94999694824219,2426200.0
2010-04-19,75.94000244140625,76.13999938964844,75.61000061035156,76.31999969482422,1927400.0
2010-04-20,76.33999633789062,76.94000244140625,76.19000244140625,77.05999755859375,1704700.0
2010-04-21,77.0199966430664,78.05000305175781,76.75,78.23999786376953,2041300.0
2010-04-22,77.55999755859375,78.20999908447266,76.5999984741211,78.30000305175781,2048200.0
2010-04-23,78.27999877929688,78.5999984741211,77.56999969482422,78.63999938964844,1803500.0
2010-04-26,78.37999725341797,78.66999816894531,78.26000213623047,79.0,1629600.0
2010-04-27,78.5,76.55999755859375,76.5199966430664,78.69999694824219,2750300.0
2010-04-28,76.72000122070312,76.9800033569336,75.94999694824219,77.3499984741211,2124400.0
2010-04-29,77.55000305175781,77.95999908447266,76.58000183105469,78.0999984741211,1523000.0
2010-04-30,78.12000274658203,76.36000061035156,76.33000183105469,78.33000183105469,1563400.0
2010-05-03,76.83000183105469,77.55000305175781,76.36000061035156,77.58000183105469,1365300.0
2010-05-04,76.80999755859375,75.27999877929688,74.72000122070312,76.80999755859375,1830300.0
2010-05-05,74.6500015258789,74.95999908447266,74.31999969482422,75.61000061035156,1602700.0
2010-05-06,74.5199966430664,72.05999755859375,64.58000183105469,75.2300033569336,3256400.0
2010-05-07,72.0999984741211,70.5,69.45999908447266,72.0999984741211,4081500.0
2010-05-10,73.0,73.11000061035156,71.43000030517578,74.25,3488500.0
2010-05-11,72.68000030517578,72.6500015258789,72.12999725341797,73.54000091552734,2276600.0
2010-05-12,72.97000122070312,74.08999633789062,72.77999877929688,74.47000122070312,1418700.0
2010-05-13,74.02999877929688,72.95999908447266,72.87999725341797,74.38999938964844,1319900.0
2010-05-14,72.30000305175781,71.70999908447266,70.9000015258789,72.66999816894531,1824000.0
2010-05-17,72.04000091552734,71.7699966430664,70.33999633789062,72.31999969482422,1646100.0
2010-05-18,71.80999755859375,70.55000305175781,70.44000244140625,72.33999633789062,1556400.0
2010-05-19,70.13999938964844,69.68000030517578,68.55000305175781,70.3499984741211,1979100.0
2010-05-20,68.22000122070312,66.30000305175781,66.30000305175781,68.26000213623047,2909700.0
2010-05-21,65.38999938964844,67.44999694824219,64.9000015258789,67.68000030517578,2487200.0
2010-05-24,67.27999877929688,65.95999908447266,65.87999725341797,67.27999877929688,2056800.0
2010-05-25,64.05999755859375,66.04000091552734,64.0,66.16000366210938,2136200.0
2010-05-26,66.5199966430664,66.37999725341797,66.18000030517578,67.44999694824219,2165000.0
2010-05-27,67.19999694824219,68.4800033569336,67.16999816894531,68.4800033569336,1560900.0
2010-05-28,68.48999786376953,67.9000015258789,67.5199966430664,68.69000244140625,1991500.0
2010-06-01,67.0,66.73999786376953,66.7300033569336,68.41999816894531,1745100.0
2010-06-02,67.16999816894531,67.91999816894531,65.94999694824219,67.98999786376953,2028700.0
2010-06-03,68.19999694824219,68.06999969482422,67.6500015258789,69.0999984741211,2219600.0
2010-06-04,67.05999755859375,65.18000030517578,64.94999694824219,67.05999755859375,2969000.0
2010-06-07,65.31999969482422,62.08000183105469,61.970001220703125,65.31999969482422,5017400.0
2010-06-08,62.099998474121094,62.650001525878906,61.790000915527344,62.93000030517578,4364500.0
2010-06-09,62.790000915527344,62.54999923706055,62.33000183105469,63.84000015258789,1994100.0
2010-06-10,63.29999923706055,64.06999969482422,63.2400016784668,64.23999786376953,2472800.0
2010-06-11,63.40999984741211,64.58000183105469,62.95000076293945,64.69999694824219,1782400.0
2010-06-14,65.12999725341797,64.30999755859375,64.1500015258789,65.41000366210938,1728900.0
2010-06-15,64.88999938964844,66.62000274658203,64.6500015258789,66.66999816894531,1950900.0
2010-06-16,66.0999984741211,66.29000091552734,65.87000274658203,66.61000061035156,1551800.0
2010-06-17,66.22000122070312,66.30999755859375,65.44000244140625,66.55000305175781,1770700.0
2010-06-18,66.41999816894531,66.9000015258789,66.41999816894531,67.08999633789062,3334200.0
2010-06-21,67.9800033569336,66.77999877929688,66.44999694824219,68.08000183105469,2187700.0
2010-06-22,67.11000061035156,65.44999694824219,65.30999755859375,67.3499984741211,1825900.0
2010-06-23,65.55000305175781,64.88999938964844,64.01000213623047,65.62999725341797,2771700.0
2010-06-24,64.66999816894531,63.25,63.13999938964844,65.0999984741211,2864700.0
2010-06-25,63.349998474121094,63.220001220703125,62.310001373291016,63.68000030517578,3015700.0
2010-06-28,63.41999816894531,62.2599983215332,62.15999984741211,63.41999816894531,2861600.0
2010-06-29,61.33000183105469,59.43000030517578,59.20000076293945,61.56999969482422,4487800.0
2010-06-30,58.91999816894531,58.560001373291016,58.470001220703125,59.689998626708984,3261300.0
2010-07-01,58.61000061035156,58.5,57.68000030517578,58.84000015258789,2983600.0
2010-07-02,58.790000915527344,58.70000076293945,58.29999923706055,59.25,2281100.0
2010-07-06,59.08000183105469,58.63999938964844,58.119998931884766,59.709999084472656,2539700.0
2010-07-07,58.869998931884766,60.220001220703125,58.58000183105469,60.27000045776367,3237600.0
2010-07-08,60.58000183105469,60.970001220703125,60.310001373291016,61.08000183105469,1790500.0
2010-07-09,60.779998779296875,60.84000015258789,60.0,60.86000061035156,1299300.0
2010-07-12,60.34000015258789,59.869998931884766,59.52000045776367,60.43000030517578,1869200.0
2010-07-13,60.41999816894531,60.560001373291016,60.06999969482422,60.83000183105469,1946100.0
2010-07-14,60.2599983215332,61.61000061035156,60.15999984741211,61.61000061035156,2813900.0
2010-07-15,61.599998474121094,61.470001220703125,60.45000076293945,61.83000183105469,2131100.0
2010-07-16,60.970001220703125,58.900001525878906,58.75,61.290000915527344,2316800.0
2010-07-19,58.84000015258789,58.599998474121094,58.20000076293945,59.040000915527344,2013400.0
2010-07-20,57.90999984741211,59.209999084472656,56.93000030517578,59.220001220703125,3230100.0
2010-07-21,59.529998779296875,59.279998779296875,59.0,60.439998626708984,2485900.0
2010-07-22,59.900001525878906,61.029998779296875,59.900001525878906,61.400001525878906,1922800.0
2010-07-23,60.97999954223633,61.290000915527344,60.47999954223633,61.869998931884766,2056600.0
2010-07-26,61.310001373291016,62.4900016784668,61.290000915527344,63.08000183105469,1486700.0
2010-07-27,62.56999969482422,61.77000045776367,61.70000076293945,62.7400016784668,1821900.0
2010-07-28,61.52000045776367,61.79999923706055,61.220001220703125,62.56999969482422,2405600.0
2010-07-29,62.29999923706055,61.72999954223633,61.029998779296875,62.689998626708984,1852100.0
2010-07-30,60.9900016784668,61.25,60.58000183105469,61.52000045776367,2805900.0
2010-08-02,62.060001373291016,62.90999984741211,61.7400016784668,63.150001525878906,2149800.0
2010-08-03,62.61000061035156,62.66999816894531,62.439998626708984,63.20000076293945,1561400.0
2010-08-04,62.93000030517578,63.34000015258789,62.720001220703125,63.459999084472656,1584500.0
2010-08-05,63.06999969482422,63.77000045776367,62.88999938964844,63.790000915527344,1617000.0
2010-08-06,63.279998779296875,63.779998779296875,62.970001220703125,64.0199966430664,2403300.0
2010-08-09,64.05000305175781,64.31999969482422,63.869998931884766,64.4000015258789,1192700.0
2010-08-10,63.630001068115234,64.08999633789062,63.09000015258789,64.44000244140625,2083600.0
2010-08-11,63.16999816894531,61.31999969482422,61.02000045776367,63.18000030517578,2317600.0
2010-08-12,60.279998779296875,60.720001220703125,60.209999084472656,61.02000045776367,2083400.0
2010-08-13,60.52000045776367,60.66999816894531,60.400001525878906,61.15999984741211,1895100.0
2010-08-16,60.27000045776367,60.41999816894531,59.75,60.70000076293945,1551100.0
2010-08-17,61.099998474121094,62.34000015258789,61.029998779296875,62.790000915527344,2721300.0
2010-08-18,62.54999923706055,62.4900016784668,62.0,62.66999816894531,1825200.0
2010-08-19,62.310001373291016,60.619998931884766,60.38999938964844,62.349998474121094,2418900.0
2010-08-20,60.16999816894531,60.22999954223633,59.709999084472656,60.5099983215332,2368000.0
2010-08-23,60.13999938964844,59.33000183105469,59.2400016784668,60.36000061035156,1987600.0
2010-08-24,58.45000076293945,57.869998931884766,57.619998931884766,58.790000915527344,2138400.0
2010-08-25,57.5099983215332,56.9900016784668,56.27000045776367,57.709999084472656,4329000.0
2010-08-26,57.150001525878906,56.83000183105469,56.650001525878906,57.720001220703125,2066100.0
2010-08-27,56.59000015258789,57.369998931884766,55.459999084472656,57.40999984741211,2812500.0
2010-08-30,57.130001068115234,56.56999969482422,56.52000045776367,57.529998779296875,2045800.0
2010-08-31,56.2599983215332,55.869998931884766,55.68000030517578,56.43000030517578,2418800.0
2010-09-01,56.70000076293945,57.779998779296875,56.22999954223633,58.0,1940100.0
2010-09-02,58.13999938964844,58.95000076293945,57.810001373291016,58.959999084472656,2034900.0
2010-09-03,59.540000915527344,59.720001220703125,59.25,59.9900016784668,1639300.0
2010-09-07,59.2400016784668,58.4900016784668,57.720001220703125,59.29999923706055,2226000.0
2010-09-08,58.79999923706055,59.4900016784668,58.59000015258789,59.849998474121094,2807400.0
2010-09-09,60.0,59.81999969482422,59.2599983215332,60.41999816894531,1839700.0
2010-09-10,60.11000061035156,61.130001068115234,59.849998474121094,61.25,2462300.0
2010-09-13,61.7599983215332,62.18000030517578,61.7599983215332,62.880001068115234,2813200.0
2010-09-14,61.939998626708984,61.459999084472656,61.150001525878906,62.06999969482422,2156100.0
2010-09-15,61.02000045776367,61.27000045776367,60.529998779296875,61.29999923706055,2314000.0
2010-09-16,61.16999816894531,61.310001373291016,60.869998931884766,61.369998931884766,1887000.0
2010-09-17,61.52000045776367,62.689998626708984,61.439998626708984,62.810001373291016,3122300.0
2010-09-20,63.11000061035156,63.630001068115234,62.349998474121094,63.72999954223633,1824500.0
2010-09-21,63.61000061035156,63.61000061035156,63.25,64.20999908447266,1347600.0
2010-09-22,63.630001068115234,62.869998931884766,62.58000183105469,63.91999816894531,1642900.0
2010-09-23,62.34000015258789,61.97999954223633,61.86000061035156,62.849998474121094,1484800.0
2010-09-24,62.54999923706055,63.68000030517578,62.54999923706055,63.75,1270400.0
2010-09-27,63.83000183105469,63.130001068115234,63.02000045776367,63.959999084472656,1288500.0
2010-09-28,63.25,63.27000045776367,62.22999954223633,63.349998474121094,2395700.0
2010-09-29,62.970001220703125,63.060001373291016,62.349998474121094,63.189998626708984,2165700.0
2010-09-30,63.4900016784668,62.810001373291016,62.619998931884766,64.5999984741211,2454000.0
2010-10-01,63.33000183105469,62.459999084472656,62.380001068115234,63.43000030517578,1756900.0
2010-10-04,62.41999816894531,61.75,61.5099983215332,62.72999954223633,1935500.0
2010-10-05,62.38999938964844,63.40999984741211,61.88999938964844,63.47999954223633,2735600.0
2010-10-06,63.13999938964844,63.63999938964844,63.02000045776367,63.77000045776367,2134800.0
2010-10-07,63.810001373291016,63.130001068115234,62.79999923706055,64.02999877929688,1519500.0
2010-10-08,63.13999938964844,63.369998931884766,62.689998626708984,63.650001525878906,1454000.0
2010-10-11,63.47999954223633,63.130001068115234,62.9900016784668,63.529998779296875,790100.0
2010-10-12,62.970001220703125,63.369998931884766,62.130001068115234,63.56999969482422,1415800.0
2010-10-13,63.58000183105469,64.05999755859375,63.58000183105469,64.5199966430664,1554200.0
2010-10-14,64.12000274658203,63.16999816894531,62.91999816894531,64.19999694824219,1760200.0
2010-10-15,63.5,63.93000030517578,62.900001525878906,64.05000305175781,2961800.0
2010-10-18,63.939998626708984,64.37000274658203,63.54999923706055,64.4800033569336,1271700.0
2010-10-19,63.45000076293945,62.959999084472656,62.16999816894531,63.66999816894531,2166700.0
2010-10-20,63.2599983215332,63.83000183105469,63.22999954223633,64.3499984741211,1795000.0
2010-10-21,64.16999816894531,64.55000305175781,64.16999816894531,65.16000366210938,1741500.0
2010-10-22,64.54000091552734,64.5,64.04000091552734,64.7300033569336,1218900.0
2010-10-25,65.11000061035156,64.05999755859375,63.9900016784668,65.12999725341797,1762900.0
2010-10-26,63.83000183105469,64.08999633789062,63.43000030517578,64.43000030517578,2025500.0
2010-10-27,64.23999786376953,65.41999816894531,63.47999954223633,65.52999877929688,3872300.0
2010-10-28,66.31999969482422,67.77999877929688,66.0199966430664,67.87999725341797,5072000.0
2010-10-29,67.38999938964844,68.12000274658203,67.29000091552734,68.12999725341797,3459400.0
2010-11-01,68.33000183105469,67.86000061035156,67.30999755859375,68.8499984741211,1852400.0
2010-11-02,68.54000091552734,67.98999786376953,67.9800033569336,69.0999984741211,2069700.0
2010-11-03,68.20999908447266,67.94999694824219,67.2699966430664,68.7699966430664,2405600.0
2010-11-04,68.80999755859375,69.16999816894531,68.25,69.30000305175781,2283900.0
2010-11-05,69.0999984741211,69.66000366210938,68.9000015258789,69.97000122070312,1778300.0
2010-11-08,69.13999938964844,69.4000015258789,68.95999908447266,69.80000305175781,1342900.0
2010-11-09,69.52999877929688,69.19999694824219,68.9000015258789,69.61000061035156,1714000.0
2010-11-10,69.05999755859375,68.20999908447266,67.9800033569336,69.0999984741211,1632100.0
2010-11-11,67.72000122070312,67.41999816894531,67.08000183105469,68.0,1976300.0
2010-11-12,67.05999755859375,66.5,66.25,67.18000030517578,1752400.0
2010-11-15,66.58999633789062,66.55000305175781,66.22000122070312,67.19000244140625,1278200.0
2010-11-16,66.04000091552734,65.54000091552734,65.08000183105469,66.37999725341797,2031300.0
2010-11-17,65.58999633789062,65.38999938964844,64.83000183105469,65.7300033569336,1722100.0
2010-11-18,65.91999816894531,67.05000305175781,65.44000244140625,67.05999755859375,2321900.0
2010-11-19,67.08999633789062,66.5999984741211,66.23999786376953,67.22000122070312,1654900.0
2010-11-22,66.30000305175781,66.26000213623047,65.56999969482422,66.5999984741211,1482000.0
2010-11-23,65.62999725341797,66.4800033569336,65.4800033569336,66.62000274658203,1896600.0
2010-11-24,66.77999877929688,68.0199966430664,66.77999877929688,68.47000122070312,1924100.0
2010-11-26,67.4000015258789,67.12000274658203,66.83999633789062,67.69999694824219,555800.0
2010-11-29,66.51000213623047,66.30999755859375,65.05000305175781,66.5199966430664,2452500.0
2010-11-30,65.81999969482422,66.08999633789062,65.44000244140625,66.58999633789062,2141900.0
2010-12-01,67.02999877929688,67.62000274658203,67.02999877929688,67.80999755859375,1712900.0
2010-12-02,67.8499984741211,67.80000305175781,67.37999725341797,68.4000015258789,2093800.0
2010-12-03,67.55999755859375,67.58000183105469,67.27999877929688,67.87000274658203,1844400.0
2010-12-06,67.58999633789062,67.62999725341797,66.95999908447266,67.80000305175781,1998400.0
2010-12-07,68.33000183105469,68.7300033569336,68.12999725341797,69.12999725341797,2380900.0
2010-12-08,68.72000122070312,68.47000122070312,67.91999816894531,68.7699966430664,1532700.0
2010-12-09,68.91000366210938,68.88999938964844,67.95999908447266,69.18000030517578,2334000.0
2010-12-10,68.91000366210938,69.55999755859375,68.77999877929688,69.7300033569336,1982900.0
2010-12-13,69.70999908447266,69.4000015258789,68.52999877929688,69.83999633789062,2564000.0
2010-12-14,69.18000030517578,69.9800033569336,69.18000030517578,70.38999938964844,2731000.0
2010-12-15,69.69999694824219,69.3499984741211,69.26000213623047,69.9800033569336,1685800.0
2010-12-16,69.76000213623047,70.41999816894531,69.30999755859375,70.48999786376953,1685600.0
2010-12-17,70.31999969482422,70.27999877929688,69.7300033569336,70.5,2935600.0
2010-12-20,70.38999938964844,70.01000213623047,69.62999725341797,70.47000122070312,1714700.0
2010-12-21,70.18000030517578,70.19000244140625,70.01000213623047,70.72000122070312,1255900.0
2010-12-22,70.51000213623047,70.52999877929688,70.0999984741211,70.52999877929688,915700.0
2010-12-23,70.37000274658203,71.0199966430664,70.30999755859375,71.33999633789062,1226000.0
2010-12-27,70.83000183105469,71.0999984741211,70.5199966430664,71.33000183105469,1074900.0
2010-12-28,71.11000061035156,71.0199966430664,70.44000244140625,71.23999786376953,1305800.0
2010-12-29,71.11000061035156,70.83000183105469,70.7699966430664,71.44000244140625,1397600.0
2010-12-30,70.54000091552734,70.7699966430664,70.31999969482422,71.11000061035156,1385400.0
2010-12-31,70.5999984741211,70.95999908447266,70.23999786376953,71.33000183105469,1454900.0
2011-01-03,70.26000213623047,69.97000122070312,69.87000274658203,70.56999969482422,2769300.0
2011-01-04,70.2300033569336,70.29000091552734,69.44999694824219,70.41999816894531,2362800.0
2011-01-05,69.95999908447266,70.61000061035156,69.83999633789062,70.81999969482422,2379900.0
2011-01-06,70.44000244140625,71.38999938964844,70.19999694824219,71.98999786376953,2030800.0
2011-01-07,71.73999786376953,72.01000213623047,71.4000015258789,72.30000305175781,3318200.0
2011-01-10,71.75,71.18000030517578,70.86000061035156,71.75,1910000.0
2011-01-11,71.44999694824219,71.25,71.0199966430664,71.77999877929688,1902600.0
2011-01-12,71.5199966430664,71.16000366210938,71.05999755859375,71.9000015258789,1187700.0
2011-01-13,71.8499984741211,71.77999877929688,71.44000244140625,72.1500015258789,2041300.0
2011-01-14,71.66999816894531,72.18000030517578,71.22000122070312,72.27999877929688,1529000.0
2011-01-18,72.37999725341797,72.7300033569336,71.61000061035156,73.04000091552734,3287800.0
2011-01-19,72.16000366210938,72.66999816894531,71.86000061035156,72.66999816894531,2221100.0
2011-01-20,72.48999786376953,73.44999694824219,72.47000122070312,73.47000122070312,2407700.0
2011-01-21,73.69999694824219,72.97000122070312,72.87999725341797,73.86000061035156,1884600.0
2011-01-24,72.45999908447266,72.73999786376953,72.2699966430664,73.08999633789062,1570400.0
2011-01-25,72.68000030517578,74.16999816894531,72.58000183105469,74.27999877929688,2882000.0
2011-01-26,74.19999694824219,74.63999938964844,72.91999816894531,75.19000244140625,3572900.0
2011-01-27,74.5999984741211,76.19999694824219,74.5999984741211,76.5,3116400.0
2011-01-28,76.05000305175781,74.12999725341797,73.8499984741211,76.19999694824219,2331000.0
2011-01-31,74.25,75.4000015258789,74.16000366210938,75.41000366210938,2152400.0
2011-02-01,75.48999786376953,76.02999877929688,75.05999755859375,76.12999725341797,1233900.0
2011-02-02,75.83000183105469,76.08000183105469,75.7699966430664,76.75,1664900.0
2011-02-03,76.44000244140625,75.66000366210938,75.31999969482422,76.44000244140625,1438500.0
2011-02-04,75.86000061035156,75.62000274658203,75.29000091552734,75.9800033569336,1319900.0
2011-02-07,75.93000030517578,76.44000244140625,75.72000122070312,76.48999786376953,1409500.0
2011-02-08,77.04000091552734,77.8499984741211,76.63999938964844,77.95999908447266,1981000.0
2011-02-09,77.58000183105469,77.9000015258789,77.18000030517578,78.20999908447266,1711600.0
2011-02-10,77.88999938964844,77.26000213623047,77.05000305175781,77.9000015258789,2082900.0
2011-02-11,77.08000183105469,77.44999694824219,76.58999633789062,77.72000122070312,1332100.0
2011-02-14,77.58999633789062,76.87000274658203,76.5,77.6500015258789,1329800.0
2011-02-15,76.41000366210938,77.62000274658203,76.08000183105469,77.72000122070312,1864500.0
2011-02-16,77.69999694824219,77.05000305175781,76.22000122070312,77.80000305175781,1458400.0
2011-02-17,76.7699966430664,77.30000305175781,76.56999969482422,77.51000213623047,962300.0
2011-02-18,77.8499984741211,78.11000061035156,77.69000244140625,78.2699966430664,1971300.0
2011-02-22,77.30000305175781,76.22000122070312,75.94999694824219,77.33999633789062,1371300.0
2011-02-23,76.04000091552734,75.44999694824219,74.88999938964844,76.7300033569336,1683900.0
2011-02-24,75.54000091552734,76.11000061035156,75.12999725341797,76.44999694824219,1606600.0
2011-02-25,76.29000091552734,75.94000244140625,75.55999755859375,76.80000305175781,1320000.0
2011-02-28,76.2699966430664,76.12000274658203,75.93000030517578,76.79000091552734,2031200.0
2011-03-01,76.3499984741211,75.06999969482422,74.9000015258789,76.87000274658203,1779500.0
2011-03-02,74.73999786376953,75.11000061035156,74.18000030517578,75.44000244140625,1825200.0
2011-03-03,75.86000061035156,77.66000366210938,75.86000061035156,78.12000274658203,2069300.0
2011-03-04,76.12999725341797,76.31999969482422,74.87999725341797,76.5999984741211,3654400.0
2011-03-07,76.41999816894531,75.44999694824219,75.06999969482422,77.0,1941300.0
2011-03-08,75.54000091552734,76.55999755859375,75.4800033569336,76.87999725341797,1479600.0
2011-03-09,76.31999969482422,76.9800033569336,75.80999755859375,77.01000213623047,1529800.0
2011-03-10,76.16000366210938,75.3499984741211,75.16000366210938,76.29000091552734,1478000.0
2011-03-11,75.55000305175781,76.12999725341797,74.37000274658203,76.66000366210938,1899900.0
2011-03-14,75.43000030517578,75.4800033569336,74.6500015258789,75.93000030517578,1372500.0
2011-03-15,73.51000213623047,74.83000183105469,73.30999755859375,75.27999877929688,2311400.0
2011-03-16,74.7699966430664,73.75,73.22000122070312,74.83000183105469,3142400.0
2011-03-17,75.0,73.95999908447266,73.56999969482422,75.38999938964844,2936100.0
2011-03-18,75.1500015258789,74.37999725341797,73.73999786376953,75.27999877929688,4492100.0
2011-03-21,75.02999877929688,75.70999908447266,74.95999908447266,76.44000244140625,1397800.0
2011-03-22,75.83000183105469,76.04000091552734,75.66999816894531,76.27999877929688,1375100.0
2011-03-23,76.02999877929688,76.2300033569336,75.63999938964844,76.62000274658203,1185900.0
2011-03-24,76.55999755859375,76.8499984741211,76.01000213623047,76.9800033569336,1006600.0
2011-03-25,76.93000030517578,76.51000213623047,76.33999633789062,77.13999938964844,1166500.0
2011-03-28,76.58999633789062,75.93000030517578,75.72000122070312,76.73999786376953,1570100.0
2011-03-29,75.91000366210938,76.2699966430664,75.55999755859375,76.5,1270900.0
2011-03-30,76.70999908447266,76.0,75.5199966430664,76.70999908447266,1876700.0
2011-03-31,75.83000183105469,76.55999755859375,75.69999694824219,76.98999786376953,1646100.0
2011-04-01,76.83000183105469,77.41999816894531,76.7300033569336,78.0,1700300.0
2011-04-04,74.69999694824219,73.37000274658203,72.12000274658203,74.69999694824219,11382300.0
2011-04-05,73.25,74.5999984741211,73.0199966430664,74.88999938964844,3090000.0
2011-04-06,74.68000030517578,74.73999786376953,74.0999984741211,74.87999725341797,2022400.0
2011-04-07,74.66000366210938,74.94999694824219,74.2699966430664,75.19999694824219,1703500.0
2011-04-08,75.23999786376953,74.51000213623047,74.2699966430664,75.37000274658203,1660000.0
2011-04-11,74.44000244140625,73.75,73.55999755859375,74.76000213623047,2040800.0
2011-04-12,73.47000122070312,72.91999816894531,72.62999725341797,73.58999633789062,1756400.0
2011-04-13,73.31999969482422,71.80999755859375,70.9800033569336,73.44000244140625,2997300.0
2011-04-14,71.44000244140625,71.45999908447266,70.93000030517578,71.80000305175781,2316100.0
2011-04-15,71.80999755859375,71.87999725341797,71.13999938964844,72.37999725341797,1994400.0
2011-04-18,71.01000213623047,70.79000091552734,70.47000122070312,71.19000244140625,2118100.0
2011-04-19,71.0,71.05999755859375,70.8499984741211,71.43000030517578,1443000.0
2011-04-20,71.83000183105469,72.37000274658203,71.27999877929688,72.7300033569336,1424000.0
2011-04-21,72.86000061035156,72.25,72.1500015258789,72.86000061035156,1058800.0
2011-04-25,72.3499984741211,72.13999938964844,71.94999694824219,72.51000213623047,944700.0
2011-04-26,72.55999755859375,72.63999938964844,72.25,73.1500015258789,1800000.0
2011-04-27,72.91999816894531,72.72000122070312,72.26000213623047,73.63999938964844,1669200.0
2011-04-28,72.41999816894531,71.55000305175781,70.54000091552734,72.55000305175781,3576700.0
2011-04-29,71.76000213623047,72.81999969482422,71.7300033569336,72.94999694824219,2066900.0
2011-05-02,73.1500015258789,73.58999633789062,73.05999755859375,74.25,2571000.0
2011-05-03,73.41999816894531,74.30999755859375,73.16999816894531,74.44999694824219,1884600.0
2011-05-04,74.4000015258789,73.70999908447266,73.63999938964844,74.86000061035156,2645600.0
2011-05-05,73.36000061035156,73.69000244140625,73.04000091552734,74.58999633789062,2601600.0
2011-05-06,74.51000213623047,74.44000244140625,73.93000030517578,74.80000305175781,2408900.0
2011-05-09,74.33000183105469,74.56999969482422,74.05999755859375,75.06999969482422,1381300.0
2011-05-10,74.16999816894531,74.48999786376953,73.77999877929688,74.80000305175781,1966500.0
2011-05-11,74.31999969482422,74.73999786376953,74.16000366210938,74.97000122070312,1579000.0
2011-05-12,74.61000061035156,74.80999755859375,74.33000183105469,75.29000091552734,1155200.0
2011-05-13,74.73999786376953,74.37000274658203,73.7300033569336,74.98999786376953,1879600.0
2011-05-16,74.22000122070312,74.23999786376953,73.66000366210938,74.62999725341797,1388300.0
2011-05-17,73.9800033569336,73.5,72.86000061035156,74.33999633789062,1586500.0
2011-05-18,73.73999786376953,74.0,73.2699966430664,74.30000305175781,1403900.0
2011-05-19,74.52999877929688,73.87999725341797,73.76000213623047,74.9800033569336,2009300.0
2011-05-20,73.80000305175781,73.02999877929688,72.86000061035156,73.88999938964844,1833400.0
2011-05-23,72.22000122070312,71.38999938964844,71.37999725341797,72.7699966430664,2498000.0
2011-05-24,71.54000091552734,70.94999694824219,70.80000305175781,71.95999908447266,2774700.0
2011-05-25,70.80000305175781,70.52999877929688,70.16999816894531,70.80000305175781,2721300.0
2011-05-26,70.29000091552734,70.19999694824219,69.83000183105469,70.61000061035156,2005500.0
2011-05-27,70.52999877929688,71.26000213623047,70.45999908447266,71.54000091552734,2903000.0
2011-05-31,73.19000244140625,74.22000122070312,72.7699966430664,74.68000030517578,5001600.0
2011-06-01,73.83000183105469,71.80000305175781,71.79000091552734,74.13999938964844,2946500.0
2011-06-02,71.97000122070312,71.41999816894531,71.3499984741211,72.5,2423400.0
2011-06-03,70.52999877929688,70.5999984741211,70.04000091552734,70.86000061035156,2751300.0
2011-06-06,70.41000366210938,70.69999694824219,70.31999969482422,71.11000061035156,2139900.0
2011-06-07,71.05000305175781,70.66000366210938,70.58999633789062,71.1500015258789,2269800.0
2011-06-08,70.62999725341797,70.4000015258789,70.04000091552734,70.8499984741211,2010400.0
2011-06-09,70.68000030517578,70.48999786376953,70.05999755859375,70.94000244140625,1547100.0
2011-06-10,70.16999816894531,69.37000274658203,69.19999694824219,70.63999938964844,2812100.0
2011-06-13,69.69000244140625,69.63999938964844,69.2300033569336,69.87999725341797,1929700.0
2011-06-14,70.33000183105469,70.44000244140625,70.30000305175781,70.81999969482422,1634300.0
2011-06-15,69.9800033569336,70.8499984741211,69.94999694824219,71.06999969482422,3247600.0
2011-06-16,71.08000183105469,71.27999877929688,70.8499984741211,72.05000305175781,1771800.0
