Date,xomopen,xomclose,xomlow,xomhigh,xomvolume
2010-11-24,69.25,69.87999725341797,69.19000244140625,70.0,19335600.0
2010-11-26,69.30000305175781,69.2300033569336,68.9000015258789,69.43000030517578,7324600.0
2010-11-29,68.86000061035156,69.44999694824219,68.30000305175781,69.63999938964844,20021200.0
2010-11-30,68.55000305175781,69.55999755859375,68.31999969482422,69.75,27524300.0
2010-12-01,70.37999725341797,71.33000183105469,70.37999725341797,71.55000305175781,26590200.0
2010-12-02,71.19000244140625,71.4800033569336,70.94999694824219,71.66000366210938,21274800.0
2010-12-03,71.01000213623047,71.19000244140625,70.88999938964844,71.30000305175781,19457100.0
2010-12-06,71.19999694824219,71.30999755859375,71.05999755859375,71.5999984741211,15985400.0
2010-12-07,71.91000366210938,71.45999908447266,71.41999816894531,72.18000030517578,23694600.0
2010-12-08,71.87000274658203,71.8499984741211,71.4800033569336,72.22000122070312,22654900.0
2010-12-09,72.05000305175781,72.0,71.33000183105469,72.13999938964844,17971600.0
2010-12-10,72.18000030517578,72.18000030517578,71.62000274658203,72.18000030517578,17699500.0
2010-12-13,72.41000366210938,72.36000061035156,72.06999969482422,72.75,21170500.0
2010-12-14,72.2300033569336,72.18000030517578,71.93000030517578,72.5,20625900.0
2010-12-15,71.87000274658203,71.8499984741211,71.79000091552734,72.30999755859375,20979000.0
2010-12-16,71.91999816894531,72.22000122070312,71.56999969482422,72.33000183105469,18513900.0
2010-12-17,72.11000061035156,72.16999816894531,71.77999877929688,72.38999938964844,36761300.0
2010-12-20,72.23999786376953,72.22000122070312,71.87999725341797,72.5,16045800.0
2010-12-21,72.43000030517578,72.72000122070312,72.2300033569336,72.97000122070312,21772800.0
2010-12-22,72.94000244140625,72.80000305175781,72.6500015258789,73.0,14606600.0
2010-12-23,72.94000244140625,73.19999694824219,72.83000183105469,73.19999694824219,11390900.0
2010-12-27,72.80999755859375,73.01000213623047,72.80999755859375,73.30000305175781,9757200.0
2010-12-28,73.19999694824219,73.41999816894531,72.95999908447266,73.55999755859375,14423400.0
2010-12-29,73.41000366210938,73.37000274658203,73.33999633789062,73.69000244140625,11797700.0
2010-12-30,73.29000091552734,73.36000061035156,73.05000305175781,73.51000213623047,10790400.0
2010-12-31,73.16000366210938,73.12000274658203,73.0199966430664,73.51000213623047,15273700.0
2011-01-03,73.72000122070312,74.55000305175781,73.63999938964844,74.79000091552734,23320700.0
2011-01-04,74.70999908447266,74.9000015258789,74.41999816894531,74.94999694824219,20028500.0
2011-01-05,74.66999816894531,74.69999694824219,74.13999938964844,74.87000274658203,16550800.0
2011-01-06,74.9000015258789,75.18000030517578,74.66999816894531,75.43000030517578,22525300.0
2011-01-07,75.20999908447266,75.58999633789062,75.08999633789062,75.9000015258789,19297700.0
2011-01-10,75.12999725341797,75.12999725341797,74.58000183105469,75.2699966430664,20766400.0
2011-01-11,75.0199966430664,75.69000244140625,75.0199966430664,75.86000061035156,15805400.0
2011-01-12,75.94000244140625,76.58000183105469,75.66999816894531,76.62000274658203,17363000.0
2011-01-13,76.6500015258789,76.70999908447266,75.9800033569336,76.81999969482422,20438100.0
2011-01-14,76.66999816894531,77.83999633789062,76.5,78.0,23478700.0
2011-01-18,77.79000091552734,78.70999908447266,77.72000122070312,78.8499984741211,23883600.0
2011-01-19,78.62999725341797,78.23999786376953,78.12999725341797,78.93000030517578,21844100.0
2011-01-20,77.9800033569336,77.75,76.7699966430664,78.16000366210938,29121600.0
2011-01-21,78.20999908447266,78.9800033569336,78.05999755859375,79.0999984741211,25084400.0
2011-01-24,78.8499984741211,78.58999633789062,78.08999633789062,79.18000030517578,24871600.0
2011-01-25,78.22000122070312,78.68000030517578,77.93000030517578,78.98999786376953,21626300.0
2011-01-26,78.70999908447266,79.66000366210938,78.48999786376953,79.86000061035156,25555400.0
2011-01-27,79.83999633789062,79.87999725341797,79.33999633789062,79.9800033569336,17003500.0
2011-01-28,79.77999877929688,78.98999786376953,78.87000274658203,79.88999938964844,26300600.0
2011-01-31,79.91999816894531,80.68000030517578,79.01000213623047,80.81999969482422,34514400.0
2011-02-01,81.13999938964844,83.91000366210938,81.04000091552734,83.95999908447266,40829600.0
2011-02-02,83.58999633789062,83.41000366210938,83.26000213623047,83.9800033569336,18176900.0
2011-02-03,83.05999755859375,83.44000244140625,82.45999908447266,83.55000305175781,19647700.0
2011-02-04,83.25,83.27999877929688,82.8499984741211,83.5199966430664,16558300.0
2011-02-07,83.44999694824219,83.93000030517578,83.36000061035156,84.0,15304300.0
2011-02-08,83.5,82.9800033569336,82.63999938964844,83.6500015258789,17463500.0
2011-02-09,82.44000244140625,82.55000305175781,81.7699966430664,82.77999877929688,15890900.0
2011-02-10,81.68000030517578,83.19999694824219,81.61000061035156,83.30999755859375,21050500.0
2011-02-11,82.2300033569336,82.81999969482422,82.2300033569336,83.41000366210938,15993500.0
2011-02-14,82.06999969482422,84.91000366210938,81.88999938964844,85.11000061035156,33108300.0
2011-02-15,84.79000091552734,82.97000122070312,82.66999816894531,84.88999938964844,25684600.0
2011-02-16,83.05999755859375,83.69000244140625,82.86000061035156,83.86000061035156,16673500.0
2011-02-17,83.97000122070312,83.87999725341797,83.05000305175781,83.97000122070312,17853500.0
2011-02-18,83.91000366210938,84.5,83.5,84.5,22839500.0
2011-02-22,84.97000122070312,85.44000244140625,84.7300033569336,86.69999694824219,32580400.0
2011-02-23,86.0,87.06999969482422,85.47000122070312,88.2300033569336,38624600.0
2011-02-24,87.19999694824219,85.97000122070312,85.45999908447266,87.52999877929688,28577100.0
2011-02-25,85.79000091552734,85.33999633789062,85.29000091552734,86.23999786376953,22230300.0
2011-02-28,85.87000274658203,85.52999877929688,85.48999786376953,86.55999755859375,24507000.0
2011-03-01,86.41000366210938,84.80000305175781,84.69999694824219,86.5,23001800.0
2011-03-02,84.58999633789062,85.08000183105469,83.55000305175781,85.31999969482422,17423600.0
2011-03-03,85.45999908447266,85.81999969482422,85.05000305175781,85.94999694824219,17153500.0
2011-03-04,85.91999816894531,85.08000183105469,84.69999694824219,86.0,20028600.0
2011-03-07,85.83999633789062,84.72000122070312,84.69000244140625,86.08000183105469,18062700.0
2011-03-08,84.5999984741211,84.5999984741211,83.75,85.11000061035156,17658200.0
2011-03-09,84.12000274658203,84.37999725341797,83.55999755859375,84.55000305175781,13306600.0
2011-03-10,83.80000305175781,81.37999725341797,81.19999694824219,83.80000305175781,25996300.0
2011-03-11,81.0199966430664,82.12000274658203,80.0999984741211,82.91000366210938,17607100.0
2011-03-14,81.66999816894531,82.37999725341797,81.45999908447266,82.63999938964844,16383200.0
2011-03-15,80.16999816894531,81.38999938964844,79.75,82.08999633789062,23191300.0
2011-03-16,81.2300033569336,79.30999755859375,78.80000305175781,81.80999755859375,33396500.0
2011-03-17,80.37999725341797,81.16000366210938,80.2300033569336,81.5,21941300.0
2011-03-18,81.7699966430664,80.8499984741211,80.8499984741211,82.33000183105469,28895900.0
2011-03-21,81.87000274658203,82.83999633789062,81.86000061035156,83.33000183105469,18207000.0
2011-03-22,83.0999984741211,82.55999755859375,82.33000183105469,83.2300033569336,16209700.0
2011-03-23,82.6500015258789,82.5999984741211,82.0,83.0,15390600.0
2011-03-24,82.77999877929688,82.7300033569336,82.55000305175781,83.47000122070312,17009000.0
2011-03-25,82.98999786376953,83.62000274658203,82.81999969482422,83.93000030517578,16497300.0
2011-03-28,83.86000061035156,83.47000122070312,83.44999694824219,84.01000213623047,14608200.0
2011-03-29,83.16000366210938,83.25,82.61000061035156,83.88999938964844,16277400.0
2011-03-30,83.80000305175781,84.48999786376953,83.51000213623047,84.86000061035156,15770400.0
2011-03-31,84.81999969482422,84.12999725341797,84.11000061035156,84.94000244140625,15317800.0
2011-04-01,84.72000122070312,84.68000030517578,84.16999816894531,84.83999633789062,15531500.0
2011-04-04,84.26000213623047,84.87000274658203,84.06999969482422,84.93000030517578,13096100.0
2011-04-05,84.68000030517578,85.41999816894531,84.55999755859375,85.94000244140625,17122600.0
2011-04-06,85.7300033569336,85.18000030517578,84.95999908447266,85.88999938964844,13339700.0
2011-04-07,85.16000366210938,85.76000213623047,84.91000366210938,85.79000091552734,16006700.0
2011-04-08,86.0,85.94999694824219,85.36000061035156,86.22000122070312,15943200.0
2011-04-11,85.94999694824219,85.16000366210938,84.77999877929688,86.1500015258789,13026500.0
2011-04-12,84.23999786376953,83.18000030517578,82.66999816894531,84.25,20728800.0
2011-04-13,83.58000183105469,83.16000366210938,82.55999755859375,83.94999694824219,14489400.0
2011-04-14,82.37999725341797,83.44000244140625,82.37999725341797,83.83999633789062,15717500.0
2011-04-15,83.80000305175781,84.29000091552734,83.36000061035156,84.47000122070312,17022500.0
2011-04-18,83.11000061035156,83.0999984741211,82.44000244140625,84.0,15107300.0
2011-04-19,82.97000122070312,83.80000305175781,82.97000122070312,83.98999786376953,12770800.0
2011-04-20,85.05000305175781,85.6500015258789,84.87000274658203,85.68000030517578,15447600.0
2011-04-21,85.7699966430664,86.36000061035156,85.55999755859375,86.43000030517578,12797200.0
2011-04-25,86.29000091552734,86.22000122070312,85.88999938964844,86.5,9852800.0
2011-04-26,86.43000030517578,87.41999816894531,86.26000213623047,87.4800033569336,17908800.0
2011-04-27,87.4800033569336,87.77999877929688,86.29000091552734,87.9000015258789,17755800.0
2011-04-28,87.02999877929688,87.33999633789062,86.52999877929688,87.5,18705300.0
2011-04-29,87.43000030517578,87.9800033569336,87.02999877929688,88.0,17352300.0
2011-05-02,88.0999984741211,86.97000122070312,86.47000122070312,88.12999725341797,18651200.0
2011-05-03,86.58999633789062,85.62000274658203,85.04000091552734,86.77999877929688,18417100.0
2011-05-04,85.19000244140625,84.80999755859375,83.91000366210938,85.5999984741211,22867000.0
2011-05-05,83.5199966430664,82.62000274658203,81.58999633789062,83.98999786376953,27491200.0
2011-05-06,83.2699966430664,82.69000244140625,81.8499984741211,84.0999984741211,26314700.0
2011-05-09,83.01000213623047,83.18000030517578,82.16000366210938,83.72000122070312,18254600.0
2011-05-10,83.08000183105469,83.33999633789062,82.5,83.76000213623047,17695700.0
2011-05-11,82.51000213623047,81.12000274658203,80.44000244140625,82.69000244140625,24192000.0
2011-05-12,80.62000274658203,81.05000305175781,79.41999816894531,81.58999633789062,21853600.0
2011-05-13,81.29000091552734,80.87000274658203,80.22000122070312,81.7699966430664,17628500.0
2011-05-16,80.22000122070312,80.23999786376953,80.12000274658203,81.2699966430664,16435100.0
2011-05-17,79.98999786376953,80.41000366210938,79.5999984741211,80.79000091552734,18067800.0
2011-05-18,80.87999725341797,81.73999786376953,80.43000030517578,82.2699966430664,17957000.0
2011-05-19,82.2699966430664,82.33000183105469,81.33999633789062,82.58000183105469,15229100.0
2011-05-20,81.9800033569336,81.56999969482422,80.9000015258789,82.25,19003400.0
2011-05-23,80.22000122070312,80.66999816894531,80.06999969482422,81.01000213623047,16288500.0
2011-05-24,81.05000305175781,81.29000091552734,80.94000244140625,82.12000274658203,15687300.0
2011-05-25,80.97000122070312,81.95999908447266,80.83999633789062,82.52999877929688,19347200.0
2011-05-26,81.5999984741211,82.38999938964844,81.19000244140625,82.56999969482422,16873700.0
2011-05-27,82.73999786376953,82.62999725341797,82.1500015258789,83.12999725341797,11949100.0
2011-05-31,83.27999877929688,83.47000122070312,82.72000122070312,83.75,23630700.0
2011-06-01,83.55000305175781,82.02999877929688,81.76000213623047,83.6500015258789,19550200.0
2011-06-02,81.7699966430664,81.33000183105469,80.6500015258789,82.31999969482422,18152600.0
2011-06-03,80.23999786376953,81.18000030517578,80.18000030517578,81.79000091552734,17281200.0
2011-06-06,80.93000030517578,80.29000091552734,80.08000183105469,81.19000244140625,15954300.0
2011-06-07,80.61000061035156,80.0,79.97000122070312,81.08999633789062,16188100.0
2011-06-08,80.61000061035156,80.76000213623047,80.5199966430664,81.87000274658203,23567300.0
2011-06-09,81.23999786376953,81.18000030517578,80.95999908447266,81.68000030517578,17665100.0
2011-06-10,80.94999694824219,79.77999877929688,79.72000122070312,80.94999694824219,18965900.0
2011-06-13,80.0,79.2300033569336,78.83999633789062,80.5999984741211,17854200.0
2011-06-14,80.05000305175781,80.37999725341797,79.94000244140625,80.81999969482422,16443400.0
2011-06-15,79.52999877929688,78.66000366210938,78.37000274658203,79.88999938964844,21713900.0
2011-06-16,78.58999633789062,79.22000122070312,78.33000183105469,79.51000213623047,19037500.0
2011-06-17,79.8499984741211,79.0199966430664,78.69000244140625,79.94999694824219,25441200.0
2011-06-20,78.6500015258789,79.70999908447266,78.62000274658203,79.94999694824219,15836400.0
2011-06-21,80.2300033569336,80.56999969482422,80.01000213623047,81.12000274658203,17897300.0
2011-06-22,80.16000366210938,79.81999969482422,79.56999969482422,80.66999816894531,18599700.0
2011-06-23,78.73999786376953,78.44000244140625,77.2300033569336,78.75,30032800.0
2011-06-24,78.55000305175781,76.77999877929688,76.77999877929688,78.62999725341797,36292700.0
2011-06-27,76.87999725341797,77.91999816894531,76.72000122070312,78.4800033569336,20606900.0
2011-06-28,78.56999969482422,79.62999725341797,78.37999725341797,79.66000366210938,18421500.0
2011-06-29,79.8499984741211,80.25,79.22000122070312,80.5,18899900.0
2011-06-30,80.38999938964844,81.37999725341797,80.2699966430664,81.41000366210938,19942100.0
2011-07-01,81.19000244140625,82.01000213623047,80.58999633789062,82.08999633789062,18050100.0
2011-07-05,81.30000305175781,81.5999984741211,81.26000213623047,82.12000274658203,18859600.0
2011-07-06,81.4000015258789,81.56999969482422,80.8499984741211,81.66000366210938,15042600.0
2011-07-07,82.2699966430664,82.36000061035156,81.87000274658203,82.5999984741211,18379200.0
2011-07-08,81.58000183105469,82.41999816894531,81.45999908447266,82.52999877929688,18336500.0
2011-07-11,81.30000305175781,81.9000015258789,81.12000274658203,82.11000061035156,20717000.0
2011-07-12,81.51000213623047,81.88999938964844,81.5,83.01000213623047,22639600.0
2011-07-13,82.2699966430664,82.4800033569336,82.08000183105469,83.45999908447266,19015100.0
2011-07-14,83.05000305175781,82.23999786376953,82.08999633789062,83.11000061035156,19413200.0
2011-07-15,82.41999816894531,83.0,82.26000213623047,83.08999633789062,22705100.0
2011-07-18,82.29000091552734,82.6500015258789,82.08000183105469,82.8499984741211,17343500.0
2011-07-19,82.9000015258789,83.62999725341797,82.80000305175781,83.76000213623047,16424900.0
2011-07-20,83.83999633789062,83.30000305175781,83.16999816894531,83.88999938964844,12808400.0
2011-07-21,83.86000061035156,85.0199966430664,83.75,85.23999786376953,21359700.0
2011-07-22,85.19999694824219,85.22000122070312,84.54000091552734,85.41000366210938,13152600.0
2011-07-25,84.19999694824219,84.56999969482422,84.19999694824219,85.12999725341797,14007600.0
2011-07-26,84.66999816894531,84.37000274658203,84.04000091552734,85.0999984741211,16226700.0
2011-07-27,83.79000091552734,83.30999755859375,83.23999786376953,84.25,19820600.0
2011-07-28,81.73999786376953,81.45999908447266,81.1500015258789,82.44999694824219,24556600.0
2011-07-29,80.79000091552734,79.79000091552734,79.76000213623047,80.87999725341797,26609000.0
2011-08-01,80.81999969482422,79.5999984741211,78.73999786376953,81.18000030517578,22864500.0
2011-08-02,78.9000015258789,77.83999633789062,77.81999969482422,79.61000061035156,28410500.0
2011-08-03,77.94000244140625,77.72000122070312,76.45999908447266,78.0999984741211,28373000.0
2011-08-04,76.68000030517578,73.83999633789062,73.51000213623047,77.12999725341797,42624200.0
2011-08-05,75.01000213623047,74.81999969482422,72.06999969482422,75.79000091552734,47167500.0
2011-08-08,72.73999786376953,70.19000244140625,69.9000015258789,73.44000244140625,58857600.0
2011-08-09,70.79000091552734,71.63999938964844,67.02999877929688,71.87000274658203,61753300.0
2011-08-10,70.73999786376953,68.02999877929688,67.45999908447266,70.98999786376953,47758300.0
2011-08-11,68.80999755859375,71.58000183105469,68.62999725341797,72.4000015258789,50328600.0
2011-08-12,72.36000061035156,72.0,71.5999984741211,73.0999984741211,31129000.0
2011-08-15,73.04000091552734,74.29000091552734,72.75,74.37999725341797,23388200.0
2011-08-16,73.3499984741211,73.5,72.83000183105469,74.33999633789062,26341400.0
2011-08-17,74.29000091552734,74.16000366210938,73.5,74.75,18269400.0
2011-08-18,72.41000366210938,70.94000244140625,70.20999908447266,72.79000091552734,35457700.0
2011-08-19,70.06999969482422,69.80000305175781,69.66999816894531,71.9800033569336,34935300.0
2011-08-22,72.1500015258789,70.18000030517578,69.58000183105469,72.16000366210938,27202900.0
2011-08-23,70.5999984741211,73.66000366210938,70.5199966430664,73.80000305175781,38059600.0
2011-08-24,72.95999908447266,73.54000091552734,72.2699966430664,73.86000061035156,22752900.0
2011-08-25,73.63999938964844,71.7699966430664,71.2699966430664,73.91999816894531,30924500.0
2011-08-26,70.87999725341797,72.63999938964844,70.20999908447266,73.0,26974400.0
2011-08-29,73.33000183105469,74.12000274658203,72.9800033569336,74.22000122070312,18967100.0
2011-08-30,73.58999633789062,73.91000366210938,72.97000122070312,74.4000015258789,22437000.0
2011-08-31,74.36000061035156,74.0199966430664,73.33999633789062,74.87000274658203,29189000.0
2011-09-01,74.1500015258789,73.48999786376953,73.44999694824219,74.86000061035156,23393500.0
2011-09-02,72.11000061035156,72.13999938964844,71.5,72.69000244140625,21071800.0
2011-09-06,70.13999938964844,71.1500015258789,69.91000366210938,71.31999969482422,25416300.0
2011-09-07,72.23999786376953,73.6500015258789,71.75,73.6500015258789,23108400.0
2011-09-08,73.38999938964844,72.81999969482422,72.54000091552734,74.33999633789062,22434800.0
2011-09-09,72.16999816894531,71.01000213623047,70.58999633789062,72.56999969482422,27969100.0
2011-09-12,70.33999633789062,71.83999633789062,69.87000274658203,71.88999938964844,26205800.0
2011-09-13,71.76000213623047,71.6500015258789,70.80999755859375,71.9800033569336,22825400.0
2011-09-14,71.95999908447266,72.63999938964844,71.16000366210938,73.76000213623047,26042800.0
2011-09-15,73.43000030517578,74.01000213623047,72.68000030517578,74.05999755859375,21858300.0
2011-09-16,74.5199966430664,74.55000305175781,73.56999969482422,74.75,34652600.0
2011-09-19,72.91000366210938,73.69999694824219,72.5,74.0999984741211,19822500.0
2011-09-20,73.87000274658203,74.01000213623047,73.44000244140625,74.9800033569336,20420000.0
2011-09-21,73.87999725341797,71.97000122070312,71.83000183105469,74.29000091552734,23806200.0
2011-09-22,69.94000244140625,69.23999786376953,68.16999816894531,70.45999908447266,43223000.0
2011-09-23,68.45999908447266,69.30999755859375,67.93000030517578,70.11000061035156,26583200.0
2011-09-26,70.01000213623047,71.72000122070312,69.5,71.88999938964844,30342400.0
2011-09-27,73.33000183105469,72.91000366210938,72.41999816894531,74.33999633789062,26689900.0
2011-09-28,72.43000030517578,72.06999969482422,71.86000061035156,74.29000091552734,26026500.0
2011-09-29,73.12000274658203,73.87999725341797,72.66999816894531,74.04000091552734,27713900.0
2011-09-30,72.76000213623047,72.62999725341797,72.62999725341797,74.58999633789062,30917000.0
2011-10-03,72.05000305175781,71.1500015258789,71.1500015258789,73.0999984741211,31004200.0
2011-10-04,70.25,72.83000183105469,69.20999908447266,73.1500015258789,36500000.0
2011-10-05,72.66999816894531,73.94999694824219,72.20999908447266,74.0,28239800.0
2011-10-06,73.30000305175781,73.88999938964844,72.62999725341797,74.0,24869800.0
2011-10-07,74.47000122070312,73.55999755859375,73.02999877929688,74.5199966430664,23573900.0
2011-10-10,74.7300033569336,76.27999877929688,74.6500015258789,76.29000091552734,20465800.0
2011-10-11,75.77999877929688,76.2699966430664,75.70999908447266,76.66999816894531,17862100.0
2011-10-12,76.73999786376953,77.16000366210938,76.30999755859375,77.66000366210938,22239000.0
2011-10-13,76.22000122070312,76.37000274658203,75.83999633789062,76.79000091552734,19540300.0
2011-10-14,77.0999984741211,78.11000061035156,77.06999969482422,78.2300033569336,17870600.0
2011-10-17,77.87000274658203,77.47000122070312,77.12000274658203,78.48999786376953,18836200.0
2011-10-18,77.56999969482422,78.88999938964844,77.0199966430664,79.51000213623047,23878500.0
2011-10-19,78.56999969482422,78.43000030517578,77.91999816894531,79.23999786376953,20910900.0
2011-10-20,78.31999969482422,78.70999908447266,77.83000183105469,79.11000061035156,22227600.0
2011-10-21,79.58999633789062,80.12999725341797,79.18000030517578,80.16000366210938,27855300.0
2011-10-24,79.91999816894531,80.16999816894531,79.55000305175781,80.5,19861100.0
2011-10-25,79.83000183105469,79.44000244140625,79.05000305175781,80.48999786376953,23433400.0
2011-10-26,80.16000366210938,81.06999969482422,79.27999877929688,81.2699966430664,27170500.0
2011-10-27,81.91000366210938,81.87999725341797,80.69000244140625,82.19999694824219,35489500.0
2011-10-28,80.98999786376953,81.4800033569336,80.44000244140625,81.98999786376953,21753400.0
2011-10-31,80.58999633789062,78.08999633789062,78.0,80.63999938964844,30616900.0
2011-11-01,75.81999969482422,75.94000244140625,75.44999694824219,77.11000061035156,35835000.0
2011-11-02,77.37000274658203,77.37000274658203,76.5,77.58999633789062,21761300.0
2011-11-03,78.19000244140625,78.86000061035156,77.44000244140625,79.0,24480600.0
2011-11-04,78.06999969482422,78.5199966430664,77.37999725341797,78.61000061035156,18192800.0
2011-11-07,78.81999969482422,79.3499984741211,78.12000274658203,79.48999786376953,17998100.0
2011-11-08,79.25,79.76000213623047,78.62999725341797,79.87999725341797,19023800.0
2011-11-09,77.9000015258789,77.38999938964844,77.02999877929688,78.91999816894531,24130100.0
2011-11-10,78.52999877929688,78.69999694824219,77.63999938964844,79.0199966430664,18668800.0
2011-11-11,79.62999725341797,79.72000122070312,79.33999633789062,79.94999694824219,15134500.0
2011-11-14,79.52999877929688,78.95999908447266,78.38999938964844,79.75,13589900.0
2011-11-15,78.86000061035156,79.08999633789062,78.5,79.8499984741211,19475000.0
2011-11-16,78.23999786376953,78.25,78.05999755859375,79.75,20376800.0
2011-11-17,78.12000274658203,77.86000061035156,77.0999984741211,79.43000030517578,25964300.0
2011-11-18,78.22000122070312,77.9000015258789,77.11000061035156,78.68000030517578,23104500.0
2011-11-21,76.52999877929688,76.91000366210938,76.05999755859375,77.33000183105469,20204200.0
2011-11-22,76.37999725341797,76.02999877929688,75.87999725341797,77.0999984741211,18925100.0
2011-11-23,75.02999877929688,74.58000183105469,74.52999877929688,75.31999969482422,23331800.0
2011-11-25,74.51000213623047,73.9000015258789,73.9000015258789,75.19999694824219,10254500.0
2011-11-28,75.83999633789062,75.83999633789062,75.33000183105469,76.51000213623047,20148600.0
2011-11-29,76.41000366210938,76.93000030517578,76.13999938964844,77.5,19768400.0
2011-11-30,78.41999816894531,80.44000244140625,78.37000274658203,80.52999877929688,33953000.0
2011-12-01,80.19999694824219,79.79000091552734,79.37000274658203,80.3499984741211,17261100.0
2011-12-02,80.66999816894531,79.79000091552734,79.6500015258789,80.73999786376953,19461300.0
2011-12-05,80.87999725341797,80.44999694824219,79.80000305175781,81.18000030517578,18295000.0
2011-12-06,80.62999725341797,80.81999969482422,80.29000091552734,81.63999938964844,20122700.0
2011-12-07,80.61000061035156,81.08000183105469,80.3499984741211,81.86000061035156,19643400.0
2011-12-08,80.75,79.87000274658203,79.55000305175781,80.8499984741211,18443600.0
2011-12-09,80.62999725341797,81.33999633789062,80.33999633789062,81.75,21842300.0
2011-12-12,80.7300033569336,80.05000305175781,79.20999908447266,81.08999633789062,17846500.0
2011-12-13,80.61000061035156,80.52999877929688,80.13999938964844,81.80999755859375,21873600.0
2011-12-14,79.58999633789062,79.44000244140625,78.66000366210938,80.16999816894531,23934400.0
2011-12-15,79.93000030517578,80.02999877929688,79.77999877929688,80.5999984741211,17954200.0
2011-12-16,80.73999786376953,80.16000366210938,79.87999725341797,80.91000366210938,33465700.0
2011-12-19,80.23999786376953,79.52999877929688,79.37999725341797,80.45999908447266,16048400.0
2011-12-20,80.66000366210938,82.0,80.61000061035156,82.0,21163300.0
2011-12-21,82.0199966430664,83.12000274658203,82.0,83.33999633789062,19160300.0
2011-12-22,83.55999755859375,84.29000091552734,83.30000305175781,84.83000183105469,19841300.0
2011-12-23,84.27999877929688,85.22000122070312,84.20999908447266,85.2300033569336,10243800.0
2011-12-27,84.97000122070312,85.27999877929688,84.94999694824219,85.62999725341797,10147100.0
2011-12-28,85.1500015258789,84.18000030517578,84.01000213623047,85.44000244140625,12767500.0
2011-12-29,84.08999633789062,85.2699966430664,84.08999633789062,85.33000183105469,10865900.0
2011-12-30,85.16000366210938,84.76000213623047,84.56999969482422,85.29000091552734,9768900.0
2012-01-03,85.97000122070312,86.0,85.9000015258789,86.66999816894531,20906800.0
2012-01-04,85.79000091552734,86.0199966430664,85.0999984741211,86.1500015258789,16130900.0
2012-01-05,85.63999938964844,85.76000213623047,84.91999816894531,85.94999694824219,17452800.0
2012-01-06,85.91999816894531,85.12000274658203,85.11000061035156,86.0,15942100.0
2012-01-09,85.0,85.5,84.97000122070312,85.63999938964844,11664200.0
2012-01-10,86.06999969482422,85.72000122070312,85.37999725341797,86.20999908447266,13080800.0
2012-01-11,85.0999984741211,85.08000183105469,84.47000122070312,85.4000015258789,14831400.0
2012-01-12,84.38999938964844,84.73999786376953,83.94000244140625,84.91999816894531,17357200.0
2012-01-13,84.16000366210938,84.87999725341797,83.81999969482422,84.91999816894531,15551600.0
2012-01-17,85.75,85.69000244140625,85.4000015258789,86.12999725341797,15627900.0
2012-01-18,85.30000305175781,86.44999694824219,84.95999908447266,86.5,16754200.0
2012-01-19,86.33999633789062,87.02999877929688,85.7699966430664,87.23999786376953,16383500.0
2012-01-20,87.08000183105469,87.48999786376953,86.72000122070312,87.48999786376953,19220300.0
2012-01-23,87.5,87.47000122070312,87.02999877929688,87.94000244140625,15348400.0
2012-01-24,87.08000183105469,87.18000030517578,86.66000366210938,87.22000122070312,12363800.0
2012-01-25,86.7699966430664,87.22000122070312,85.80999755859375,87.37999725341797,18202300.0
2012-01-26,87.63999938964844,86.7699966430664,86.51000213623047,87.70999908447266,15658200.0
2012-01-27,86.23999786376953,85.83000183105469,85.7699966430664,86.5,15976700.0
2012-01-30,85.2699966430664,85.48999786376953,84.58999633789062,85.5,17867000.0
2012-01-31,84.91999816894531,83.73999786376953,83.45999908447266,85.33999633789062,27225800.0
2012-02-01,84.2300033569336,83.97000122070312,83.37999725341797,84.55999755859375,22266100.0
2012-02-02,84.27999877929688,83.52999877929688,83.19000244140625,84.33999633789062,18020500.0
2012-02-03,84.23999786376953,84.91999816894531,84.05000305175781,85.0,16145400.0
2012-02-06,84.87000274658203,85.75,84.48999786376953,85.8499984741211,15000900.0
2012-02-07,85.22000122070312,86.33999633789062,84.94000244140625,86.44000244140625,15818400.0
2012-02-08,85.83000183105469,85.31999969482422,84.7300033569336,86.22000122070312,14762600.0
2012-02-09,85.33000183105469,84.87999725341797,84.66999816894531,85.69000244140625,17073400.0
2012-02-10,84.0199966430664,83.80000305175781,83.3499984741211,84.0999984741211,15328900.0
2012-02-13,84.33999633789062,84.41999816894531,83.88999938964844,84.5999984741211,11473700.0
2012-02-14,84.41999816894531,84.66999816894531,83.8499984741211,84.70999908447266,12961900.0
2012-02-15,84.86000061035156,84.12000274658203,83.91000366210938,84.91999816894531,13911600.0
2012-02-16,84.44999694824219,85.41000366210938,84.08000183105469,85.62000274658203,14769600.0
2012-02-17,86.06999969482422,85.62000274658203,84.91999816894531,86.12000274658203,16597200.0
2012-02-21,86.04000091552734,86.56999969482422,86.04000091552734,86.77999877929688,15481300.0
2012-02-22,86.83999633789062,86.91999816894531,86.6500015258789,87.25,11983200.0
2012-02-23,86.58000183105469,87.0199966430664,86.47000122070312,87.16999816894531,12404600.0
2012-02-24,87.37000274658203,87.33999633789062,87.01000213623047,87.47000122070312,10767100.0
2012-02-27,87.1500015258789,87.2300033569336,86.77999877929688,87.83000183105469,13323500.0
2012-02-28,87.2300033569336,87.13999938964844,86.55000305175781,87.44000244140625,14317600.0
2012-02-29,87.44999694824219,86.5,86.20999908447266,87.48999786376953,18293200.0
