Date,uhalopen,uhalclose,uhallow,uhalhigh,uhalvolume
2008-03-27,58.279998779296875,58.16999816894531,57.38999938964844,60.20000076293945,171500.0
2008-03-28,58.060001373291016,55.63999938964844,55.380001068115234,59.97999954223633,201100.0
2008-03-31,55.81999969482422,57.09000015258789,55.81999969482422,59.20000076293945,87100.0
2008-04-01,58.380001068115234,58.97999954223633,57.650001525878906,59.95000076293945,90500.0
2008-04-02,59.08000183105469,58.97999954223633,58.040000915527344,60.0,44400.0
2008-04-03,58.310001373291016,57.31999969482422,57.06999969482422,59.09000015258789,49100.0
2008-04-04,57.599998474121094,57.470001220703125,55.02000045776367,58.79999923706055,44600.0
2008-04-07,57.43000030517578,58.06999969482422,56.97999954223633,59.5,36900.0
2008-04-08,57.189998626708984,57.689998626708984,57.189998626708984,59.41999816894531,57500.0
2008-04-09,57.650001525878906,55.84000015258789,55.22999954223633,58.36000061035156,74000.0
2008-04-10,55.709999084472656,57.630001068115234,55.709999084472656,58.790000915527344,76100.0
2008-04-11,56.83000183105469,56.29999923706055,55.959999084472656,57.709999084472656,46700.0
2008-04-14,56.060001373291016,56.459999084472656,55.29999923706055,57.25,40400.0
2008-04-15,56.72999954223633,56.68000030517578,55.83000183105469,56.95000076293945,26600.0
2008-04-16,57.349998474121094,58.20000076293945,57.22999954223633,58.7400016784668,60500.0
2008-04-17,57.7599983215332,57.279998779296875,56.810001373291016,58.380001068115234,30000.0
2008-04-18,58.130001068115234,58.529998779296875,57.61000061035156,59.22999954223633,54200.0
2008-04-21,57.900001525878906,58.4900016784668,57.900001525878906,59.93000030517578,69800.0
2008-04-22,58.09000015258789,57.20000076293945,56.77000045776367,58.97999954223633,51200.0
2008-04-23,58.06999969482422,58.0,57.02000045776367,58.58000183105469,42600.0
2008-04-24,57.400001525878906,58.79999923706055,56.31999969482422,59.25,56100.0
2008-04-25,59.130001068115234,58.060001373291016,56.939998626708984,59.43000030517578,41500.0
2008-04-28,57.869998931884766,58.209999084472656,57.56999969482422,58.4900016784668,40300.0
2008-04-29,58.040000915527344,57.75,57.25,58.220001220703125,67500.0
2008-04-30,58.040000915527344,57.43000030517578,57.22999954223633,58.400001525878906,45000.0
2008-05-01,57.349998474121094,58.630001068115234,56.540000915527344,58.93000030517578,81600.0
2008-05-02,59.619998931884766,59.560001373291016,58.310001373291016,59.869998931884766,54500.0
2008-05-05,59.43000030517578,58.61000061035156,58.04999923706055,59.43000030517578,31200.0
2008-05-06,58.13999938964844,58.79999923706055,58.13999938964844,59.11000061035156,33000.0
2008-05-07,58.83000183105469,57.61000061035156,57.349998474121094,59.709999084472656,71300.0
2008-05-08,59.0,58.16999816894531,57.16999816894531,59.0,31800.0
2008-05-09,57.29999923706055,56.5,56.25,57.47999954223633,53700.0
2008-05-12,56.61000061035156,57.95000076293945,56.0099983215332,58.06999969482422,30100.0
2008-05-13,57.81999969482422,58.20000076293945,57.15999984741211,58.38999938964844,17200.0
2008-05-14,58.369998931884766,57.220001220703125,56.470001220703125,58.720001220703125,40000.0
2008-05-15,57.18000030517578,57.4900016784668,56.5,57.709999084472656,28300.0
2008-05-16,57.88999938964844,57.459999084472656,56.470001220703125,59.029998779296875,41200.0
2008-05-19,57.349998474121094,57.16999816894531,57.15999984741211,58.2599983215332,38300.0
2008-05-20,56.79999923706055,57.060001373291016,56.150001525878906,57.41999816894531,31200.0
2008-05-21,57.560001373291016,56.529998779296875,55.72999954223633,57.560001373291016,51200.0
2008-05-22,56.189998626708984,57.540000915527344,55.11000061035156,57.540000915527344,31500.0
2008-05-23,57.060001373291016,56.68000030517578,56.220001220703125,57.290000915527344,37700.0
2008-05-27,57.560001373291016,58.11000061035156,56.189998626708984,58.40999984741211,43400.0
2008-05-28,57.630001068115234,58.45000076293945,56.7599983215332,58.560001373291016,35200.0
2008-05-29,57.790000915527344,58.869998931884766,57.790000915527344,59.91999816894531,55200.0
2008-05-30,59.040000915527344,59.5099983215332,58.189998626708984,59.84000015258789,51800.0
2008-06-02,59.22999954223633,58.220001220703125,56.79999923706055,59.22999954223633,87700.0
2008-06-03,58.63999938964844,58.2599983215332,57.439998626708984,59.0099983215332,106700.0
2008-06-04,57.5099983215332,58.33000183105469,57.0,58.939998626708984,77800.0
2008-06-05,58.02000045776367,59.400001525878906,57.77000045776367,59.75,97600.0
2008-06-06,58.720001220703125,56.5099983215332,56.15999984741211,58.88999938964844,86300.0
2008-06-09,56.720001220703125,55.959999084472656,55.349998474121094,57.029998779296875,45700.0
2008-06-10,55.77000045776367,55.5,54.5,56.689998626708984,71800.0
2008-06-11,55.25,53.08000183105469,52.959999084472656,55.25,56200.0
2008-06-12,53.47999954223633,53.27000045776367,52.790000915527344,54.18000030517578,61800.0
2008-06-13,53.540000915527344,54.13999938964844,52.869998931884766,54.13999938964844,26100.0
2008-06-16,54.040000915527344,53.56999969482422,52.70000076293945,54.27000045776367,33600.0
2008-06-17,53.630001068115234,52.7400016784668,52.720001220703125,53.630001068115234,37600.0
2008-06-18,52.33000183105469,52.45000076293945,51.310001373291016,52.95000076293945,41700.0
2008-06-19,52.560001373291016,53.08000183105469,51.810001373291016,53.45000076293945,32600.0
2008-06-20,52.65999984741211,51.540000915527344,50.099998474121094,53.290000915527344,131600.0
2008-06-23,51.75,50.59000015258789,50.290000915527344,51.75,58300.0
2008-06-24,50.04999923706055,48.63999938964844,48.290000915527344,50.13999938964844,79200.0
2008-06-25,48.68000030517578,48.84000015258789,48.400001525878906,49.4900016784668,59200.0
2008-06-26,48.459999084472656,47.83000183105469,47.560001373291016,49.75,70000.0
2008-06-27,47.81999969482422,48.27000045776367,46.16999816894531,48.41999816894531,153200.0
2008-06-30,48.189998626708984,47.68000030517578,46.72999954223633,50.029998779296875,54000.0
2008-07-01,46.31999969482422,46.08000183105469,45.5099983215332,47.529998779296875,93000.0
2008-07-02,45.959999084472656,44.61000061035156,44.61000061035156,45.959999084472656,104000.0
2008-07-03,44.689998626708984,44.959999084472656,44.63999938964844,46.5099983215332,28900.0
2008-07-07,45.560001373291016,44.720001220703125,44.2400016784668,46.34000015258789,62300.0
2008-07-08,44.70000076293945,44.75,44.61000061035156,45.75,88100.0
2008-07-09,44.849998474121094,43.7400016784668,43.619998931884766,46.400001525878906,60500.0
2008-07-10,43.599998474121094,44.400001525878906,43.029998779296875,45.43000030517578,87000.0
2008-07-11,43.91999816894531,44.310001373291016,43.209999084472656,44.77000045776367,94300.0
2008-07-14,44.54999923706055,43.959999084472656,43.63999938964844,45.75,39400.0
2008-07-15,43.310001373291016,43.56999969482422,42.41999816894531,45.099998474121094,78900.0
2008-07-16,43.209999084472656,45.13999938964844,43.209999084472656,45.380001068115234,82400.0
2008-07-17,45.4900016784668,46.099998474121094,45.16999816894531,46.47999954223633,63300.0
2008-07-18,46.06999969482422,44.939998626708984,44.939998626708984,46.45000076293945,80800.0
2008-07-21,45.20000076293945,45.790000915527344,44.7599983215332,49.119998931884766,96800.0
2008-07-22,45.33000183105469,46.90999984741211,44.0099983215332,47.47999954223633,116600.0
2008-07-23,47.029998779296875,46.709999084472656,45.29999923706055,47.58000183105469,51100.0
2008-07-24,46.7400016784668,46.31999969482422,42.279998779296875,47.7599983215332,46000.0
2008-07-25,46.90999984741211,47.220001220703125,46.130001068115234,47.790000915527344,44700.0
2008-07-28,46.90999984741211,46.5,45.88999938964844,49.08000183105469,28400.0
2008-07-29,46.18000030517578,46.900001525878906,45.869998931884766,47.689998626708984,67600.0
2008-07-30,47.470001220703125,46.560001373291016,46.119998931884766,48.56999969482422,62200.0
2008-07-31,45.599998474121094,46.060001373291016,44.790000915527344,47.08000183105469,49700.0
2008-08-01,46.11000061035156,46.040000915527344,44.939998626708984,46.27000045776367,53900.0
2008-08-04,46.099998474121094,45.189998626708984,45.029998779296875,46.41999816894531,69600.0
2008-08-05,46.11000061035156,46.13999938964844,45.65999984741211,47.650001525878906,123600.0
2008-08-06,46.939998626708984,46.5,45.79999923706055,47.72999954223633,95500.0
2008-08-07,44.75,39.189998626708984,38.959999084472656,44.7599983215332,433700.0
2008-08-08,39.34000015258789,38.06999969482422,38.0099983215332,41.7400016784668,105300.0
2008-08-11,38.310001373291016,37.0,36.709999084472656,38.81999969482422,160400.0
2008-08-12,36.56999969482422,36.529998779296875,35.790000915527344,37.189998626708984,96500.0
2008-08-13,36.36000061035156,35.709999084472656,35.61000061035156,36.970001220703125,169200.0
2008-08-14,35.45000076293945,36.209999084472656,35.43000030517578,36.5,109800.0
2008-08-15,36.56999969482422,36.13999938964844,35.5,36.97999954223633,117000.0
2008-08-18,35.72999954223633,34.38999938964844,34.099998474121094,36.20000076293945,167100.0
2008-08-19,33.5099983215332,34.04999923706055,33.5099983215332,34.970001220703125,449100.0
2008-08-20,34.0,37.9900016784668,34.0,38.060001373291016,294200.0
2008-08-21,37.5,37.939998626708984,36.93000030517578,38.36000061035156,103000.0
2008-08-22,37.40999984741211,40.439998626708984,37.40999984741211,40.79999923706055,103900.0
2008-08-25,39.630001068115234,38.040000915527344,37.689998626708984,40.400001525878906,89400.0
2008-08-26,42.02000045776367,40.4900016784668,37.959999084472656,42.040000915527344,74800.0
2008-08-27,40.209999084472656,41.439998626708984,40.040000915527344,42.25,88000.0
2008-08-28,41.33000183105469,42.439998626708984,40.08000183105469,42.599998474121094,69000.0
2008-08-29,41.79999923706055,41.68000030517578,41.27000045776367,42.5,55400.0
2008-09-02,42.380001068115234,42.7599983215332,41.7599983215332,43.290000915527344,79100.0
2008-09-03,42.810001373291016,43.22999954223633,42.810001373291016,44.95000076293945,206200.0
2008-09-04,42.77000045776367,43.15999984741211,42.31999969482422,43.470001220703125,77000.0
2008-09-05,42.869998931884766,42.2400016784668,40.650001525878906,42.869998931884766,85900.0
2008-09-08,43.66999816894531,44.4900016784668,42.83000183105469,44.560001373291016,79300.0
2008-09-09,44.310001373291016,43.68000030517578,43.45000076293945,44.90999984741211,72100.0
2008-09-10,44.38999938964844,43.20000076293945,43.0,44.52000045776367,83200.0
2008-09-11,42.72999954223633,43.869998931884766,41.5099983215332,44.0,38400.0
2008-09-12,43.5099983215332,44.060001373291016,42.790000915527344,44.150001525878906,33300.0
2008-09-15,42.52000045776367,42.52000045776367,41.959999084472656,45.84000015258789,56000.0
2008-09-16,43.939998626708984,45.15999984741211,40.619998931884766,45.52000045776367,84200.0
2008-09-17,44.04999923706055,40.70000076293945,40.70000076293945,44.38999938964844,99000.0
2008-09-18,41.84000015258789,46.099998474121094,40.279998779296875,46.380001068115234,143000.0
2008-09-19,49.4900016784668,47.29999923706055,47.130001068115234,51.52000045776367,197900.0
2008-09-22,46.630001068115234,47.75,46.630001068115234,51.47999954223633,123500.0
2008-09-23,46.97999954223633,47.119998931884766,44.029998779296875,48.88999938964844,44000.0
2008-09-24,45.279998779296875,47.540000915527344,45.0099983215332,48.52000045776367,28900.0
2008-09-25,45.90999984741211,49.22999954223633,45.90999984741211,51.0099983215332,36300.0
2008-09-26,47.93000030517578,45.63999938964844,45.130001068115234,49.43000030517578,50500.0
2008-09-29,44.599998474121094,44.369998931884766,44.0,47.16999816894531,29800.0
2008-09-30,44.33000183105469,41.93000030517578,40.209999084472656,44.79999923706055,69200.0
2008-10-01,42.36000061035156,42.63999938964844,42.0,44.41999816894531,33900.0
2008-10-02,42.0099983215332,41.88999938964844,41.810001373291016,44.4900016784668,24400.0
2008-10-03,41.88999938964844,38.939998626708984,37.470001220703125,41.91999816894531,34100.0
2008-10-06,37.83000183105469,37.25,34.86000061035156,40.65999984741211,44600.0
2008-10-07,35.13999938964844,32.36000061035156,32.31999969482422,36.18000030517578,61000.0
2008-10-08,32.29999923706055,30.209999084472656,29.649999618530273,32.29999923706055,167500.0
2008-10-09,30.850000381469727,31.270000457763672,28.93000030517578,31.639999389648438,172800.0
2008-10-10,31.280000686645508,34.54999923706055,31.0,36.7599983215332,140800.0
2008-10-13,36.619998931884766,38.4900016784668,32.58000183105469,38.5,72500.0
2008-10-14,39.97999954223633,37.4900016784668,36.040000915527344,39.97999954223633,68900.0
2008-10-15,36.83000183105469,33.58000183105469,33.18000030517578,36.83000183105469,53400.0
2008-10-16,33.709999084472656,37.349998474121094,32.63999938964844,38.56999969482422,57900.0
2008-10-17,35.720001220703125,35.4900016784668,34.04999923706055,36.779998779296875,65500.0
2008-10-20,35.779998779296875,36.93000030517578,34.599998474121094,37.279998779296875,31700.0
2008-10-21,36.470001220703125,36.72999954223633,35.5,38.279998779296875,38500.0
2008-10-22,35.7599983215332,34.779998779296875,34.65999984741211,36.709999084472656,44300.0
2008-10-23,35.09000015258789,35.86000061035156,33.63999938964844,36.5099983215332,45600.0
2008-10-24,32.470001220703125,35.04999923706055,32.470001220703125,36.869998931884766,44400.0
2008-10-27,34.31999969482422,36.0,34.31999969482422,37.72999954223633,42300.0
2008-10-28,36.0,37.2400016784668,34.400001525878906,37.66999816894531,67800.0
2008-10-29,37.119998931884766,40.310001373291016,36.29999923706055,41.9900016784668,93900.0
2008-10-30,41.4900016784668,43.0,40.11000061035156,43.56999969482422,75900.0
2008-10-31,42.95000076293945,45.2599983215332,41.9900016784668,45.56999969482422,57800.0
2008-11-03,45.189998626708984,44.97999954223633,44.209999084472656,45.70000076293945,70700.0
2008-11-04,44.9900016784668,44.25,43.310001373291016,45.90999984741211,92000.0
2008-11-05,44.470001220703125,41.849998474121094,41.650001525878906,45.869998931884766,55700.0
2008-11-06,41.619998931884766,41.95000076293945,40.790000915527344,43.31999969482422,75100.0
2008-11-07,42.36000061035156,42.83000183105469,41.849998474121094,43.84000015258789,66900.0
2008-11-10,44.0,43.13999938964844,42.95000076293945,44.2400016784668,46400.0
2008-11-11,42.84000015258789,43.95000076293945,42.29999923706055,45.09000015258789,67400.0
2008-11-12,43.7599983215332,41.75,41.400001525878906,45.349998474121094,70600.0
2008-11-13,41.9900016784668,42.380001068115234,38.4900016784668,42.939998626708984,71400.0
2008-11-14,41.54999923706055,40.22999954223633,40.220001220703125,42.65999984741211,42200.0
2008-11-17,39.709999084472656,40.02000045776367,38.79999923706055,41.27000045776367,33900.0
2008-11-18,40.09000015258789,39.93000030517578,36.880001068115234,41.290000915527344,38700.0
2008-11-19,39.709999084472656,35.22999954223633,34.099998474121094,39.88999938964844,68300.0
2008-11-20,35.40999984741211,33.15999984741211,33.099998474121094,36.099998474121094,53700.0
2008-11-21,33.880001068115234,31.729999542236328,30.190000534057617,33.880001068115234,108200.0
2008-11-24,32.09000015258789,34.459999084472656,30.959999084472656,34.88999938964844,53500.0
2008-11-25,34.689998626708984,34.630001068115234,33.349998474121094,35.56999969482422,44800.0
2008-11-26,34.15999984741211,35.31999969482422,33.880001068115234,35.40999984741211,39500.0
2008-11-28,35.290000915527344,37.04999923706055,34.93000030517578,37.22999954223633,13400.0
2008-12-01,36.04999923706055,31.809999465942383,31.68000030517578,37.689998626708984,81300.0
2008-12-02,32.529998779296875,34.709999084472656,32.119998931884766,35.060001373291016,65100.0
2008-12-03,33.720001220703125,36.279998779296875,32.2599983215332,36.619998931884766,35400.0
2008-12-04,35.75,35.75,34.54999923706055,37.0,33300.0
2008-12-05,35.68000030517578,35.959999084472656,34.150001525878906,35.959999084472656,50800.0
2008-12-08,36.599998474121094,36.9900016784668,35.04999923706055,37.97999954223633,72900.0
2008-12-09,35.16999816894531,34.709999084472656,34.689998626708984,38.220001220703125,38000.0
2008-12-10,35.29999923706055,36.0,34.43000030517578,36.36000061035156,39500.0
2008-12-11,35.439998626708984,34.90999984741211,34.650001525878906,36.36000061035156,36400.0
2008-12-12,34.599998474121094,36.5099983215332,34.0,36.86000061035156,47700.0
2008-12-15,36.41999816894531,36.209999084472656,35.2599983215332,37.029998779296875,28500.0
2008-12-16,36.900001525878906,36.880001068115234,35.93000030517578,37.470001220703125,89700.0
2008-12-17,36.72999954223633,37.34000015258789,36.630001068115234,38.25,51400.0
2008-12-18,37.38999938964844,36.599998474121094,35.9900016784668,39.15999984741211,74300.0
2008-12-19,37.61000061035156,36.72999954223633,35.810001373291016,39.369998931884766,119400.0
2008-12-22,36.86000061035156,32.709999084472656,31.0,37.02000045776367,112300.0
2008-12-23,33.15999984741211,32.0099983215332,31.219999313354492,33.5,50800.0
2008-12-24,31.59000015258789,32.380001068115234,31.59000015258789,32.880001068115234,27500.0
2008-12-26,32.59000015258789,31.639999389648438,31.270000457763672,32.68000030517578,53100.0
2008-12-29,31.5,30.510000228881836,30.399999618530273,31.559999465942383,97500.0
2008-12-30,30.780000686645508,32.9900016784668,30.610000610351562,33.0099983215332,58900.0
2008-12-31,33.130001068115234,34.529998779296875,32.18000030517578,35.13999938964844,52900.0
2009-01-02,34.630001068115234,34.06999969482422,33.34000015258789,35.290000915527344,60500.0
2009-01-05,34.2400016784668,32.619998931884766,31.34000015258789,34.2400016784668,42900.0
2009-01-06,33.0,34.0099983215332,32.93000030517578,34.86000061035156,52800.0
2009-01-07,34.18000030517578,33.72999954223633,33.5,34.5,55200.0
2009-01-08,33.5099983215332,33.41999816894531,32.959999084472656,34.25,39900.0
2009-01-09,33.31999969482422,31.09000015258789,30.860000610351562,33.9900016784668,96100.0
2009-01-12,31.139999389648438,31.1299991607666,30.920000076293945,32.560001373291016,114200.0
2009-01-13,31.389999389648438,31.639999389648438,31.170000076293945,32.45000076293945,90000.0
2009-01-14,31.450000762939453,30.760000228881836,30.520000457763672,31.950000762939453,89900.0
2009-01-15,30.75,32.70000076293945,30.75,33.099998474121094,85200.0
2009-01-16,32.900001525878906,33.279998779296875,32.31999969482422,33.68000030517578,43500.0
2009-01-20,33.130001068115234,30.299999237060547,30.139999389648438,33.47999954223633,87700.0
2009-01-21,30.670000076293945,31.979999542236328,29.959999084472656,32.040000915527344,45100.0
2009-01-22,31.579999923706055,31.260000228881836,30.719999313354492,31.780000686645508,25600.0
2009-01-23,30.68000030517578,31.0,30.68000030517578,31.610000610351562,36200.0
2009-01-26,30.950000762939453,30.760000228881836,30.549999237060547,31.329999923706055,24200.0
2009-01-27,30.709999084472656,31.8799991607666,30.1200008392334,32.0,22400.0
2009-01-28,32.13999938964844,33.619998931884766,32.0,33.869998931884766,40100.0
2009-01-29,33.400001525878906,31.799999237060547,31.760000228881836,33.400001525878906,32500.0
2009-01-30,32.130001068115234,30.75,30.75,32.290000915527344,28700.0
2009-02-02,30.469999313354492,32.369998931884766,30.469999313354492,32.75,43800.0
2009-02-03,32.540000915527344,32.900001525878906,31.600000381469727,33.310001373291016,44600.0
2009-02-04,32.849998474121094,32.790000915527344,32.38999938964844,33.810001373291016,30500.0
2009-02-05,31.65999984741211,32.400001525878906,30.229999542236328,33.189998626708984,61300.0
2009-02-06,32.27000045776367,35.150001525878906,32.27000045776367,35.27000045776367,69400.0
2009-02-09,34.88999938964844,34.72999954223633,33.83000183105469,35.029998779296875,61400.0
2009-02-10,34.560001373291016,33.439998626708984,33.439998626708984,34.75,92800.0
2009-02-11,33.4900016784668,33.41999816894531,32.5099983215332,34.349998474121094,89100.0
2009-02-12,33.08000183105469,32.400001525878906,31.709999084472656,33.36000061035156,62700.0
2009-02-13,32.529998779296875,33.040000915527344,32.06999969482422,33.54999923706055,34200.0
2009-02-17,32.18000030517578,31.809999465942383,31.309999465942383,33.08000183105469,70700.0
2009-02-18,32.20000076293945,31.670000076293945,31.170000076293945,32.2599983215332,46600.0
2009-02-19,32.150001525878906,31.5,31.31999969482422,32.31999969482422,25800.0
2009-02-20,31.079999923706055,31.93000030517578,30.520000457763672,32.220001220703125,52400.0
2009-02-23,32.04999923706055,30.540000915527344,30.520000457763672,32.33000183105469,26100.0
2009-02-24,30.8799991607666,31.200000762939453,30.520000457763672,31.639999389648438,37100.0
2009-02-25,31.049999237060547,29.280000686645508,28.940000534057617,31.049999237060547,43900.0
2009-02-26,29.450000762939453,28.729999542236328,28.600000381469727,30.100000381469727,31000.0
2009-02-27,28.329999923706055,28.5,27.600000381469727,29.43000030517578,91500.0
2009-03-02,28.040000915527344,25.510000228881836,25.399999618530273,28.489999771118164,78700.0
2009-03-03,25.540000915527344,25.889999389648438,25.540000915527344,26.889999389648438,62200.0
2009-03-04,26.280000686645508,26.350000381469727,25.5,26.899999618530273,52400.0
2009-03-05,25.690000534057617,24.06999969482422,24.059999465942383,25.690000534057617,67200.0
2009-03-06,24.280000686645508,23.479999542236328,22.90999984741211,24.899999618530273,38900.0
2009-03-09,23.170000076293945,22.280000686645508,21.889999389648438,23.270000457763672,132500.0
2009-03-10,22.770000457763672,24.219999313354492,22.770000457763672,24.290000915527344,47200.0
2009-03-11,24.31999969482422,25.31999969482422,24.030000686645508,25.690000534057617,27600.0
2009-03-12,25.1200008392334,26.729999542236328,24.68000030517578,27.049999237060547,47600.0
2009-03-13,26.809999465942383,27.700000762939453,26.350000381469727,27.979999542236328,50100.0
2009-03-16,27.81999969482422,26.68000030517578,26.540000915527344,28.670000076293945,61600.0
2009-03-17,26.579999923706055,28.729999542236328,26.579999923706055,28.729999542236328,38400.0
2009-03-18,27.510000228881836,29.540000915527344,27.510000228881836,29.75,48600.0
2009-03-19,29.850000381469727,29.65999984741211,29.350000381469727,30.59000015258789,37500.0
2009-03-20,29.969999313354492,28.6200008392334,28.610000610351562,30.329999923706055,56200.0
2009-03-23,29.489999771118164,32.810001373291016,29.1200008392334,32.81999969482422,56500.0
2009-03-24,32.439998626708984,31.280000686645508,29.6299991607666,32.869998931884766,36000.0
2009-03-25,31.43000030517578,32.13999938964844,30.350000381469727,32.720001220703125,45700.0
2009-03-26,32.459999084472656,34.099998474121094,31.780000686645508,34.099998474121094,49500.0
2009-03-27,33.369998931884766,32.58000183105469,32.54999923706055,34.310001373291016,23900.0
2009-03-30,31.770000457763672,33.029998779296875,30.6200008392334,33.59000015258789,46000.0
2009-03-31,33.540000915527344,33.529998779296875,32.81999969482422,34.59000015258789,35300.0
2009-04-01,33.02000045776367,35.02000045776367,32.040000915527344,35.18000030517578,38900.0
2009-04-02,35.709999084472656,40.869998931884766,33.689998626708984,42.09000015258789,69500.0
2009-04-03,40.470001220703125,38.88999938964844,38.27000045776367,40.599998474121094,67000.0
2009-04-06,37.7599983215332,37.79999923706055,37.09000015258789,38.54999923706055,38900.0
2009-04-07,37.15999984741211,36.56999969482422,36.56999969482422,37.88999938964844,29400.0
2009-04-08,37.11000061035156,38.36000061035156,36.47999954223633,38.43000030517578,38000.0
2009-04-09,39.09000015258789,40.81999969482422,38.84000015258789,41.65999984741211,46800.0
2009-04-13,40.20000076293945,39.97999954223633,39.09000015258789,40.83000183105469,32400.0
2009-04-14,39.2400016784668,37.2400016784668,37.119998931884766,39.400001525878906,51000.0
2009-04-15,37.09000015258789,38.0,36.68000030517578,38.25,20300.0
2009-04-16,38.189998626708984,38.70000076293945,37.54999923706055,39.20000076293945,77300.0
