Date,ftekopen,ftekclose,fteklow,ftekhigh,ftekvolume
2008-11-28,8.8100004196167,8.84000015258789,8.390000343322754,8.850000381469727,95400
2008-12-01,8.489999771118164,7.440000057220459,7.420000076293945,8.84000015258789,247000
2008-12-02,7.610000133514404,7.420000076293945,7.010000228881836,7.619999885559082,226900
2008-12-03,7.139999866485596,8.34000015258789,7.039999961853027,8.399999618530273,431500
2008-12-04,8.260000228881836,7.480000019073486,7.269999980926514,8.619999885559082,250300
2008-12-05,7.510000228881836,8.029999732971191,7.150000095367432,8.100000381469727,287800
2008-12-08,7.96999979019165,9.510000228881836,7.920000076293945,9.850000381469727,389300
2008-12-09,9.319999694824219,9.329999923706055,9.09000015258789,10.390000343322754,448200
2008-12-10,10.449999809265137,9.949999809265137,9.529999732971191,10.489999771118164,234200
2008-12-11,10.149999618530273,9.3100004196167,9.100000381469727,10.800000190734863,236800
2008-12-12,9.0,9.529999732971191,8.680000305175781,9.739999771118164,208900
2008-12-15,9.600000381469727,9.390000343322754,9.199999809265137,10.170000076293945,135400
2008-12-16,9.569999694824219,10.199999809265137,9.399999618530273,10.199999809265137,207400
2008-12-17,10.050000190734863,10.100000381469727,9.770000457763672,10.449999809265137,278700
2008-12-18,10.100000381469727,11.130000114440918,10.100000381469727,11.75,350100
2008-12-19,11.75,11.270000457763672,11.029999732971191,12.0,358800
2008-12-22,11.3100004196167,10.640000343322754,10.050000190734863,11.350000381469727,217800
2008-12-23,10.680000305175781,10.609999656677246,10.319999694824219,11.229999542236328,190800
2008-12-24,10.59000015258789,11.010000228881836,10.5,11.59000015258789,97200
2008-12-26,11.039999961853027,10.890000343322754,10.649999618530273,11.199999809265137,85400
2008-12-29,10.869999885559082,10.170000076293945,10.050000190734863,11.010000228881836,185900
2008-12-30,10.300000190734863,10.09000015258789,9.829999923706055,10.350000381469727,277100
2008-12-31,10.0600004196167,10.59000015258789,10.020000457763672,10.640000343322754,250400
2009-01-02,10.770000457763672,11.569999694824219,10.619999885559082,11.739999771118164,258100
2009-01-05,11.569999694824219,11.460000038146973,10.880000114440918,11.630000114440918,262500
2009-01-06,11.529999732971191,11.960000038146973,11.529999732971191,12.229999542236328,276100
2009-01-07,11.720000267028809,11.220000267028809,10.90999984741211,11.800000190734863,218900
2009-01-08,11.130000114440918,11.989999771118164,10.9399995803833,12.0,165600
2009-01-09,11.949999809265137,11.210000038146973,11.199999809265137,11.970000267028809,142500
2009-01-12,11.130000114440918,10.369999885559082,10.25,11.1899995803833,157000
2009-01-13,10.479999542236328,10.449999809265137,10.359999656677246,10.789999961853027,139000
2009-01-14,10.25,9.449999809265137,9.399999618530273,10.449999809265137,157900
2009-01-15,9.40999984741211,9.789999961853027,8.770000457763672,9.789999961853027,169500
2009-01-16,9.890000343322754,9.529999732971191,9.069999694824219,9.90999984741211,132100
2009-01-20,9.239999771118164,9.0,8.920000076293945,9.600000381469727,190500
2009-01-21,9.069999694824219,9.350000381469727,8.800000190734863,9.430000305175781,141600
2009-01-22,9.069999694824219,9.0,8.800000190734863,9.25,96200
2009-01-23,8.800000190734863,8.8100004196167,8.710000038146973,9.130000114440918,114000
2009-01-26,8.569999694824219,9.010000228881836,8.5600004196167,9.25,240300
2009-01-27,8.970000267028809,8.90999984741211,8.65999984741211,9.239999771118164,154600
2009-01-28,9.0,9.470000267028809,8.930000305175781,9.470000267028809,207000
2009-01-29,9.59000015258789,10.010000228881836,9.59000015258789,10.100000381469727,297600
2009-01-30,10.109999656677246,10.010000228881836,9.960000038146973,10.220000267028809,261400
2009-02-02,9.8100004196167,10.119999885559082,9.550000190734863,10.300000190734863,146300
2009-02-03,10.279999732971191,10.829999923706055,10.029999732971191,10.890000343322754,185000
2009-02-04,10.9399995803833,10.960000038146973,10.770000457763672,11.5,303100
2009-02-05,10.90999984741211,11.149999618530273,10.739999771118164,11.220000267028809,196000
2009-02-06,10.720000267028809,10.920000076293945,10.720000267028809,11.4399995803833,209400
2009-02-09,10.899999618530273,10.5,10.399999618530273,10.899999618530273,236700
2009-02-10,10.489999771118164,10.460000038146973,10.279999732971191,11.5,203100
2009-02-11,10.5600004196167,10.180000305175781,10.100000381469727,10.75,100700
2009-02-12,10.25,10.369999885559082,9.619999885559082,10.420000076293945,217300
2009-02-13,10.40999984741211,11.289999961853027,10.40999984741211,11.380000114440918,247600
2009-02-17,10.75,10.239999771118164,10.15999984741211,10.920000076293945,135000
2009-02-18,10.329999923706055,10.100000381469727,9.850000381469727,10.699999809265137,134200
2009-02-19,10.130000114440918,10.239999771118164,10.130000114440918,10.579999923706055,101900
2009-02-20,10.050000190734863,9.670000076293945,9.449999809265137,10.229999542236328,136000
2009-02-23,9.720000267028809,8.5,8.420000076293945,9.720000267028809,191600
2009-02-24,8.630000114440918,9.130000114440918,8.199999809265137,9.15999984741211,201000
2009-02-25,9.09000015258789,8.6899995803833,8.420000076293945,9.40999984741211,129500
2009-02-26,8.729999542236328,8.069999694824219,8.0600004196167,8.819999694824219,158600
2009-02-27,8.010000228881836,9.239999771118164,7.949999809265137,9.489999771118164,276500
2009-03-02,8.949999809265137,8.130000114440918,8.100000381469727,9.119999885559082,199300
2009-03-03,8.199999809265137,7.550000190734863,7.550000190734863,8.229999542236328,206500
2009-03-04,7.760000228881836,8.279999732971191,7.760000228881836,8.4399995803833,253800
2009-03-05,7.75,7.650000095367432,7.329999923706055,8.180000305175781,297900
2009-03-06,7.789999961853027,7.480000019073486,7.010000228881836,8.069999694824219,244800
2009-03-09,7.349999904632568,7.809999942779541,7.300000190734863,7.949999809265137,191800
2009-03-10,8.020000457763672,9.09000015258789,8.0,9.359999656677246,257200
2009-03-11,9.1899995803833,9.100000381469727,9.029999732971191,9.5,139300
2009-03-12,9.050000190734863,9.989999771118164,9.020000457763672,10.039999961853027,154200
2009-03-13,10.109999656677246,9.960000038146973,9.920000076293945,10.630000114440918,141500
2009-03-16,9.970000267028809,10.210000038146973,9.430000305175781,10.5,200800
2009-03-17,10.199999809265137,10.130000114440918,9.390000343322754,10.359999656677246,212000
2009-03-18,10.020000457763672,10.3100004196167,9.550000190734863,10.350000381469727,172700
2009-03-19,10.449999809265137,10.460000038146973,10.279999732971191,10.600000381469727,122500
2009-03-20,10.59000015258789,9.460000038146973,9.420000076293945,10.680000305175781,189400
2009-03-23,9.760000228881836,10.489999771118164,9.5,10.5,193800
2009-03-24,10.350000381469727,10.4399995803833,10.300000190734863,11.100000381469727,180100
2009-03-25,10.5,11.470000267028809,10.420000076293945,11.569999694824219,226600
2009-03-26,11.640000343322754,11.609999656677246,11.140000343322754,11.729999542236328,193400
2009-03-27,11.359999656677246,11.489999771118164,11.210000038146973,11.949999809265137,150100
2009-03-30,11.180000305175781,10.5600004196167,10.329999923706055,11.180000305175781,238900
2009-03-31,10.579999923706055,10.460000038146973,10.420000076293945,11.020000457763672,118300
2009-04-01,10.449999809265137,11.119999885559082,10.270000457763672,11.199999809265137,146900
2009-04-02,11.270000457763672,12.0600004196167,11.180000305175781,12.180000305175781,240500
2009-04-03,11.989999771118164,12.739999771118164,11.800000190734863,13.0600004196167,335800
2009-04-06,12.050000190734863,12.350000381469727,11.510000228881836,12.729999542236328,228900
2009-04-07,12.069999694824219,11.449999809265137,11.34000015258789,12.300000190734863,240600
2009-04-08,11.739999771118164,11.6899995803833,11.289999961853027,12.039999961853027,205500
2009-04-09,12.020000457763672,12.359999656677246,11.850000381469727,12.479999542236328,228400
2009-04-13,12.010000228881836,12.25,11.65999984741211,12.300000190734863,205300
2009-04-14,11.960000038146973,11.949999809265137,11.8100004196167,12.229999542236328,127000
2009-04-15,11.869999885559082,12.640000343322754,11.869999885559082,12.960000038146973,198600
2009-04-16,12.380000114440918,12.979999542236328,12.34000015258789,13.050000190734863,144800
2009-04-17,13.029999732971191,13.380000114440918,13.0,13.670000076293945,204600
2009-04-20,12.880000114440918,11.960000038146973,11.90999984741211,13.0,241500
2009-04-21,11.859999656677246,12.649999618530273,11.789999961853027,12.800000190734863,187300
2009-04-22,12.460000038146973,13.289999961853027,12.460000038146973,13.760000228881836,215400
2009-04-23,13.710000038146973,13.40999984741211,12.9399995803833,13.729999542236328,143900
2009-04-24,13.649999618530273,13.710000038146973,13.40999984741211,14.149999618530273,333600
2009-04-27,13.319999694824219,13.550000190734863,13.3100004196167,13.989999771118164,212600
2009-04-28,13.029999732971191,12.239999771118164,12.140000343322754,13.479999542236328,368700
2009-04-29,12.34000015258789,12.899999618530273,12.289999961853027,13.239999771118164,343200
2009-04-30,13.079999923706055,13.109999656677246,12.829999923706055,13.75,250300
2009-05-01,13.140000343322754,13.279999732971191,13.119999885559082,13.760000228881836,189800
2009-05-04,13.270000457763672,13.239999771118164,13.0,13.569999694824219,265500
2009-05-05,12.25,12.319999694824219,12.0,12.680000305175781,447100
2009-05-06,12.130000114440918,12.0600004196167,11.800000190734863,12.699999809265137,267000
2009-05-07,12.239999771118164,11.84000015258789,11.710000038146973,12.420000076293945,236400
2009-05-08,12.0,12.720000267028809,11.880000114440918,12.789999961853027,221700
2009-05-11,12.449999809265137,12.380000114440918,12.109999656677246,12.6899995803833,128500
2009-05-12,12.520000457763672,11.579999923706055,11.300000190734863,12.520000457763672,241800
2009-05-13,11.3100004196167,10.279999732971191,10.109999656677246,11.359999656677246,341900
2009-05-14,10.359999656677246,10.1899995803833,10.15999984741211,10.4399995803833,203500
2009-05-15,10.239999771118164,9.930000305175781,9.859999656677246,10.359999656677246,181000
2009-05-18,10.109999656677246,10.170000076293945,9.970000267028809,10.350000381469727,193800
